timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
69223750,69223734,2228258,-0.010995575,-0.0048869224,-0.017104229,42.0,0
70225488,70225472,2228258,-0.013439037,0.0012217306,-0.03543019,42.0,0
71225395,71225378,2228258,-0.023212882,-0.015882498,-0.009773845,42.0,0
72225443,72225425,2228258,0.024434611,-0.030543266,-0.01954769,42.0,0
73225515,73225499,2228258,-0.034208458,0.023212882,-0.0024434612,42.0,0
74225444,74225427,2228258,0.015882498,-0.025656343,-0.0085521145,42.0,0
75224776,75224760,2228258,-0.020769421,-0.020769421,-0.006108653,42.0,0
76225393,76225377,2228258,-0.0073303836,0.0024434612,-0.0036651918,42.0,0
78226362,78226346,2228258,-0.026878074,0.0024434612,0.0,42.0,0
79224456,79224440,2228258,-0.013439037,-0.0024434612,-0.013439037,42.0,0
80223405,80223389,2228258,-0.0012217306,-0.017104229,-0.0036651918,42.0,0
81224360,81224344,2228258,-0.015882498,-0.057421338,-0.006108653,42.0,0
83224166,83224150,2228258,-0.046425764,0.0036651918,0.006108653,42.0,0
84225388,84225372,2228258,-0.0598648,-0.11117748,-0.018325958,42.0,0
85224021,85224005,2228258,0.10018191,-0.014660767,-0.013439037,42.0,0
86224360,86224344,2228258,-0.01954769,-0.0439823,-0.0012217306,42.0,0
87224592,87224576,2228258,-0.32009342,-0.2516765,-0.12095133,42.0,0
88225460,88225375,2228258,0.10018191,0.07330383,0.15271632,42.0,0
89225398,89225382,2228258,0.0036651918,0.40561455,0.19669862,42.0,0
91226447,91226431,2228258,0.097738445,-0.07941249,-0.19425517,42.0,0
92225427,92225410,2228258,0.13316864,-0.048869222,-0.2553417,42.0,0
93226302,93226286,2228258,0.17837267,0.46792284,-0.15638152,42.0,0
94222310,94222291,2228258,0.19425517,-0.04276057,-0.15149459,42.0,0
95224726,95224710,2228258,0.267559,-0.06597345,0.047647495,42.0,0
96225402,96225385,2228258,0.29199362,-0.20280728,0.29688054,42.0,0
97224581,97224565,2228258,-0.34086284,0.14049903,-0.012217306,42.0,0
98224874,98224858,2228258,-0.19058998,-0.18692479,-0.07330383,42.0,0
99224436,99224419,2228258,0.010995575,0.299324,-0.07696903,42.0,0
100227873,100227857,2228258,-0.06475172,-0.11850787,0.1637119,42.0,0
101223597,101223581,2228258,-0.04031711,0.097738445,-0.030543266,42.0,0
102226011,102225994,2228258,0.009773845,-0.012217306,0.0048869224,42.0,0
103225577,103225560,2228258,-0.3274238,0.18814652,-0.04031711,42.0,0
104225862,104225846,2228258,-0.299324,0.0024434612,-0.26145035,42.0,0
105225438,105225421,2228258,-0.2076942,0.15760325,-0.4471534,42.0,0
108225572,108225556,2228258,0.17348574,0.29810226,-0.045204032,42.0,0
109225460,109225444,2228258,0.45570552,-0.051312685,0.14660767,42.0,0
110225464,110225448,2228258,0.037873648,-0.053756148,-0.0879646,42.0,0
111225390,111225374,2228258,-0.19303344,-0.11728614,0.10506883,42.0,0
112226791,112226772,2228258,-0.503353,-0.053756148,-0.15882498,42.0,0
113224854,113224838,2228258,-0.49968782,0.3152065,-0.32131514,43.0,0
114225434,114225414,2228258,0.44837514,0.14172076,-0.31154132,42.0,0
115224713,115224692,2228258,0.52045727,0.01954769,-0.10995576,42.0,0
116225385,116225369,2228258,0.19792035,-0.026878074,-0.08185595,42.0,0
117223848,117223832,2228258,0.02199115,-0.17226401,-0.14660767,42.0,0
119225495,119225477,2228258,0.15760325,-0.1478294,0.014660767,42.0,0
120224704,120224685,2228258,-0.2553417,-0.17715093,0.08918633,42.0,0
121225388,121225372,2228258,0.03909538,-0.20280728,-0.114842676,42.0,0
122226018,122226002,2228258,-0.045204032,0.4520403,-0.026878074,42.0,0
123225557,123225540,2228258,-0.15515979,0.25411996,-0.24678959,42.0,0
124224415,124224398,2228258,-0.24434613,0.18692479,-0.06108653,43.0,0
125225402,125225386,2228258,-0.2638938,0.1478294,-0.31398475,42.0,0
126224317,126224301,2228258,0.36651918,-0.13683383,-0.07696903,42.0,0
127225415,127225398,2228258,0.114842676,-0.11606441,-0.11728614,42.0,0
129224411,129224395,2228258,0.29199362,-0.14172076,-0.15515979,42.0,0
130225404,130225387,2228258,-0.31887168,-0.12828171,-0.10873403,42.0,0
131225408,131225392,2228258,0.051312685,0.34452802,-0.21258113,42.0,0
132226689,132226673,2228258,-0.1319469,0.27488938,-0.16004671,42.0,0
133225547,133225531,2228258,0.114842676,-0.26022863,-0.23823747,42.0,0
134225388,134225372,2228258,0.2712242,0.030543266,-0.18203786,42.0,0
135226119,135226103,2228258,0.21746805,0.06475172,-0.08063422,42.0,0
136223545,136223528,2228258,-0.03909538,0.29321533,-0.0879646,42.0,0
137225510,137225494,2228258,-0.13316864,0.20891593,-0.0720821,42.0,0
138226256,138226239,2228258,0.18692479,-0.0439823,-0.14538594,42.0,0
139225387,139225370,2228258,-0.030543266,-0.16126844,-0.123394795,42.0,0
140224696,140224680,2228258,0.2113594,0.090408064,-0.06352999,42.0,0
141222108,141222088,2228258,0.70493853,0.3237586,-0.11850787,42.0,0
142226010,142225994,2228258,-1.3915511,0.0085521145,0.2638938,43.0,0
143226249,143226233,2228258,1.655445,-0.19425517,-0.3506367,42.0,0
144224416,144224399,2228258,-1.1423181,-0.1319469,0.23579401,42.0,0
146222952,146222935,2228258,0.28588498,0.8063422,-0.3225369,42.0,0
147225404,147225388,2228258,0.33231074,-0.8466593,0.23701574,42.0,0
148224102,148224084,2228258,-0.38484514,1.043358,-0.3787365,42.0,0
149225397,149225381,2228258,-0.10140364,-1.414764,0.18936825,42.0,0
150225437,150225421,2228258,0.17226401,0.60231316,-0.017104229,42.0,0
151225398,151225382,2228258,-0.7367036,-0.09285153,-0.0024434612,42.0,0
152225403,152225386,2228258,0.06352999,0.36407572,-0.107512295,42.0,0
153225533,153225517,2228258,-0.11850787,0.22846362,-0.25289825,42.0,0
154226527,154226510,2228258,-0.16004671,0.5583309,-0.1441642,42.0,0
155225424,155225408,2228258,0.27488938,0.33353245,-0.19425517,42.0,0
156225429,156225413,2228258,-0.21013767,0.17470747,-0.17470747,43.0,0
158226250,158226231,2228258,-0.2956588,0.2956588,-0.1441642,42.0,0
159225386,159225370,2228258,0.46181417,0.056199607,-0.2431244,43.0,0
160226090,160226074,2228258,0.037873648,0.35308015,0.0024434612,42.0,0
161225444,161225426,2228258,0.24190266,-0.3591888,-0.08674287,42.0,0
162224519,162224500,2228258,0.047647495,-0.013439037,-0.12217306,42.0,0
163224812,163224796,2228258,-0.032986727,0.19425517,0.4593707,42.0,0
164225859,164225843,2228258,-0.22235496,-0.27000245,-0.009773845,42.0,0
165226138,165226071,2228258,-0.10506883,0.31398475,-0.60109144,42.0,0
166224226,166224209,2228258,0.2834415,0.029321535,0.45570552,42.0,0
167225982,167225963,2228258,-0.49357918,-0.097738445,0.1673771,42.0,0
168221973,168221956,2228258,-0.26511553,0.37018436,-0.83810717,42.0,0
170224651,170224635,2228258,-0.38117996,0.07941249,-0.19181171,42.0,0
171225378,171225362,2228258,0.38117996,-0.14538594,-0.15638152,42.0,0
172225388,172225368,2228258,0.34208456,0.28099805,-0.06963865,43.0,0
173225506,173225489,2228258,-0.114842676,-0.0036651918,-0.08674287,42.0,0
