timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
90030316,90029847,-0.3264227,-0.2270205,-0.24082486
90032831,90032361,-0.2928411,-0.2594408,-0.24938837
90035332,90034853,-0.2644307,-0.2874667,-0.25718835
90037829,90037353,-0.24202463,-0.30449468,-0.26277316
90040349,90039847,-0.20347995,-0.32863158,-0.2711301
90045319,90044849,-0.17195699,-0.3371324,-0.2641157
90047813,90047347,-0.18233004,-0.3356412,-0.26706827
90050314,90049847,-0.2059347,-0.32101205,-0.26816273
90052840,90052370,-0.23479065,-0.2934167,-0.26624143
90055343,90054860,-0.24952143,-0.27699655,-0.27028343
90057823,90057356,-0.27867854,-0.2565399,-0.26525596
90060340,90059847,-0.32315537,-0.23104997,-0.25210935
90065327,90064849,-0.3592867,-0.21372241,-0.24747284
90067846,90067355,-0.37511918,-0.20665747,-0.24269666
90070337,90069847,-0.35707292,-0.21575281,-0.24499145
90072904,90072398,-0.32010692,-0.22648913,-0.24541092
90075322,90074875,-0.29198802,-0.24160923,-0.24602653
90077812,90077347,-0.26048967,-0.27364996,-0.25853157
90080338,90079847,-0.23470473,-0.29982543,-0.2704711
90085325,90084849,-0.1871341,-0.3413263,-0.28401163
90087818,90087347,-0.1722253,-0.35832024,-0.28286144
90090312,90089847,-0.18912858,-0.36241645,-0.2785766
90092833,90092367,-0.21664332,-0.36344385,-0.27978966
90095341,90094856,-0.24447952,-0.34909332,-0.27515927
90097816,90097347,-0.2736228,-0.3222997,-0.2655023
90100328,90099847,-0.29939708,-0.29765883,-0.2594306
90105329,90104849,-0.3617572,-0.2328999,-0.2395281
90107821,90107353,-0.3855912,-0.21139362,-0.24267304
90110323,90109847,-0.39700243,-0.19565581,-0.24677086
90115291,90114848,-0.35740733,-0.19546859,-0.25228417
90117812,90117347,-0.3346972,-0.21132953,-0.25513628
90120338,90119848,-0.3192375,-0.23757528,-0.25817174
90125316,90124849,-0.26381022,-0.3044285,-0.27108222
