timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
98548785,5.6530004,1.7990001,40,3177,3177,-499,2129,10000,815,500,400,1658,1658,1475,1606,2000,1540,1525,1520,1530,1488,1094,1574,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
99575252,5.5660005,1.692,40,3338,3341,-1053,2351,10000,649,500,400,1666,1667,1447,1617,2000,1532,1525,1520,1560,1480,1094,1596,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
100584391,5.585,1.6810001,40,3207,3207,-571,2065,10000,747,500,400,1660,1660,1471,1603,2000,1537,1525,1520,1533,1488,1094,1575,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
101606129,5.643,1.6860001,40,3408,3408,-656,2206,10000,775,500,400,1670,1670,1467,1610,2000,1538,1525,1520,1527,1493,1094,1579,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
102628389,5.6600003,1.8290001,40,2915,2908,-701,2399,10000,849,500,400,1645,1645,1464,1619,2000,1542,1525,1520,1531,1479,1094,1566,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
103637714,5.682,1.6850001,40,2334,2334,-753,2933,10000,1090,500,400,1616,1616,1462,1646,2000,1554,1525,1520,1540,1458,1094,1522,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
104652591,5.5950003,1.6700001,40,2000,2000,-932,2758,10000,913,500,400,1600,1600,1453,1637,2000,1545,1525,1520,1548,1445,1094,1498,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
105682001,5.682,1.702,40,2654,2654,-1041,2123,10000,540,500,400,1632,1632,1447,1606,2000,1527,1525,1520,1540,1444,1094,1547,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
107728248,5.663,1.8180001,40,1914,1914,-1975,1529,10000,-226,500,400,1595,1595,1400,1576,2000,1488,1525,1520,1557,1449,1094,1523,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
108737548,5.65,1.6930001,40,-17,-17,-1264,939,10000,-164,500,400,1499,1499,1436,1546,2000,1491,1525,1520,1514,1444,1094,1416,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
109748551,5.624,1.8040001,40,-610,-610,-1090,1205,10000,58,500,400,1469,1469,1445,1560,2000,1502,1525,1520,1516,1445,1094,1427,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
110778470,5.6380005,1.6990001,40,-2224,-2224,-821,1443,10000,311,500,400,1388,1388,1458,1572,2000,1515,1525,1520,1514,1444,1094,1351,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
111788535,5.6600003,1.8280001,40,-2983,-2983,-620,1674,10000,527,500,400,1350,1350,1468,1584,2000,1526,1525,1520,1514,1444,1094,1335,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
112797236,5.6380005,1.6930001,40,-4396,-4396,-737,1931,10000,597,500,400,1280,1280,1463,1596,2000,1529,1525,1520,1538,1440,1094,1282,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
113809621,5.5730004,1.764,40,-192,-192,-1326,1980,10000,327,500,400,1490,1490,1433,1598,2000,1516,1525,1520,1563,1444,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
114822195,5.537,1.69,40,-356,-356,-1172,1740,5614,284,500,400,1482,1481,1441,1587,1780,1514,1525,1520,1557,1432,1285,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
115837318,5.484,1.6610001,40,-425,-425,-680,966,1952,141,500,400,1478,1478,1465,1548,1597,1507,1525,1520,1514,1444,1428,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
116858328,5.5150003,1.7190001,40,302,302,-733,967,3734,117,500,400,1515,1515,1463,1548,1686,1505,1525,1520,1514,1444,1350,1564,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
117877442,5.5270004,1.7110001,40,-642,-642,-797,1119,5036,161,500,400,1467,1467,1460,1555,1751,1508,1525,1520,1514,1444,1300,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
119918736,5.4810004,1.6780001,40,-1450,-1456,-546,1388,5278,421,500,400,1427,1427,1472,1569,1763,1521,1525,1520,1514,1444,1288,1474,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
120942605,5.5590005,1.705,40,-2397,-2397,-339,1763,6048,705,500,400,1380,1380,1483,1588,1802,1535,1525,1520,1514,1444,1258,1430,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
121955013,5.5270004,1.6910001,40,-2223,-2223,-916,2327,6048,707,500,400,1388,1388,1454,1616,1802,1535,1525,1520,1567,1444,1258,1457,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
122972678,5.5540004,1.705,40,-634,-634,-664,1831,6048,580,500,400,1468,1468,1466,1591,1802,1529,1525,1520,1540,1444,1258,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
123992641,5.5610003,1.677,40,-1179,-1172,-341,1563,6048,611,500,400,1441,1441,1482,1578,1802,1530,1525,1520,1518,1444,1258,1484,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
125024652,5.585,1.6960001,40,-629,-637,-864,1768,6048,452,500,400,1468,1468,1456,1588,1802,1522,1525,1520,1539,1444,1258,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
126032818,5.544,1.6780001,40,-603,-603,-777,1643,6048,433,500,400,1469,1469,1461,1582,1802,1521,1525,1520,1540,1444,1258,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
127062440,5.5340004,1.7160001,40,-672,-672,-554,1330,6048,388,500,400,1466,1467,1472,1566,1802,1519,1525,1520,1514,1445,1258,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
129108458,5.5420003,1.8650001,40,-859,-859,-658,1692,6844,514,500,400,1457,1457,1467,1584,1842,1525,1525,1520,1537,1441,1225,1532,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
130122567,5.5490003,1.669,40,-2287,-2288,-241,1741,6868,750,500,400,1385,1385,1487,1587,1843,1537,1525,1520,1532,1417,1224,1428,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
131138664,5.5460005,1.7260001,40,-907,-907,-687,1885,6844,599,500,400,1454,1454,1465,1594,1842,1529,1525,1520,1552,1427,1225,1520,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
132168350,5.5270004,1.8080001,40,-1278,-1272,-554,1628,6072,537,500,400,1436,1436,1472,1581,1803,1526,1525,1520,1546,1427,1257,1484,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
133188314,5.5270004,1.7850001,40,-1318,-1326,-512,1412,6072,450,500,400,1433,1433,1474,1570,1803,1522,1525,1520,1535,1430,1257,1483,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
134215549,5.5590005,1.6980001,40,-757,-757,-843,1527,6072,344,500,400,1462,1462,1458,1576,1803,1517,1525,1520,1550,1432,1257,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
135235608,5.556,1.6830001,40,-787,-786,-753,1457,7180,352,500,400,1460,1460,1462,1572,1859,1517,1525,1520,1547,1432,1211,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
136247466,5.5490003,1.8260001,40,-804,-804,-546,1172,7180,306,500,400,1459,1459,1472,1558,1859,1515,1525,1520,1532,1443,1211,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
137268584,5.571,1.802,40,-1074,-1074,-456,1173,7832,365,500,400,1446,1446,1477,1558,1891,1518,1525,1520,1530,1442,1180,1528,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
138297551,5.59,1.6660001,40,-796,-796,-353,1143,8530,395,500,400,1460,1460,1482,1557,1926,1519,1525,1520,1514,1444,1155,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
139316886,5.5880003,1.677,40,-850,-852,-273,1255,8530,491,500,400,1457,1457,1486,1562,1926,1524,1525,1520,1517,1444,1155,1529,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
140350048,5.5950003,1.7830001,40,1333,1333,-363,1112,8554,374,500,400,1566,1566,1481,1555,1927,1518,1525,1520,1522,1445,1154,1637,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
141362645,5.585,1.6620001,40,5354,5351,-967,1153,8530,93,500,400,1767,1767,1451,1557,1926,1504,1525,1520,1548,1444,1155,1834,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
142374633,5.597,1.6830001,40,-2440,-2440,-97,1695,10000,799,500,400,1378,1378,1495,1584,2000,1539,1525,1520,1529,1446,1094,1365,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
