timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
68318898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69218849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70218832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74218858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78218833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80218876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86218830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87218921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88218832,0.017450342,-0.019731577,0.21446587,0.12781958,0.0,0.0,1.0,0.04406653,0.09274164
89218833,0.11698548,-0.12433124,0.21213293,0.12377836,0.0,0.0,1.0,0.13654423,0.09112908
90218830,0.14060247,-0.14723033,0.21674287,0.12899819,0.0,0.0,1.0,-0.09128337,0.09076944
91218832,0.036267124,-0.036161903,0.2241545,0.13609837,0.0,0.0,1.0,-0.20876278,0.090487026
92218833,-0.0061013633,0.073900014,0.23351318,0.1424748,0.0,0.0,1.0,-0.25325826,0.090372324
93218833,-0.0081436,0.17212898,0.24556653,0.15147178,0.0,0.0,1.0,-0.18325742,0.090292566
94218903,0.02122345,0.27577424,0.25735125,0.1600921,0.0,0.0,1.0,-0.15892345,0.090327546
95218845,0.06265782,0.35361582,0.26602778,0.16581436,0.0,0.0,1.0,-0.101154126,0.09035251
96218830,0.13507621,0.44266492,0.27639586,0.17521267,0.0,0.0,1.0,-0.2502589,0.090327814
97218883,0.21284252,0.55580395,0.2845417,0.18126912,0.0,0.0,1.0,-0.19318272,0.09033531
98218830,0.27718142,0.6792679,0.2934313,0.1872036,0.0,0.0,1.0,-0.26562604,0.09042569
99218833,0.35149425,0.8296904,0.3018823,0.19092917,0.0,0.0,1.0,-0.21100366,0.09047922
100218838,0.44637316,0.9877586,0.30960593,0.19463503,0.0,0.0,1.0,-0.22093724,0.09058908
101218830,0.55282605,1.1479689,0.31817612,0.19867077,0.0,0.0,1.0,-0.24626495,0.090658374
102218899,0.68211186,1.3198161,0.3247249,0.20088851,0.0,0.0,1.0,-0.15023287,0.090678714
103218916,0.7709655,1.4379028,0.3301134,0.20274365,0.0,0.0,1.0,-0.1589315,0.09073586
104218830,0.84414196,1.5367526,0.32547867,0.19424035,0.0,0.0,1.0,-0.10867015,0.09067041
105218830,0.931461,1.6382077,0.33025068,0.19638348,0.0,0.0,1.0,-0.10911293,0.09059116
108218886,1.1851746,1.7405541,0.3263232,0.22099483,0.0,0.0,1.0,-0.07095998,0.0904429
109218830,1.2164357,1.743182,0.32855672,0.23304808,0.0,0.0,1.0,0.025523413,0.09038695
110218838,1.1627235,1.7421757,0.33098006,0.24304529,0.0,0.0,1.0,0.05725945,0.09037756
111218830,1.1135001,1.7366096,0.33356953,0.25503042,0.0,0.0,1.0,0.092013925,0.090413414
112218884,0.9598687,1.7054313,0.33177873,0.26454628,0.0,0.0,1.0,0.1667891,0.09036971
113218897,0.84933966,1.6832918,0.33915627,0.27644554,0.0,0.0,1.0,0.18717732,0.09013501
114218830,0.80556625,1.6867,0.3496859,0.28849837,0.0,0.0,1.0,0.08215709,0.090113886
115218870,0.80207115,1.6879096,0.35861313,0.2978056,0.0,0.0,1.0,-0.020547718,0.090187386
116218845,0.8198032,1.644059,0.37006515,0.30647245,0.0,0.0,1.0,-0.09602604,0.090309024
117218869,0.8240771,1.5533268,0.37999743,0.30959624,0.0,0.0,1.0,-0.1564721,0.09048908
119218830,0.77189106,1.1693338,0.4016706,0.30975598,0.0,0.0,1.0,-0.22415164,0.09054987
120218844,0.7410824,0.989026,0.41139004,0.31014872,0.0,0.0,1.0,-0.17593218,0.09047576
121218832,0.7311894,0.9325668,0.4232861,0.31561938,0.0,0.0,1.0,-0.0721226,0.09039173
122218889,0.7135537,0.8654656,0.43280533,0.31921983,0.0,0.0,1.0,-0.08036508,0.0903772
123218832,0.6569051,0.74252033,0.44251528,0.31959432,0.0,0.0,1.0,-0.18723415,0.090529546
124218830,0.5545218,0.5720531,0.43821427,0.30786064,0.0,0.0,1.0,-0.15956526,0.090574086
125218830,0.44826344,0.43732947,0.4411508,0.30503806,0.0,0.0,1.0,-0.18603125,0.09083816
126218830,0.26225206,0.23715167,0.43710873,0.2987095,0.0,0.0,1.0,-0.1547181,0.09107794
127218875,0.034371436,0.020229712,0.420951,0.2851946,0.0,0.0,1.0,-0.16324587,0.091306254
129218890,-0.17671557,-0.1660584,0.3920472,0.2694123,0.0,0.0,1.0,-0.040816806,0.0910351
130218857,-0.23742516,-0.21273892,0.38202032,0.26859373,0.0,0.0,1.0,-0.0150663555,0.09088776
131218830,-0.19591525,-0.18524666,0.37454414,0.27076104,0.0,0.0,1.0,0.04572756,0.09072069
132218874,-0.15797672,-0.16446982,0.3632614,0.2758029,0.0,0.0,1.0,0.03950003,0.09066974
133218830,-0.06435455,-0.13035691,0.3628537,0.286077,0.0,0.0,1.0,0.12567768,0.09045329
134218830,0.03656908,-0.12168369,0.36761725,0.29797304,0.0,0.0,1.0,0.14114633,0.09030392
135218843,0.099856175,-0.14896344,0.37671235,0.3094808,0.0,0.0,1.0,0.13941532,0.09029532
136218879,0.14403482,-0.21241009,0.38779134,0.31953865,0.0,0.0,1.0,0.157447,0.090313524
137218903,0.16163585,-0.27331954,0.39755344,0.32667935,0.0,0.0,1.0,0.123095475,0.09032471
138218830,0.1675905,-0.32077023,0.39750797,0.32385254,0.0,0.0,1.0,0.090656176,0.09030576
139218830,0.1683841,-0.3348699,0.4095954,0.33260614,0.0,0.0,1.0,0.015433907,0.090275906
140218890,0.16605777,-0.3447946,0.41931802,0.3380162,0.0,0.0,1.0,0.017174961,0.09029722
141218833,0.18900777,-0.28560176,0.4283266,0.34107965,0.0,0.0,1.0,-0.17493403,0.09032179
142218862,0.23865744,-0.1632134,0.4395915,0.34822232,0.0,0.0,1.0,-0.1685639,0.09033744
143218830,0.21924624,-0.19935167,0.44962543,0.35269392,0.0,0.0,1.0,0.032580815,0.090345904
144218833,0.25745213,-0.11845277,0.45870316,0.35862002,0.0,0.0,1.0,-0.15639523,0.09036134
146218830,0.32459128,-0.02447949,0.47208437,0.3593032,0.0,0.0,1.0,-0.15595052,0.090554394
147218864,0.462553,0.13835843,0.46272206,0.34473684,0.0,0.0,1.0,0.026512325,0.09113053
148218832,0.41220918,0.08557531,0.4578561,0.33804333,0.0,0.0,1.0,-0.052676458,0.09073891
149218830,0.56120443,0.25075078,0.44843212,0.32346854,0.0,0.0,1.0,-0.040545896,0.09109023
150218880,0.4493589,0.1227607,0.43903232,0.30838388,0.0,0.0,1.0,0.10107206,0.09071012
151218833,0.5015819,0.18822932,0.44289157,0.3074634,0.0,0.0,1.0,-0.14701283,0.09058226
152218850,0.5209202,0.21292093,0.4428263,0.30370492,0.0,0.0,1.0,0.050587267,0.0906171
153218834,0.45622954,0.14583857,0.43996337,0.29968512,0.0,0.0,1.0,0.08837242,0.090461455
154218866,0.3389176,0.038647857,0.44146472,0.3027941,0.0,0.0,1.0,0.1667955,0.09035056
155218836,0.16844675,-0.09057963,0.44143274,0.30705526,0.0,0.0,1.0,0.19942823,0.09044894
156218831,0.0018815013,-0.19710231,0.4372556,0.31257138,0.0,0.0,1.0,0.11754264,0.09049943
158218845,-0.27351618,-0.34262186,0.43739727,0.32819435,0.0,0.0,1.0,0.15524772,0.09016907
159218830,-0.33378235,-0.3644733,0.4326914,0.32763296,0.0,0.0,1.0,0.023356128,0.09016348
160218830,-0.33923483,-0.3656359,0.44101024,0.33954194,0.0,0.0,1.0,0.012849623,0.09016382
161218836,-0.34215987,-0.3659163,0.44739738,0.3495153,0.0,0.0,1.0,-0.008752904,0.09017645
162218845,-0.297451,-0.36311126,0.45629203,0.36160105,0.0,0.0,1.0,-0.12461052,0.09017149
163218833,-0.23596582,-0.37168828,0.4646843,0.3715293,0.0,0.0,1.0,-0.078535624,0.090124175
164218857,-0.210077,-0.40205774,0.4761637,0.38315427,0.0,0.0,1.0,-0.24978742,0.0901289
165218833,-0.20882003,-0.41101497,0.48615596,0.3921957,0.0,0.0,1.0,-0.047971964,0.09012597
166218830,-0.21955733,-0.4855232,0.49797213,0.4016478,0.0,0.0,1.0,0.009890648,0.09015773
167218858,-0.26332745,-0.5692115,0.5067971,0.40687278,0.0,0.0,1.0,-0.22815521,0.09023163
168218830,-0.2841873,-0.6005652,0.51558316,0.41146314,0.0,0.0,1.0,-0.18014266,0.09029927
170218840,-0.5358219,-0.8932785,0.5197553,0.40950134,0.0,0.0,1.0,-0.30046895,0.090729274
171218898,-0.75636303,-1.1133742,0.50529355,0.39564776,0.0,0.0,1.0,-0.09105028,0.090930566
172218950,-0.86319864,-1.2123101,0.48567852,0.3806241,0.0,0.0,1.0,-0.07170463,0.09128734
173218830,-1.0217705,-1.3544301,0.45692548,0.35943776,0.0,0.0,1.0,-0.12113526,0.091535755
174218830,-1.176819,-1.4910147,0.4263054,0.3384334,0.0,0.0,1.0,-0.0671981,0.091367655
175218833,-1.2727891,-1.5742707,0.404334,0.32439303,0.0,0.0,1.0,-0.052346632,0.09127388
176218832,-1.2699207,-1.5720879,0.37881422,0.3100206,0.0,0.0,1.0,0.018732961,0.091230236
179218860,-0.95341563,-1.3367021,0.33385727,0.29451507,0.0,0.0,1.0,0.22595601,0.090646185
180218837,-0.7815955,-1.2339607,0.32406273,0.2908787,0.0,0.0,1.0,0.18820423,0.090221435
181218869,-0.71922094,-1.2364012,0.3345936,0.30272213,0.0,0.0,1.0,0.23363745,0.090073645
182218864,-0.7279948,-1.2999599,0.34451288,0.3112492,0.0,0.0,1.0,0.17768386,0.09015148
183218830,-0.75226694,-1.3640581,0.3559468,0.31889552,0.0,0.0,1.0,0.06257154,0.090258025
184218830,-0.75891083,-1.3786936,0.36446378,0.32210195,0.0,0.0,1.0,0.019101208,0.09028438
185218830,-0.78288674,-1.4234452,0.37249997,0.32517904,0.0,0.0,1.0,0.06902932,0.09030592
186218836,-0.7750359,-1.4080023,0.3826524,0.33012423,0.0,0.0,1.0,-0.06630055,0.0902689
187218934,-0.7508422,-1.3599579,0.3913682,0.33509997,0.0,0.0,1.0,-0.10797717,0.090254724
188218830,-0.705799,-1.270309,0.39986607,0.33914134,0.0,0.0,1.0,-0.1381948,0.0902855
189218830,-0.6628347,-1.1838373,0.4106994,0.3463535,0.0,0.0,1.0,-0.22525747,0.090179116
190218833,-0.6300393,-1.0961399,0.42218885,0.35480508,0.0,0.0,1.0,-0.07163879,0.09026713
191218830,-0.6109844,-1.0477599,0.43336216,0.36209214,0.0,0.0,1.0,-0.26220843,0.090181276
192218917,-0.58666605,-0.99617714,0.44169313,0.36631602,0.0,0.0,1.0,0.0006924277,0.09031286
193218839,-0.489693,-0.862376,0.44887495,0.36859596,0.0,0.0,1.0,-0.26563412,0.09046935
194218830,-0.40770614,-0.75499976,0.45204502,0.36708358,0.0,0.0,1.0,-0.05936152,0.09053325
195218838,-0.39403775,-0.7379104,0.45671225,0.3681863,0.0,0.0,1.0,0.008184747,0.09038359
196218830,-0.37064856,-0.71546173,0.45482555,0.36582083,0.0,0.0,1.0,-0.07436065,0.09062217
197218830,-0.22388965,-0.58465356,0.44463494,0.36030805,0.0,0.0,1.0,-0.07286234,0.09062494
198218830,-0.13796134,-0.5156572,0.43533146,0.35774893,0.0,0.0,1.0,-0.09190112,0.09057032
199218829,-0.07877296,-0.4715732,0.43371642,0.36239064,0.0,0.0,1.0,-0.025237491,0.09043357
200218851,-0.08119794,-0.47313577,0.43202072,0.36700478,0.0,0.0,1.0,0.010058386,0.09039821
201218830,-0.13446498,-0.507496,0.42207745,0.36280936,0.0,0.0,1.0,0.11189416,0.09030856
202218912,-0.23430143,-0.56884706,0.42606828,0.3718181,0.0,0.0,1.0,0.14458464,0.0902061
203218839,-0.30983028,-0.61117095,0.43113226,0.38029963,0.0,0.0,1.0,0.05236566,0.09010886
204218830,-0.33522055,-0.61842036,0.4418758,0.39222664,0.0,0.0,1.0,0.085240655,0.09006531
205218830,-0.3391133,-0.6164818,0.45159832,0.4020144,0.0,0.0,1.0,0.008124458,0.09007444
206218833,-0.33866802,-0.6138518,0.46366167,0.4128416,0.0,0.0,1.0,0.019266877,0.09010711
207218829,-0.33808574,-0.61146545,0.47356683,0.42129457,0.0,0.0,1.0,0.0018254714,0.090107016
