timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
68287982,2359330,2359330,0,0,0,0,0,0.00048550227,1.3330287e-05,2.0066188e-10,400,400
69212964,2359330,2359330,0,0,0,0,0,0.000473546,1.21943485e-05,2.2846669e-10,400,400
70233041,2359330,2359330,0,0,0,0,0,0.00047678052,2.14162e-05,1.6253832e-09,400,400
71167987,2359330,2359330,0,0,0,0,0,0.00046544118,1.8167675e-05,1.2958652e-09,400,400
72197992,2359330,2359330,0,0,0,0,0,0.0009882574,2.9221152e-05,2.5411633e-09,400,400
73227996,2359330,2359330,0,0,0,0,0,0.0012159725,3.6943213e-05,4.3432395e-09,400,400
74158026,2359330,2359330,0,0,0,0,0,0.00070784823,2.177693e-05,1.9938626e-09,400,400
75178136,2359330,2359330,0,0,0,0,0,0.00051052246,1.7064898e-05,8.168655e-10,400,400
76208038,2359330,2359330,0,0,0,0,0,0.0005187897,1.5679798e-05,6.112712e-10,400,400
78183016,2359330,2359330,0,0,0,0,0,0.0034872966,0.00012684356,8.4737515e-09,400,400
79208033,2359330,2359330,0,0,0,0,0,0.0025894786,6.322737e-05,2.6941338e-09,400,400
80138017,2359330,2359330,0,0,0,0,0,0.0032433034,8.6050044e-05,3.67036e-09,400,400
81162979,2359330,2359330,0,0,0,0,0,0.006402729,0.00026311877,1.647183e-08,400,400
83223022,2359330,2359330,0,0,0,0,0,0.014709942,0.00042939105,4.9117574e-08,400,400
84168010,2359330,2359330,0,0,0,0,0,0.011058822,0.000480136,6.2791436e-08,400,400
85217992,2359330,2359330,0,0,0,0,0,0.007902448,0.00041597564,6.782725e-08,400,400
86143015,2359330,2359330,0,0,0,0,0,0.0076152296,0.00044338146,5.3263783e-08,400,400
87187981,2359330,2359330,0,0,0,0,0,0.00990409,0.00058322214,4.3676704e-07,400,400
88218051,2359330,2359330,0,0,0,0,0,0.03434404,0.0014729785,2.4557062e-06,400,400
89163001,2359330,2359330,0,0,0,0,0,0.036821354,0.0016340843,3.1584627e-06,400,400
91213085,2359330,2359330,0,0,0,0,0,0.009895756,0.0005341327,1.1941676e-06,400,400
92137944,2359330,2359330,0,0,0,0,0,0.008647415,0.00052147085,1.026865e-06,400,400
93177996,2359330,2359330,0,0,0,0,0,0.008653086,0.00052898197,1.1702523e-06,400,400
94217900,2359330,2359330,0,0,0,0,0,0.007774713,0.00053405744,6.2665555e-07,400,400
95147973,2359330,2359330,0,0,0,0,0,0.0085726315,0.0005066416,6.194888e-07,400,400
96182980,2359330,2359330,0,0,0,0,0,0.009195396,0.00044722567,7.791806e-07,400,400
97222979,2359330,2359330,0,0,0,0,0,0.007453162,0.00047419054,6.207844e-07,400,400
98137978,2359330,2359330,0,0,0,0,0,0.009000152,0.0005456372,6.4180483e-07,400,400
99163067,2359330,2359330,0,0,0,0,0,0.0074469135,0.00047141235,4.5820835e-07,400,400
100187968,2359330,2359330,0,0,0,0,0,0.008834367,0.000549285,4.640811e-07,400,400
101218028,2359330,2359330,0,0,0,0,0,0.009163516,0.0005377372,5.6683706e-07,400,400
102137997,2359330,2359330,0,0,0,0,0,0.008975737,0.0005011002,3.6793782e-07,400,400
103173055,2359330,2359330,0,0,0,0,0,0.0085713705,0.0005148686,3.676863e-07,400,400
104203024,2359330,2359330,0,0,0,0,0,0.008452983,0.0005529081,1.2224657e-06,400,400
105233012,2359330,2359330,0,0,0,0,0,0.008531024,0.0005444369,1.1601107e-06,400,400
108133020,2359330,2359330,0,0,0,0,0,0.006399898,0.00042862282,8.387717e-07,400,400
109143071,2359330,2359330,0,0,0,0,0,0.005763468,0.00040787907,4.3323865e-07,400,400
110182982,2359330,2359330,0,0,0,0,0,0.0065152487,0.00044267203,5.329771e-07,400,400
111213065,2359330,2359330,0,0,0,0,0,0.006672048,0.00045492934,5.457674e-07,400,400
112157986,2359330,2359330,0,0,0,0,0,0.006616501,0.00041998742,6.5848917e-07,400,400
113187964,2359330,2359330,0,0,0,0,0,0.0056878547,0.00040609855,7.8443077e-07,400,400
114217963,2359330,2359330,0,0,0,0,0,0.005649415,0.0004028252,9.914769e-07,400,400
115153082,2359330,2359330,0,0,0,0,0,0.010648959,0.0006027863,1.3406922e-06,400,400
116173077,2359330,2359330,0,0,0,0,0,0.0147615,0.0005607895,8.013537e-07,400,400
117213079,2359330,2359330,0,0,0,0,0,0.009181081,0.0004088769,4.257182e-07,400,400
119168047,2359330,2359330,0,0,0,0,0,0.016370205,0.00070251524,2.7316355e-07,400,400
120188023,2359330,2359330,0,0,0,0,0,0.019089857,0.0008475048,5.3055e-07,400,400
121233012,2359330,2359330,0,0,0,0,0,0.014334105,0.00073588494,6.1885606e-07,400,400
122152956,2359330,2359330,0,0,0,0,0,0.017108612,0.00095191755,7.1160804e-07,400,400
123182961,2359330,2359330,0,0,0,0,0,0.014362226,0.0008028933,1.0222287e-06,400,400
124223051,2359330,2359330,0,0,0,0,0,0.0174843,0.0009614163,1.0986658e-06,400,400
125157991,2359330,2359330,0,0,0,0,0,0.01681053,0.000914638,1.2876556e-06,400,400
126187978,2359330,2359330,0,0,0,0,0,0.014367277,0.0008287424,9.917408e-07,400,400
127212964,2359330,2359330,0,0,0,0,0,0.0176887,0.0009742201,1.0070021e-06,400,400
129178013,2359330,2359330,0,0,0,0,0,0.014446654,0.0009320347,8.775103e-07,400,400
130207993,2359330,2359330,0,0,0,0,0,0.0112038385,0.0007312058,8.7619685e-07,400,400
131133025,2359330,2359330,0,0,0,0,0,0.01099308,0.0007314052,9.2221416e-07,400,400
132172988,2359330,2359330,0,0,0,0,0,0.015803164,0.0009639377,1.291657e-06,400,400
133222999,2359330,2359330,0,0,0,0,0,0.01612743,0.0009536101,1.0133002e-06,400,400
134157973,2359330,2359330,0,0,0,0,0,0.01668762,0.00096815947,1.1928327e-06,400,400
135193036,2359330,2359330,0,0,0,0,0,0.010994682,0.00072618,1.0151012e-06,400,400
136228013,2359330,2359330,0,0,0,0,0,0.008375715,0.0006094513,6.4563847e-07,400,400
137153087,2359330,2359330,0,0,0,0,0,0.0071587404,0.00052163895,3.8023597e-07,400,400
138188009,2359330,2359330,0,0,0,0,0,0.00893362,0.0005777761,3.9030627e-07,400,400
140153014,2359330,2359330,0,0,0,0,0,0.0060076495,0.00040683968,2.9066143e-07,400,400
141202980,2359330,2359330,0,0,0,0,0,0.0070295124,0.0004454327,8.040519e-07,400,400
142142935,2359330,2359330,0,0,0,0,0,0.008435297,0.00047962577,1.7484593e-06,400,400
143177969,2359330,2359330,0,0,0,0,0,0.007175918,0.00043977218,1.7194448e-06,400,400
144208000,2359330,2359330,0,0,0,0,0,0.008048807,0.00044480208,2.19357e-06,400,400
146173039,2359330,2359330,0,0,0,0,0,0.006708711,0.0004042271,1.0145179e-06,400,400
147198115,2359330,2359330,0,0,0,0,0,0.007924483,0.0003532713,1.096906e-06,400,400
148133016,2359330,2359330,0,0,0,0,0,0.0057619126,0.00039198276,1.5623341e-06,400,400
149182970,2359330,2359330,0,0,0,0,0,0.0066321692,0.00043295228,1.3612207e-06,400,400
150233054,2359330,2359330,0,0,0,0,0,0.00788844,0.00046529027,1.0699634e-06,400,400
151177983,2359330,2359330,0,0,0,0,0,0.0074384636,0.0005238138,1.1738118e-06,400,400
152207969,2359330,2359330,0,0,0,0,0,0.005907619,0.00041035135,7.4669305e-07,400,400
153133069,2359330,2359330,0,0,0,0,0,0.0052792174,0.00041721185,7.5868905e-07,400,400
154177968,2359330,2359330,0,0,0,0,0,0.004607935,0.00040622966,7.741603e-07,400,400
155208023,2359330,2359330,0,0,0,0,0,0.006742114,0.00053041155,1.3610327e-06,400,400
156137977,2359330,2359330,0,0,0,0,0,0.008868492,0.0006194022,1.1741467e-06,400,400
158213006,2359330,2359330,0,0,0,0,0,0.0052484535,0.000388876,4.1341085e-07,400,400
159137987,2359330,2359330,0,0,0,0,0,0.0058636367,0.0003928003,8.721588e-07,400,400
