timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
88302347,0.0042924,-0.012186526,0.9940969,0.95241815,0.0,0.0,0.0,-0.031445462,0.3171425
88312396,0.0042924,-0.012186526,0.9940969,0.95241815,0.0,0.0,0.0,-0.031445462,0.3171425
89302365,3.0325584,1.2572796,0.2262496,0.65572566,0.5290394,2.1704955,0.0,-0.11053703,0.3092332
90302347,3.177145,2.0493526,0.18698816,0.488833,1.459857,2.106672,0.0,0.03828139,0.30451247
91302347,3.6501455,2.10678,0.14338924,0.4239725,0.9436693,2.113024,0.0,0.17818469,0.30296052
92302353,4.0824404,1.6128459,0.06055573,0.25125918,-0.1730156,2.124607,0.0,0.17850243,0.30128735
93302358,4.2615094,1.3155911,0.02484164,0.13509643,0.36961937,2.1097062,0.0,0.10179704,0.30042198
94302350,4.405332,1.0539149,0.01495426,0.09790951,-0.058301926,2.0961285,0.0,0.09176887,0.3003603
95302347,4.608819,0.5775932,0.011163871,0.07856748,1.0598946,2.0949078,0.0,0.011432125,0.30031034
96302349,4.7768583,0.20785618,0.009235962,0.068004474,1.0401335,2.0916595,0.0,0.18934797,0.30024683
97302347,4.90259,-0.04992896,0.008104082,0.062899746,-0.19068909,2.0903375,0.0,0.15292151,0.30025384
98302347,4.940409,-0.042144526,0.007408447,0.06226662,0.93688774,2.0901074,0.0,0.25388384,0.3003318
99302378,4.98502,-0.037340704,0.007005878,0.062191747,0.0517416,2.090477,0.0,0.19171984,0.3003583
100302347,4.9778037,-0.021313539,0.006873647,0.062333018,0.17291069,2.0920854,0.0,0.2345528,0.30041113
101302347,4.9509807,0.016579252,0.0068647955,0.062253896,-0.0006170273,2.0934772,0.0,0.20743208,0.30041534
102302347,4.9060225,0.08006193,0.0069981213,0.062041674,-0.15525818,2.0951953,0.0,0.13630612,0.30041447
103302347,4.860537,0.14901158,0.0071744546,0.06144395,-0.11216259,2.0972288,0.0,0.14927383,0.30041447
104302394,4.900382,0.08221224,0.007502023,0.059545662,0.21605778,2.1011252,0.0,0.12505952,0.30040646
105302347,4.954679,-0.5941006,0.008322395,0.04966264,2.0187836,2.1137528,0.0,0.1062257,0.3002446
108302347,4.44748,-4.719382,0.011100674,0.018985363,5.991766,2.1157858,0.0,-0.150761,0.30008793
109302400,4.444809,-4.721843,0.012106746,0.01975674,6.8108273,2.1182213,0.0,-0.23610401,0.3001172
110302347,4.4417343,-4.7179437,0.013138857,0.020695755,7.0422096,2.1210446,0.0,-0.33451295,0.30014578
