timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
121539356,67939,1,1,1,0,0,0,0,0
122041413,67939,1,1,1,0,0,0,0,0
122541451,67939,1,1,1,0,0,0,0,0
123045722,67939,1,1,1,0,0,0,0,0
123546258,67939,1,1,1,0,0,0,0,0
124047239,67939,1,1,1,0,0,0,0,0
124556589,67939,1,1,1,0,0,0,0,0
125065807,67939,1,1,1,0,0,0,0,0
125570694,67939,1,1,1,0,0,0,0,0
126081403,67939,1,1,1,0,0,0,0,0
126590653,67939,1,1,1,0,0,0,0,0
127101089,67939,1,1,1,0,0,0,0,0
127611177,67939,1,1,1,0,0,0,0,0
129132304,67939,1,1,1,0,0,0,0,0
129637388,67939,1,1,1,0,0,0,0,0
130137515,67939,1,1,1,0,0,0,0,0
130649024,67939,1,1,1,0,0,0,0,0
131159088,67939,1,1,1,0,0,0,0,0
131665703,67939,1,1,1,0,0,0,0,0
132166914,67939,1,1,1,0,0,0,0,0
132677478,67939,1,1,1,0,0,0,0,0
133180192,67939,1,1,1,0,0,0,0,0
133688931,67939,1,1,1,0,0,0,0,0
134197519,67939,1,1,1,0,0,0,0,0
134702513,67939,1,1,1,0,0,0,0,0
135210201,67939,1,1,1,0,0,0,0,0
135719183,67939,1,1,1,0,0,0,0,0
136225002,67939,1,1,1,0,0,0,0,0
136728955,67939,1,1,1,0,0,0,0,0
137230612,67939,1,1,1,0,0,0,0,0
137739092,67939,1,1,1,0,0,0,0,0
138239314,67939,1,1,1,0,0,0,0,0
138747224,67939,1,1,1,0,0,0,0,0
139259274,67939,1,1,1,0,0,0,0,0
140270187,67939,1,1,1,0,0,0,0,0
140772177,67939,1,1,1,0,0,0,0,0
141279444,67939,1,1,1,0,0,0,0,0
141787141,67939,1,1,1,0,0,0,0,0
142287233,67939,1,1,1,0,0,0,0,0
142792328,67939,1,1,1,0,0,0,0,0
143309027,67939,1,1,1,0,0,0,0,0
143817330,67939,1,1,1,0,0,0,0,0
144319142,67939,1,1,1,0,0,0,0,0
144821340,67939,1,1,1,0,0,0,0,0
146328872,67939,1,1,1,0,0,0,0,0
146830194,67939,1,1,1,0,0,0,0,0
147337386,67939,1,1,1,0,0,0,0,0
147839185,67939,1,1,1,0,0,0,0,0
148341778,67939,1,1,1,0,0,0,0,0
148852175,67939,1,1,1,0,0,0,0,0
149357405,67939,1,1,1,0,0,0,0,0
149866403,67939,1,1,1,0,0,0,0,0
150377391,67939,1,1,1,0,0,0,0,0
150886422,67939,1,1,1,0,0,0,0,0
151397742,67939,1,1,1,0,0,0,0,0
151899278,67939,1,1,1,0,0,0,0,0
152401441,67939,1,1,1,0,0,0,0,0
152910602,67939,1,1,1,0,0,0,0,0
153412588,67939,1,1,1,0,0,0,0,0
153921449,67939,1,1,1,0,0,0,0,0
154430945,67939,1,1,1,0,0,0,0,0
154931175,67939,1,1,1,0,0,0,0,0
155441570,67939,1,1,1,0,0,0,0,0
155947175,67939,1,1,1,0,0,0,0,0
156459354,67939,1,1,1,0,0,0,0,0
158491175,67939,1,1,1,0,0,0,0,0
159001447,67939,1,1,1,0,0,0,0,0
159512181,67939,1,1,1,0,0,0,0,0
160020189,67939,1,1,1,0,0,0,0,0
160520224,67939,1,1,1,0,0,0,0,0
161028745,67939,1,1,1,0,0,0,0,0
161528993,67939,1,1,1,0,0,0,0,0
162031035,67939,1,1,1,0,0,0,0,0
162539259,67939,1,1,1,0,0,0,0,0
163041339,67939,1,1,1,0,0,0,0,0
163541587,67939,1,1,1,0,0,0,0,0
164048924,67939,1,1,1,0,0,0,0,0
164549032,67939,1,1,1,0,0,0,0,0
165050192,67939,1,1,1,0,0,0,0,0
165552219,67939,1,1,1,0,0,0,0,0
166059097,67939,1,1,1,0,0,0,0,0
166561369,67939,1,1,1,0,0,0,0,0
167067082,67939,1,1,1,0,0,0,0,0
167569654,67939,1,1,1,0,0,0,0,0
168079102,67939,1,1,1,0,0,0,0,0
169599319,67939,1,1,1,0,0,0,0,0
170110690,67939,1,1,1,0,0,0,0,0
170616052,67939,1,1,1,0,0,0,0,0
171119354,67939,1,1,1,0,0,0,0,0
171627253,67939,1,1,1,0,0,0,0,0
172127412,67939,1,1,1,0,0,0,0,0
172630175,67939,1,1,1,0,0,0,0,0
173141518,67939,1,1,1,0,0,0,0,0
173652174,67939,1,1,1,0,0,0,0,0
174159312,67939,1,1,1,0,0,0,0,0
174667459,67939,1,1,1,0,0,0,0,0
175171175,67939,1,1,1,0,0,0,0,0
175671183,67939,1,1,1,0,0,0,0,0
176179326,67939,1,1,1,0,0,0,0,0
176688819,67939,1,1,1,0,0,0,0,0
179716175,67939,1,1,1,0,0,0,0,0
180219342,67939,1,1,1,0,0,0,0,0
180721488,67939,1,1,1,0,0,0,0,0
181231174,67939,1,1,1,0,0,0,0,0
181731245,67939,1,1,1,0,0,0,0,0
182240638,67939,1,1,1,0,0,0,0,0
182749435,67939,1,1,1,0,0,0,0,0
183252267,67939,1,1,1,0,0,0,0,0
183761365,67939,1,1,1,0,0,0,0,0
184261422,67939,1,1,1,0,0,0,0,0
184767699,67939,1,1,1,0,0,0,0,0
185270511,67939,1,1,1,0,0,0,0,0
185779236,67939,1,1,1,0,0,0,0,0
186279329,67939,1,1,1,0,0,0,0,0
186790193,67939,1,1,1,0,0,0,0,0
187292180,67939,1,1,1,0,0,0,0,0
187799129,67939,1,1,1,0,0,0,0,0
188301595,67939,1,1,1,0,0,0,0,0
188809531,67939,1,1,1,0,0,0,0,0
189319154,67939,1,1,1,0,0,0,0,0
189827467,67939,1,1,1,0,0,0,0,0
190332176,67939,1,1,1,0,0,0,0,0
190838972,67939,1,1,1,0,0,0,0,0
191339126,67939,1,1,1,0,0,0,0,0
191841391,67939,1,1,1,0,0,0,0,0
192346572,67939,1,1,1,0,0,0,0,0
192852278,67939,1,1,1,0,0,0,0,0
193359352,67939,1,1,1,0,0,0,0,0
193866258,67939,1,1,1,0,0,0,0,0
194366412,67939,1,1,1,0,0,0,0,0
194877419,67939,1,1,1,0,0,0,0,0
195379182,67939,1,1,1,0,0,0,0,0
195879369,67939,1,1,1,0,0,0,0,0
196381349,67939,1,1,1,0,0,0,0,0
196886297,67939,1,1,1,0,0,0,0,0
197386270,67939,1,1,1,0,0,0,0,0
197886280,67939,1,1,1,0,0,0,0,0
198397686,67939,1,1,1,0,0,0,0,0
198899237,67939,1,1,1,0,0,0,0,0
199410220,67939,1,1,1,0,0,0,0,0
199910542,67939,1,1,1,0,0,0,0,0
200412174,67939,1,1,1,0,0,0,0,0
200919315,67939,1,1,1,0,0,0,0,0
201421356,67939,1,1,1,0,0,0,0,0
201926152,67939,1,1,1,0,0,0,0,0
202430507,67939,1,1,1,0,0,0,0,0
202931235,67939,1,1,1,0,0,0,0,0
203439416,67939,1,1,1,0,0,0,0,0
203945871,67939,1,1,1,0,0,0,0,0
204952278,67939,1,1,1,0,0,0,0,0
205460183,67939,1,1,1,0,0,0,0,0
205970485,67939,1,1,1,0,0,0,0,0
206476186,67939,1,1,1,0,0,0,0,0
207490235,67939,1,1,1,0,0,0,0,0
207999076,67939,1,1,1,0,0,0,0,0
208508843,67939,1,1,1,0,0,0,0,0
209009597,67939,1,1,1,0,0,0,0,0
209512174,67939,1,1,1,0,0,0,0,0
211546346,67939,1,1,1,0,0,0,0,0
212052236,67939,1,1,1,0,0,0,0,0
212560188,67939,1,1,1,0,0,0,0,0
213070460,67939,1,1,1,0,0,0,0,0
213577543,67939,1,1,1,0,0,0,0,0
214081476,67939,1,1,1,0,0,0,0,0
214590185,67939,1,1,1,0,0,0,0,0
215096180,67939,1,1,1,0,0,0,0,0
215601483,67939,1,1,1,0,0,0,0,0
216106396,67939,1,1,1,0,0,0,0,0
216606968,67939,1,1,1,0,0,0,0,0
217107453,67939,1,1,1,0,0,0,0,0
217619438,67939,1,1,1,0,0,0,0,0
218130176,67939,1,1,1,0,0,0,0,0
218637487,67939,1,1,1,0,0,0,0,0
219137539,67939,1,1,1,0,0,0,0,0
219647180,67939,1,1,1,0,0,0,0,0
220149327,67939,1,1,1,0,0,0,0,0
220650181,67939,1,1,1,0,0,0,0,0
221152173,67939,1,1,1,0,0,0,0,0
221652177,67939,1,1,1,0,0,0,0,0
222152536,67939,1,1,1,0,0,0,0,0
222657472,67939,1,1,1,0,0,0,0,0
223159083,67939,1,1,1,0,0,0,0,0
223659292,67939,1,1,1,0,0,0,0,0
224166313,67939,1,1,1,0,0,0,0,0
224672176,67939,1,1,1,0,0,0,0,0
225172195,67939,1,1,1,0,0,0,0,0
225672559,67939,1,1,1,0,0,0,0,0
226180181,67939,1,1,1,0,0,0,0,0
226687233,67939,1,1,1,0,0,0,0,0
227192177,67939,1,1,1,0,0,0,0,0
227701396,67939,1,1,1,0,0,0,0,0
228205770,67939,1,1,1,0,0,0,0,0
231229570,67939,1,1,1,0,0,0,0,0
231730568,67939,1,1,1,0,0,0,0,0
232239211,67939,1,1,1,0,0,0,0,0
232748752,67939,1,1,1,0,0,0,0,0
233257526,67939,1,1,1,0,0,0,0,0
233767206,67939,1,1,1,0,0,0,0,0
234268853,67939,1,1,1,0,0,0,0,0
234772233,67939,1,1,1,0,0,0,0,0
235286234,67939,1,1,1,0,0,0,0,0
235790193,67939,1,1,1,0,0,0,0,0
236292178,67939,1,1,1,0,0,0,0,0
236796665,67939,1,1,1,0,0,0,0,0
237299192,67939,1,1,1,0,0,0,0,0
237806985,67939,1,1,1,0,0,0,0,0
238316177,67939,1,1,1,0,0,0,0,0
238826392,67939,1,1,1,0,0,0,0,0
239327456,67939,1,1,1,0,0,0,0,0
239829442,67939,1,1,1,0,0,0,0,0
240330547,67939,1,1,1,0,0,0,0,0
240831199,67939,1,1,1,0,0,0,0,0
241331220,67939,1,1,1,0,0,0,0,0
241832175,67939,1,1,1,0,0,0,0,0
242337390,67939,1,1,1,0,0,0,0,0
242839179,67939,1,1,1,0,0,0,0,0
243347172,67939,1,1,1,0,0,0,0,0
243850224,67939,1,1,1,0,0,0,0,0
244352623,67939,1,1,1,0,0,0,0,0
244858962,67939,1,1,1,0,0,0,0,0
245361520,67939,1,1,1,0,0,0,0,0
245872276,67939,1,1,1,0,0,0,0,0
246892177,67939,1,1,1,0,0,0,0,0
247401383,67939,1,1,1,0,0,0,0,0
247910647,67939,1,1,1,0,0,0,0,0
248412220,67939,1,1,1,0,0,0,0,0
249425727,67939,1,1,1,0,0,0,0,0
249929000,67939,1,1,1,0,0,0,0,0
250431400,67939,1,1,1,0,0,0,0,0
250932176,67939,1,1,1,0,0,0,0,0
251082092,0,0,1,1,0,0,0,0,0
251585688,0,0,1,1,0,0,0,0,0
