timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
50805781,0,1114658,0.2627846,0.3005494,-10.056185,4175,0.0008457037,0.00052523636,-0.041836243,39.0,0.0071784677,407,521,-953
50903456,0,1114658,0.15930605,0.31738412,-9.988475,4228,0.00073043536,0.0015080655,-0.042785067,39.125,0.0071784677,390,502,-952
51004227,0,1114658,0.09493105,0.3956595,-9.913354,4199,0.00032338497,0.0014447644,-0.041573726,39.0,0.0071784677,391,515,-941
51108178,0,1114658,0.055024527,0.39060315,-9.975014,4167,0.00040332717,0.0019017529,-0.041117683,39.125,0.0071784677,401,520,-922
51208978,0,1114658,0.11995284,0.26549897,-9.993578,4201,0.0012773685,0.00079938176,-0.042045653,39.0,0.0071784677,426,546,-936
51310867,0,1114658,0.1419765,0.27863762,-10.038536,5290,0.0013609893,0.0016259981,-0.05309483,39.125,0.0071784677,409,539,-942
51407427,0,1114658,0.18222368,0.35302597,-10.008281,4200,0.0005783987,0.0016031086,-0.041810647,39.0,0.0071784677,385,504,-954
51513516,0,1114658,0.064812705,0.26566538,-10.027013,4181,0.00041824952,0.0012466582,-0.042260695,39.125,0.0071784677,400,527,-948
51614277,0,1114658,0.06760089,0.2991679,-9.989801,4184,0.00036170415,0.0011873756,-0.041425217,39.25,0.0071784677,389,509,-932
51714027,0,1114658,0.14387605,0.31651962,-9.948675,4200,0.00068781065,0.0011325916,-0.041843537,39.125,0.0071784677,403,512,-941
51815877,0,1114658,0.06445242,0.3151307,-9.877561,5250,0.00045789022,0.0019660452,-0.05196432,39.125,0.0071784677,384,515,-947
51918799,0,1114658,0.12330989,0.3102581,-9.980028,4222,0.0007496095,0.0015653331,-0.042318985,39.125,0.0071784677,396,527,-962
52020642,0,1114658,0.21632026,0.30478153,-9.920391,5265,0.0015408582,0.002649508,-0.051332746,39.0,0.0071784677,381,537,-910
52122477,0,1114658,0.08889179,0.31477785,-9.9942,5238,0.00074361777,0.001947957,-0.052634984,39.125,0.0071784677,396,526,-957
52225388,0,1114658,0.061203863,0.31186017,-9.880429,4207,0.00044390766,0.0010381264,-0.042261258,39.125,0.0071784677,405,504,-956
52325129,0,1114658,0.17083922,0.33535802,-10.000662,4199,0.000257696,0.0015903164,-0.042394515,39.125,0.0071784677,399,504,-971
52425948,0,1114658,0.17156647,0.28731665,-10.029817,4203,0.00031899847,0.001767473,-0.042544104,39.125,0.0071784677,385,496,-986
52525677,0,1114658,0.2059363,0.43921468,-9.881531,5211,0.0009942746,0.0024035,-0.050595473,39.125,0.0071784677,379,539,-900
52631766,0,1114658,0.08496773,0.33830404,-10.062129,4239,0.00015789989,0.0008276463,-0.04319271,39.25,0.0071784677,432,498,-947
52732566,0,1114658,0.17379135,0.3426795,-9.969067,4169,0.0010609805,0.0014081652,-0.04187232,39.25,0.0071784677,389,532,-978
52834377,0,1114658,0.15839268,0.33154485,-10.016308,4164,0.00042698393,0.0016060346,-0.041830324,39.125,0.0071784677,398,508,-953
52935177,0,1114658,0.1524867,0.27009714,-9.995802,4158,0.0004952593,0.0011916471,-0.04141384,39.25,0.0071784677,403,503,-938
53037027,0,1114658,0.20117168,0.37430727,-10.046106,4199,0.0008687919,0.0011318641,-0.041955464,39.25,0.0071784677,420,512,-928
53138940,0,1114658,0.10800781,0.19573157,-10.03658,5313,0.0012793967,0.0017987589,-0.05260974,39.125,0.0071784677,399,546,-948
53239715,0,1114658,0.065576255,0.27751085,-10.072197,4236,0.0002691232,0.0012834404,-0.042133957,39.125,0.0071784677,403,512,-956
53341527,0,1114658,0.07069615,0.39019176,-10.025479,4162,0.00019704444,0.0013860582,-0.041684315,39.125,0.0071784677,409,510,-949
53446527,0,1114658,0.1747175,0.321146,-10.210569,4199,0.00028259092,0.0012926572,-0.04307715,39.125,0.0071784677,392,498,-969
53548431,0,1114658,0.18337873,0.28588313,-10.002662,4253,0.00056684075,0.0010813816,-0.04236601,39.125,0.0071784677,411,519,-951
53644977,0,1114658,0.23264,0.24142471,-9.97183,6287,0.0015950517,0.0015386457,-0.06301354,39.125,0.0071784677,403,521,-969
53746827,0,1114658,0.16138105,0.31167987,-10.037809,6261,0.0014206063,0.0013590954,-0.06400407,39.0,0.0071784677,415,524,-990
53848678,0,1114658,0.10134489,0.27823883,-9.98202,4164,0.00010025265,0.0015646424,-0.041375797,39.125,0.0071784677,386,487,-939
53950527,0,1114658,0.087543406,0.45448962,-10.192939,5206,0.00039364648,0.002262745,-0.05328439,39.25,0.0071784677,387,496,-966
54053454,0,1114658,0.07122975,0.26250926,-9.979028,4227,0.0010696314,0.0006043834,-0.042307865,39.0,0.0071784677,431,533,-961
