timestamp,error_count,device_id,pressure,temperature
50799893,0,3998498,1002.35,37.51
50886119,0,3998498,1002.29,37.51
51006130,0,3998498,1002.35,37.52
51102048,0,3998498,1002.35,37.52
51210518,0,3998498,1002.3,37.52
51306382,0,3998498,1002.32,37.52
51403042,0,3998498,1002.31,37.52
51493043,0,3998498,1002.36,37.52
51610145,0,3998498,1002.32,37.52
51706365,0,3998498,1002.32,37.53
51815051,0,3998498,1002.36,37.53
51914145,0,3998498,1002.37,37.53
52012412,0,3998498,1002.35,37.53
52119737,0,3998498,1002.32,37.53
52219047,0,3998498,1002.29,37.53
52317047,0,3998498,1002.33997,37.54
52427123,0,3998498,1002.32,37.53
52523739,0,3998498,1002.27997,37.54
52621046,0,3998498,1002.33997,37.54
52731586,0,3998498,1002.31,37.54
52827101,0,3998498,1002.31,37.55
52926131,0,3998498,1002.3,37.54
53036496,0,3998498,1002.35,37.55
53134123,0,3998498,1002.26996,37.54
53230541,0,3998498,1002.32996,37.55
53339939,0,3998498,1002.36,37.55
53438123,0,3998498,1002.32,37.55
53537305,0,3998498,1002.29,37.55
53647572,0,3998498,1002.32,37.55
53744195,0,3998498,1002.35,37.559998
53841049,0,3998498,1002.32996,37.559998
53950124,0,3998498,1002.38995,37.559998
54056037,0,3998498,1002.32,37.559998
54144047,0,3998498,1002.32,37.559998
54250105,0,3998498,1002.32,37.57
54358408,0,3998498,1002.35,37.57
54442119,0,3998498,1002.3,37.57
54562149,0,3998498,1002.32996,37.57
54659042,0,3998498,1002.3,37.57
54766466,0,3998498,1002.35,37.579998
54864590,0,3998498,1002.32,37.579998
54965657,0,3998498,1002.31,37.57
55050145,0,3998498,1002.33997,37.579998
55169173,0,3998498,1002.31,37.579998
55267042,0,3998498,1002.32996,37.579998
55354172,0,3998498,1002.32996,37.579998
55475369,0,3998498,1002.33997,37.579998
55571362,0,3998498,1002.32,37.59
55677052,0,3998498,1002.29,37.59
55775359,0,3998498,1002.3,37.59
55871374,0,3998498,1002.3,37.59
55977493,0,3998498,1002.36,37.59
56084566,0,3998498,1002.27997,37.59
56173055,0,3998498,1002.31,37.59
56283055,0,3998498,1002.36,37.59
56381047,0,3998498,1002.32,37.59
56478146,0,3998498,1002.31,37.59
56586170,0,3998498,1002.3,37.6
56692590,0,3998498,1002.32996,37.6
56778306,0,3998498,1002.38,37.61
56895048,0,3998498,1002.37,37.61
56991043,0,3998498,1002.27997,37.6
57098134,0,3998498,1002.3,37.61
57193448,0,3998498,1002.33997,37.61
57290118,0,3998498,1002.31,37.61
57398169,0,3998498,1002.33997,37.62
57505045,0,3998498,1002.35,37.61
57590118,0,3998498,1002.32,37.62
57700526,0,3998498,1002.32,37.62
57807357,0,3998498,1002.32,37.62
57894094,0,3998498,1002.3,37.62
58004376,0,3998498,1002.33997,37.62
58111043,0,3998498,1002.33997,37.62
58199046,0,3998498,1002.32,37.62
58317055,0,3998498,1002.32,37.629997
58412513,0,3998498,1002.32996,37.629997
58519367,0,3998498,1002.38995,37.629997
58617051,0,3998498,1002.32996,37.629997
58713527,0,3998498,1002.31,37.629997
58820338,0,3998498,1002.36,37.64
58919047,0,3998498,1002.31,37.64
59015058,0,3998498,1002.31,37.64
59124402,0,3998498,1002.36,37.64
59231435,0,3998498,1002.3,37.64
59316535,0,3998498,1002.32,37.64
59435058,0,3998498,1002.37,37.64
59532794,0,3998498,1002.32,37.64
59618130,0,3998498,1002.33997,37.649998
59735052,0,3998498,1002.37,37.649998
59831097,0,3998498,1002.35,37.649998
59937049,0,3998498,1002.38,37.649998
60036384,0,3998498,1002.36,37.649998
60132419,0,3998498,1002.32,37.66
60239353,0,3998498,1002.32,37.66
60346215,0,3998498,1002.32996,37.66
60433046,0,3998498,1002.31,37.649998
60551056,0,3998498,1002.37,37.66
60647042,0,3998498,1002.31,37.66
60754124,0,3998498,1002.31,37.67
60860376,0,3998498,1002.32996,37.67
60948528,0,3998498,1002.3,37.67
61057353,0,3998498,1002.33997,37.67
61164387,0,3998498,1002.32996,37.67
61250305,0,3998498,1002.32,37.67
61360988,0,3998498,1002.35,37.67
61468412,0,3998498,1002.33997,37.67
61556517,0,3998498,1002.33997,37.67
61673050,0,3998498,1002.31,37.68
61769497,0,3998498,1002.36,37.68
61858161,0,3998498,1002.31,37.68
61978127,0,3998498,1002.32,37.68
62074450,0,3998498,1002.32996,37.69
62180356,0,3998498,1002.35,37.69
62279061,0,3998498,1002.38,37.69
62375056,0,3998498,1002.37,37.69
62484496,0,3998498,1002.32996,37.69
62581049,0,3998498,1002.32,37.69
62682052,0,3998498,1002.32,37.69
62787047,0,3998498,1002.35,37.69
62894474,0,3998498,1002.32,37.69
62980374,0,3998498,1002.32996,37.7
63099353,0,3998498,1002.29,37.7
63196521,0,3998498,1002.37,37.7
63281386,0,3998498,1002.3,37.7
63401050,0,3998498,1002.35,37.7
63498128,0,3998498,1002.35,37.7
63604662,0,3998498,1002.32,37.7
63703091,0,3998498,1002.35,37.71
63799055,0,3998498,1002.36,37.71
63905051,0,3998498,1002.32996,37.71
64012382,0,3998498,1002.32,37.719997
64099043,0,3998498,1002.32,37.719997
64218125,0,3998498,1002.38,37.719997
64316592,0,3998498,1002.36,37.719997
64402119,0,3998498,1002.29,37.719997
64521598,0,3998498,1002.27997,37.719997
64620556,0,3998498,1002.32,37.719997
64727058,0,3998498,1002.32,37.719997
64823048,0,3998498,1002.35,37.73
64919051,0,3998498,1002.33997,37.73
65028539,0,3998498,1002.32,37.73
65124546,0,3998498,1002.32996,37.73
65220387,0,3998498,1002.27997,37.73
65329418,0,3998498,1002.3,37.73
65437042,0,3998498,1002.37,37.73
65525298,0,3998498,1002.29,37.739998
65633047,0,3998498,1002.33997,37.739998
65739051,0,3998498,1002.31,37.739998
65845051,0,3998498,1002.3,37.739998
65941415,0,3998498,1002.32996,37.739998
66039043,0,3998498,1002.35,37.75
66147379,0,3998498,1002.35,37.75
66243064,0,3998498,1002.31,37.739998
66339047,0,3998498,1002.35,37.75
66447047,0,3998498,1002.38995,37.75
66544675,0,3998498,1002.26996,37.75
66643043,0,3998498,1002.33997,37.75
66752551,0,3998498,1002.3,37.75
66848571,0,3998498,1002.36,37.75
66944414,0,3998498,1002.33997,37.76
67051427,0,3998498,1002.36,37.76
67157513,0,3998498,1002.31,37.76
67264424,0,3998498,1002.32,37.77
67359115,0,3998498,1002.35,37.77
67457054,0,3998498,1002.32,37.77
67573761,0,3998498,1002.36,37.77
67669046,0,3998498,1002.32996,37.77
67776683,0,3998498,1002.33997,37.77
67871047,0,3998498,1002.32996,37.77
67968527,0,3998498,1002.32996,37.77
68074160,0,3998498,1002.32996,37.78
68181859,0,3998498,1002.32,37.78
68993042,0,3998498,1002.33997,37.79
69080405,0,3998498,1002.32,37.79
69198272,0,3998498,1002.32,37.79
69294119,0,3998498,1002.36,37.79
69400586,0,3998498,1002.3,37.79
69502176,0,3998498,1002.3,37.79
69597150,0,3998498,1002.32,37.79
69707051,0,3998498,1002.32996,37.8
69802176,0,3998498,1002.27997,37.79
69901355,0,3998498,1002.31,37.8
70009055,0,3998498,1002.32996,37.8
70107069,0,3998498,1002.37,37.8
70205312,0,3998498,1002.32996,37.8
70312605,0,3998498,1002.35,37.8
70418126,0,3998498,1002.3,37.809998
70504548,0,3998498,1002.33997,37.809998
70613665,0,3998498,1002.3,37.809998
70722119,0,3998498,1002.29,37.809998
70808553,0,3998498,1002.26996,37.809998
70925192,0,3998498,1002.26996,37.809998
71021171,0,3998498,1002.27997,37.82
71128508,0,3998498,1002.33997,37.82
71227047,0,3998498,1002.31,37.82
71323043,0,3998498,1002.32,37.82
71429050,0,3998498,1002.23,37.82
71536405,0,3998498,1002.25995,37.82
71622481,0,3998498,1002.25,37.829998
71739109,0,3998498,1002.26996,37.829998
71836986,0,3998498,1002.3,37.829998
71923058,0,3998498,1002.19,37.829998
72040403,0,3998498,1002.14996,37.829998
72135042,0,3998498,1002.25995,37.84
72243356,0,3998498,1002.25995,37.84
72349955,0,3998498,1002.25995,37.84
72434133,0,3998498,1002.19,37.84
72553058,0,3998498,1002.32996,37.84
72651405,0,3998498,1002.26996,37.84
72740714,0,3998498,1002.23,37.84
72860410,0,3998498,1002.29,37.84
72957154,0,3998498,1002.26996,37.85
73047042,0,3998498,1002.25,37.84
73155101,0,3998498,1002.26996,37.85
73265493,0,3998498,1002.26996,37.85
73353135,0,3998498,1002.29,37.85
73464549,0,3998498,1002.23,37.85
73565046,0,3998498,1002.25,37.85
73663144,0,3998498,1002.25995,37.86
73771423,0,3998498,1002.16,37.86
73869499,0,3998498,1002.22,37.86
73967606,0,3998498,1002.35,37.86
74074146,0,3998498,1002.24,37.86
74181370,0,3998498,1002.26996,37.87
74268098,0,3998498,1002.19995,37.87
74376125,0,3998498,1002.24,37.87
74476639,0,3998498,1002.26996,37.87
74577042,0,3998498,1002.19995,37.87
74686099,0,3998498,1002.32996,37.879997
74786162,0,3998498,1002.25995,37.879997
74882420,0,3998498,1002.3,37.879997
