timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
50803504,0,1442826,0.4315094,0.5038934,-9.8195305,3954,0.0017057573,0.0020128752,-0.03880377,49.307426,0.0047884034,-67,-67,2105
50906715,0,1442826,0.42686102,0.4944519,-9.825975,4011,0.0016881357,0.0019685198,-0.039348334,49.307426,0.0047884034,-60,-65,2098
51006704,0,1442826,0.4272058,0.49222738,-9.8317375,4000,0.0017354065,0.0019440257,-0.03932727,49.313416,0.0047884034,-62,-69,2107
51105904,0,1442826,0.41705534,0.4900365,-9.820473,3930,0.0016974143,0.0019384421,-0.038610257,49.280468,0.0047884034,-65,-68,2103
51209912,0,1442826,0.42805842,0.4910728,-9.795697,3995,0.0017444543,0.0019435222,-0.039157428,49.283466,0.0047884034,-62,-70,2098
51309113,0,1442826,0.4053348,0.49751768,-9.815788,4009,0.001671616,0.001998166,-0.03930009,49.28646,0.0047884034,-64,-67,2102
51413160,0,1442826,0.40781495,0.49219364,-9.816769,4056,0.0016451932,0.0020120272,-0.039800957,49.28646,0.0047884034,-63,-64,2102
51513117,0,1442826,0.40922087,0.48440167,-9.831967,4013,0.0016696719,0.0019524428,-0.039438576,49.262497,0.0047884034,-64,-62,2107
51616304,0,1442826,0.40799513,0.4796904,-9.826411,4000,0.0016567516,0.0019498364,-0.03919065,49.271484,0.0047884034,-63,-64,2101
51716336,0,1442826,0.4190908,0.4962252,-9.80229,4032,0.0016566259,0.0020040886,-0.03946766,49.247524,0.0047884034,-67,-66,2095
51819504,0,1442826,0.4041231,0.4954497,-9.811191,3946,0.0015883739,0.0019442061,-0.03872035,49.259502,0.0047884034,-65,-64,2100
51919504,0,1442826,0.40939072,0.48399305,-9.809567,3993,0.0016423004,0.0020017524,-0.03907089,49.27448,0.0047884034,-65,-65,2099
52022704,0,1442826,0.4124526,0.48536748,-9.812234,4000,0.0016855728,0.001947929,-0.039167464,49.26849,0.0047884034,-62,-65,2099
52122704,0,1442826,0.4217312,0.48637673,-9.812516,4000,0.001693137,0.0019250263,-0.039280206,49.25052,0.0047884034,-58,-65,2102
