timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
52241013,nan,nan,0.21383375,0.46773934,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
52261182,nan,nan,0.213677,0.46764535,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
52461379,nan,nan,0.21561591,0.46686962,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
52661526,nan,nan,0.21614781,0.4658762,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
52861632,nan,nan,0.20577984,0.46479532,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
53061850,nan,nan,0.19762146,0.46359906,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
53262882,nan,nan,0.19190593,0.46258426,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
53462347,nan,nan,0.188604,0.46170378,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
53662427,nan,nan,0.18689139,0.46089262,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
53862652,nan,nan,0.18939878,0.4600956,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
54083202,nan,nan,0.19560096,0.45919403,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
54283139,nan,nan,0.20544337,0.45815557,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
54483294,nan,nan,0.21428095,0.45687327,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
54683478,nan,nan,0.22698383,0.45595542,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
54883913,nan,nan,0.23494856,0.45512256,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
55084033,nan,nan,0.24280183,0.4542582,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
55284159,nan,nan,0.24494778,0.45350254,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
55484970,nan,nan,0.24828102,0.45275837,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
55684605,nan,nan,0.25396106,0.45192352,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
55905538,nan,nan,0.25670686,0.45126528,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
56105207,nan,nan,0.2563073,0.45038196,-0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
56305164,nan,nan,nan,0.44938055,-0.0,nan,nan,-0.19260018,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
56505412,nan,nan,nan,0.44857967,-0.0,nan,nan,-0.3805006,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
56705526,nan,nan,0.23330298,0.44774017,0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
56905660,nan,nan,0.21901824,0.4469511,-0.0,nan,nan,-0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57105970,nan,nan,nan,nan,2.0916104,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57306208,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57506335,nan,nan,nan,nan,3.4888384,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57706515,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
57906730,nan,nan,nan,nan,3.4906583,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58106981,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58327180,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58527293,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58727561,nan,nan,nan,nan,3.4871228,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
58928029,nan,nan,nan,nan,3.49065,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59128139,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59328135,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59529391,nan,nan,nan,nan,3.4871988,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59729570,nan,nan,nan,nan,3.4888694,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
59929387,nan,nan,nan,nan,3.4903398,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60148893,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60349144,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60549413,nan,nan,nan,nan,3.4837089,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60749551,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
60949708,nan,nan,nan,nan,3.490583,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
61149992,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
61350248,nan,nan,nan,nan,3.4885895,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
61570398,nan,nan,nan,nan,3.4906585,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
61770524,nan,nan,nan,nan,3.4906018,nan,nan,0.7,nan,nan,nan,nan,nan,nan,0.0,0.0,nan
