timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
50477943,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51478988,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52484904,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53491826,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54494312,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55494544,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56505813,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57516603,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58524522,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59532631,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60537176,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61545820,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62556507,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63564603,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64573792,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65581820,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66585399,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67597675,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69606626,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70616614,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71622635,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72624843,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73627105,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74636825,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75641846,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76652807,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77661442,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78668895,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79670136,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80680421,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81687803,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82693522,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84712679,3080239,2162703,3080239,0.0,0.0,1,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
