timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
50670122,inf,1,0,0,0,0
51686143,inf,1,0,0,0,0
52691620,inf,1,0,0,0,0
53709554,inf,1,0,0,0,0
54717507,inf,1,0,0,0,0
55724707,inf,1,0,0,0,0
56737611,inf,1,0,0,0,0
57751063,inf,1,0,0,0,0
58758163,inf,1,0,0,0,0
59769388,inf,1,0,0,0,0
60785051,inf,1,0,0,0,0
61794248,inf,1,0,0,0,0
62800935,inf,1,0,0,0,0
63812576,inf,1,0,0,0,0
64826137,inf,1,0,0,0,0
65837179,inf,1,0,0,0,0
66853141,inf,1,0,0,0,0
67869144,inf,1,0,0,0,0
69885040,inf,1,0,0,0,0
70047120,inf,1,0,0,0,1
70524925,inf,0,0,1,0,1
71286186,inf,0,0,0,0,0
72296531,inf,0,0,0,0,0
73304993,inf,0,0,0,0,0
74311100,inf,0,0,0,0,0
75325069,inf,0,0,0,0,0
76340069,inf,0,0,0,0,0
77354330,inf,0,0,0,0,0
78374302,inf,0,0,0,0,0
79385069,inf,0,0,0,0,0
80396064,inf,0,0,0,0,0
81396220,inf,0,0,0,0,0
82412852,inf,0,0,0,0,0
83415761,inf,0,0,0,0,0
85453138,inf,0,0,0,0,0
86472058,inf,0,0,0,0,0
87487651,inf,0,0,0,0,0
88506184,inf,0,0,0,0,0
89526115,inf,0,0,0,0,0
90541054,inf,0,0,0,0,0
91561147,inf,0,0,0,0,0
92577140,inf,0,0,0,0,0
93596228,inf,0,0,0,0,0
94614114,inf,0,0,0,0,0
95627101,inf,0,0,0,0,0
96640069,inf,0,0,0,0,0
97649172,inf,0,0,0,0,0
98655109,inf,0,0,0,0,0
99657195,inf,0,0,0,0,0
100661148,inf,0,0,0,0,0
101669141,inf,0,0,0,0,0
102672059,inf,0,0,0,0,0
103680090,inf,0,0,0,0,0
104689116,inf,0,0,0,0,0
105698402,inf,0,0,0,0,0
106703118,inf,0,0,0,0,0
107462150,inf,0,0,0,0,1
108467061,inf,0,0,0,0,1
109459137,inf,0,0,0,0,0
111476058,inf,0,0,0,0,0
111923072,inf,0,0,0,0,1
112937112,inf,0,0,0,0,1
113943059,inf,0,0,0,0,1
114950150,inf,0,0,0,0,1
115959059,inf,0,0,0,0,1
116974187,inf,0,0,0,0,1
117097156,inf,0,0,0,0,0
118102150,inf,0,0,0,0,0
119119360,inf,0,0,0,0,0
120135115,inf,0,0,0,0,0
121153214,inf,0,0,0,0,0
122163059,inf,0,0,0,0,0
123171059,inf,0,0,0,0,0
124180058,inf,0,0,0,0,0
125196059,inf,0,0,0,0,0
126209137,inf,0,0,0,0,0
127124538,inf,0,0,0,0,1
128133209,inf,0,0,0,0,1
129105047,inf,0,0,0,0,0
130121069,inf,0,0,0,0,0
131138136,inf,0,0,0,0,0
132157065,inf,0,0,0,0,0
133178590,inf,0,0,0,0,0
134191059,inf,0,0,0,0,0
135208076,inf,0,0,0,0,0
136225082,inf,0,0,0,0,0
137225323,inf,0,0,0,0,0
138242122,inf,0,0,0,0,0
139256074,inf,0,0,0,0,0
140260252,inf,0,0,0,0,0
141275429,inf,0,0,0,0,0
142275443,inf,0,0,0,0,0
143284069,inf,0,0,0,0,0
144304135,inf,0,0,0,0,0
145325332,inf,0,0,0,0,0
146342355,inf,0,0,0,0,0
147348252,inf,0,0,0,0,0
148355059,inf,0,0,0,0,0
149362139,inf,0,0,0,0,0
150373230,inf,0,0,0,0,0
151383074,inf,0,0,0,0,0
152392067,inf,0,0,0,0,0
153405112,inf,0,0,0,0,0
154414136,inf,0,0,0,0,0
155418135,inf,0,0,0,0,0
156425459,inf,0,0,0,0,0
156795065,inf,0,0,0,0,1
157806190,inf,0,0,0,0,1
158091071,inf,0,0,0,0,0
159098138,inf,0,0,0,0,0
160109682,inf,0,0,0,0,0
161120578,inf,0,0,0,0,0
162134143,inf,0,0,0,0,0
163150581,inf,0,0,0,0,0
165178161,inf,0,0,0,0,0
166197348,inf,0,0,0,0,0
167216064,inf,0,0,0,0,0
168236095,inf,0,0,0,0,0
169249177,inf,0,0,0,0,0
170252255,inf,0,0,0,0,0
170544067,inf,0,0,0,0,1
171557137,inf,0,0,0,0,1
172574006,inf,0,0,0,0,1
173580565,inf,0,0,0,0,1
174585201,inf,0,0,0,0,1
175363345,inf,0,0,0,0,0
177378580,inf,0,0,0,0,0
178392575,inf,0,0,0,0,0
179410212,inf,0,0,0,0,0
180427073,inf,0,0,0,0,0
181445069,inf,0,0,0,0,0
182456067,inf,0,0,0,0,0
183470135,inf,0,0,0,0,0
184482140,inf,0,0,0,0,0
185496059,inf,0,0,0,0,0
186507224,inf,0,0,0,0,0
187520407,inf,0,0,0,0,0
188535394,inf,0,0,0,0,0
189547059,inf,0,0,0,0,0
190565134,inf,0,0,0,0,0
191579063,inf,0,0,0,0,0
192583104,inf,0,0,0,0,0
193596179,inf,0,0,0,0,0
194607761,inf,0,0,0,0,0
195624107,inf,0,0,0,0,0
196645961,inf,0,0,0,0,0
197656505,inf,0,0,0,0,0
198672154,inf,0,0,0,0,0
199687076,inf,0,0,0,0,0
200708070,inf,0,0,0,0,0
201709146,inf,0,0,0,0,0
202723072,inf,0,0,0,0,0
203736617,inf,0,0,0,0,0
204750594,inf,0,0,0,0,0
205767992,inf,0,0,0,0,0
206783090,inf,0,0,0,0,0
207794180,inf,0,0,0,0,0
209821334,inf,0,0,0,0,0
210835070,inf,0,0,0,0,0
211855063,inf,0,0,0,0,0
212868117,inf,0,0,0,0,0
213884059,inf,0,0,0,0,0
214891069,inf,0,0,0,0,0
215631352,inf,0,0,0,0,1
216642135,inf,0,0,0,0,1
217655069,inf,0,0,0,0,1
218665177,inf,0,0,0,0,1
219579064,inf,0,0,0,0,0
220591733,inf,0,0,0,0,0
221609116,inf,0,0,0,0,0
222610115,inf,0,0,0,0,0
223615756,inf,0,0,0,0,0
224634115,inf,0,0,0,0,0
225637582,inf,0,0,0,0,0
226656063,inf,0,0,0,0,0
227673189,inf,0,0,0,0,0
228687064,inf,0,0,0,0,0
229694389,inf,0,0,0,0,0
230699059,inf,0,0,0,0,0
231705493,inf,0,0,0,0,0
232711067,inf,0,0,0,0,0
233719061,inf,0,0,0,0,0
234731070,inf,0,0,0,0,0
235743059,inf,0,0,0,0,0
236761407,inf,0,0,0,0,0
237774281,inf,0,0,0,0,0
238783347,inf,0,0,0,0,0
239798390,inf,0,0,0,0,0
240815059,inf,0,0,0,0,0
241831062,inf,0,0,0,0,0
242848718,inf,0,0,0,0,0
243861071,inf,0,0,0,0,0
244877996,inf,0,0,0,0,0
245898111,inf,0,0,0,0,0
246918178,inf,0,0,0,0,0
247935582,inf,0,0,0,0,0
248952064,inf,0,0,0,0,0
249968082,inf,0,0,0,0,0
250986354,inf,0,0,0,0,0
252005077,inf,0,0,0,0,0
253018385,inf,0,0,0,0,0
254027223,inf,0,0,0,0,0
255042385,inf,0,0,0,0,0
256050546,inf,0,0,0,0,0
257062214,inf,0,0,0,0,0
258082740,inf,0,0,0,0,0
259096096,inf,0,0,0,0,0
260116345,inf,0,0,0,0,0
261132059,inf,0,0,0,0,0
263153125,inf,0,0,0,0,0
264171271,inf,0,0,0,0,0
265181336,inf,0,0,0,0,0
266198135,inf,0,0,0,0,0
267212076,inf,0,0,0,0,0
268228101,inf,0,0,0,0,0
269243360,inf,0,0,0,0,0
270259071,inf,0,0,0,0,0
271279062,inf,0,0,0,0,0
272293171,inf,0,0,0,0,0
273310153,inf,0,0,0,0,0
274328697,inf,0,0,0,0,0
275342381,inf,0,0,0,0,0
276360059,inf,0,0,0,0,0
277376074,inf,0,0,0,0,0
278396695,inf,0,0,0,0,0
279412561,inf,0,0,0,0,0
280428090,inf,0,0,0,0,0
281439118,inf,0,0,0,0,0
282443364,inf,0,0,0,0,0
283451886,inf,0,0,0,0,0
284460059,inf,0,0,0,0,0
285471072,inf,0,0,0,0,0
286480069,inf,0,0,0,0,0
287484059,inf,0,0,0,0,0
288496070,inf,0,0,0,0,0
289507073,inf,0,0,0,0,0
290517155,inf,0,0,0,0,0
292533390,inf,0,0,0,0,0
293549314,inf,0,0,0,0,0
294551103,inf,0,0,0,0,0
295567096,inf,0,0,0,0,0
296585374,inf,0,0,0,0,0
297598183,inf,0,0,0,0,0
298598410,inf,0,0,0,0,0
299598432,inf,0,0,0,0,0
300614135,inf,0,0,0,0,0
301631140,inf,0,0,0,0,0
302636326,inf,0,0,0,0,0
303653944,inf,0,0,0,0,0
304668361,inf,0,0,0,0,0
305687637,inf,0,0,0,0,0
306706118,inf,0,0,0,0,0
307725313,inf,0,0,0,0,0
308736070,inf,0,0,0,0,0
309749138,inf,0,0,0,0,0
310760063,inf,0,0,0,0,0
311778445,inf,0,0,0,0,0
312793069,inf,0,0,0,0,0
313799441,inf,0,0,0,0,0
314806975,inf,0,0,0,0,0
315816059,inf,0,0,0,0,0
