timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
206633139,206633119,1114146,0.100207165,-0.10886405,0.46663114,37.25,0,0
209625628,209625608,1114146,0.101304725,-0.11064243,0.46915513,37.375,0,0
210623159,210623140,1114146,0.10036396,-0.11419923,0.4670382,37.375,0,0
211631139,211631120,1114146,0.09997197,-0.11484591,0.46768957,37.375,0,0
212628643,212628623,1114146,0.0992664,-0.109672405,0.46809667,37.25,0,0
213626130,213626111,1114146,0.10255908,-0.11565427,0.4678524,37.5,0,0
214623627,214623608,1114146,0.10044235,-0.116462626,0.46720105,37.375,0,0
215631995,215631975,1114146,0.100285575,-0.115815945,0.46834093,37.375,0,0
216629417,216629395,1114146,0.09903122,-0.11452256,0.46801525,37.375,0,0
217626894,217626875,1114146,0.0998152,-0.11694765,0.46858516,37.375,0,0
218624383,218624364,1114146,0.10404863,-0.11064243,0.48478752,37.5,0,0
220629629,220629610,1114146,0.10044235,-0.1166243,0.4665497,37.5,0,0
221627136,221627109,1114146,0.09887441,-0.109429896,0.4670382,37.625,0,0
222624637,222624618,1114146,0.10083434,-0.11516926,0.46614262,37.5,0,0
223632629,223632609,1114146,0.09973678,-0.11169331,0.46711966,37.5,0,0
224630125,224630106,1114146,0.10012878,-0.109834075,0.46801525,37.625,0,0
225627641,225627618,1114146,0.0996584,-0.112744175,0.46663114,37.5,0,0
228630661,228630642,1114146,0.1019319,-0.11468424,0.4682595,37.625,0,0
229628144,229628114,1114146,0.10044235,-0.10975324,0.4664683,37.5,0,0
230625686,230625666,1114146,0.100599155,-0.11403755,0.46671256,37.625,0,0
231623134,231623112,1114146,0.10044235,-0.11654347,0.46801525,37.875,0,0
232631186,232631115,1114146,0.0992664,-0.11080411,0.46752676,37.75,0,0
233628627,233628608,1114146,0.10091276,-0.11589678,0.4658984,37.875,0,0
234626129,234626110,1114146,0.09942321,-0.115815945,0.46671256,37.875,0,0
235623634,235623614,1114146,0.10146152,-0.109591566,0.4670382,37.75,0,0
236631989,236631970,1114146,0.10201029,-0.11525009,0.46630546,37.75,0,0
237629424,237629405,1114146,0.0998152,-0.11508842,0.46760815,37.875,0,0
238626912,238626892,1114146,0.0996584,-0.11500759,0.46671256,37.625,0,0
239624420,239624401,1114146,0.10067754,-0.11460341,0.46793383,37.875,0,0
240632150,240632119,1114146,0.099188015,-0.11589678,0.46809667,37.875,0,0
241629632,241629612,1114146,0.10161833,-0.10902572,0.46931794,38.0,0,0
243624655,243624636,1114146,0.099188015,-0.11670514,0.46834093,37.875,0,0
244632622,244632603,1114146,0.10012878,-0.109591566,0.46817806,37.875,0,0
245630200,245630180,1114146,0.100599155,-0.11476508,0.46540985,37.875,0,0
246627630,246627611,1114146,0.0998152,-0.11508842,0.46752676,37.875,0,0
248633133,248633111,1114146,0.16159207,-0.11589678,0.45132443,38.125,0,0
249630629,249630610,1114146,0.2052592,-0.11880688,0.43023697,37.875,0,0
250628144,250628114,1114146,0.22979747,-0.11096578,0.43495926,38.125,0,0
251625653,251625626,1114146,0.26531136,-0.11379504,0.39652967,38.125,0,0
252623177,252623157,1114146,0.2662521,-0.12769885,0.44220552,38.25,0,0
253631146,253631127,1114146,0.26076433,0.018371893,0.43105116,38.125,0,0
256623629,256623610,1114146,0.2211738,0.11844692,0.43520352,38.125,0,0
257631993,257631973,1114146,0.25668764,0.0794031,0.41476744,38.125,0,0
258629446,258629427,1114146,0.28396982,-0.0014329385,0.43007416,38.25,0,0
259626936,259626917,1114146,0.1500677,-0.03514157,0.46638688,38.25,0,0
260624525,260624506,1114146,0.12302069,-0.033444013,0.4764828,38.25,0,0
261632252,261632233,1114146,0.1208256,-0.027300475,0.47623855,38.375,0,0
262629638,262629619,1114146,0.121060796,-0.03449488,0.47583145,38.375,0,0
263627135,263627116,1114146,0.12098238,-0.03336318,0.4764828,38.125,0,0
264624632,264624612,1114146,0.12153117,-0.031988967,0.47599426,38.375,0,0
265632640,265632608,1114146,0.21709716,-0.010324904,0.4364248,38.375,0,0
266630128,266630109,1114146,0.26045072,-0.004828053,0.46492133,38.25,0,0
267627628,267627606,1114146,0.24202743,0.11367758,0.42575896,38.375,0,0
268625135,268625115,1114146,0.23073827,0.093630254,0.44570655,38.375,0,0
270630629,270630610,1114146,0.14975409,-0.08889754,0.46288586,38.375,0,0
271628151,271628121,1114146,0.106478944,-0.090675935,0.47159767,38.5,0,0
272625641,272625622,1114146,0.10781169,-0.106358126,0.4882885,38.5,0,0
273623150,273623128,1114146,0.105773345,-0.0894634,0.47249326,38.5,0,0
274631148,274631129,1114146,0.104989395,-0.08922089,0.47184193,38.5,0,0
275628631,275628611,1114146,0.10483259,-0.0897059,0.4717605,38.5,0,0
277623627,277623608,1114146,0.10624375,-0.08962507,0.47102776,38.625,0,0
278632032,278632013,1114146,0.10600857,-0.08404738,0.47143486,38.5,0,0
279629424,279629404,1114146,0.10585176,-0.09051426,0.4695622,38.625,0,0
280626907,280626888,1114146,0.1044406,-0.0865533,0.47159767,38.625,0,0
281624418,281624398,1114146,0.10616534,-0.084774904,0.4717605,38.5,0,0
282632142,282632112,1114146,0.105381384,-0.08857419,0.4703764,38.625,0,0
283629632,283629610,1114146,0.10483259,-0.08954423,0.4717605,38.5,0,0
284627131,284627112,1114146,0.10671413,-0.08186481,0.4704578,38.625,0,0
285624639,285624610,1114146,0.10600857,-0.08897837,0.47102776,38.625,0,0
286632622,286632603,1114146,0.1044406,-0.08849336,0.47281897,38.625,0,0
289625158,289625139,1114146,0.10624375,-0.08938255,0.47338888,38.75,0,0
290633196,290633174,1114146,0.10545977,-0.08833169,0.47200477,38.875,0,0
291630646,291630614,1114146,0.10773328,-0.08849336,0.4713534,38.75,0,0
292628135,292628116,1114146,0.10663572,-0.082754,0.47143486,38.875,0,0
293625673,293625653,1114146,0.104675815,-0.0888167,0.4725747,38.875,0,0
294623135,294623115,1114146,0.10569496,-0.08897837,0.4717605,39.0,0,0
295631146,295631127,1114146,0.12388307,-0.10086127,0.46459568,38.875,0,0
296628625,296628606,1114146,0.097306475,-0.11516926,0.46752676,38.875,0,0
297626129,297626110,1114146,0.0968361,-0.11411838,0.46760815,39.0,0,0
298623673,298623654,1114146,0.09863922,-0.109995745,0.46858516,39.0,0,0
301626935,301626916,1114146,0.09738489,-0.109429896,0.46842235,39.125,0,0
302624412,302624392,1114146,0.09793366,-0.11573511,0.46817806,39.0,0,0
303632137,303632107,1114146,0.09785527,-0.11516926,0.4672825,39.125,0,0
304629635,304629616,1114146,0.09754166,-0.113310024,0.46972504,39.0,0,0
305627129,305627110,1114146,0.09597372,-0.11363337,0.46760815,39.125,0,0
306624634,306624612,1114146,0.09903122,-0.11565427,0.4713534,38.875,0,0
307632624,307632605,1114146,0.098404035,-0.10951073,0.4674453,39.125,0,0
308630130,308630111,1114146,0.09754166,-0.11395671,0.46760815,39.125,0,0
309627627,309627607,1114146,0.09824723,-0.1154926,0.46638688,39.125,0,0
310625142,310625122,1114146,0.09667929,-0.113310024,0.46842235,39.25,0,0
312630693,312630608,1114146,0.09997197,-0.13198316,0.47672707,39.25,0,0
313628176,313628157,1114146,0.09628733,-0.13764168,0.46882942,39.25,0,0
314625627,314625608,1114146,0.100285575,-0.12123196,0.47697133,39.25,0,0
315623142,315623115,1114146,0.098796025,-0.11088495,0.4678524,39.25,0,0
316631134,316631114,1114146,0.09746328,-0.11363337,0.46630546,39.25,0,0
317628627,317628608,1114146,0.095895335,-0.11444173,0.46801525,39.25,0,0
318626126,318626105,1114146,0.099188015,-0.11395671,0.46760815,39.375,0,0
319623723,319623629,1114146,0.09675771,-0.115977615,0.4686666,39.375,0,0
320631977,320631957,1114146,0.09754166,-0.11355253,0.4678524,39.375,0,0
321629423,321629404,1114146,0.096208915,-0.108944885,0.46972504,39.5,0,0
322626940,322626920,1114146,0.09675771,-0.115573436,0.46907368,39.375,0,0
324633186,324633167,1114146,0.09675771,-0.11153164,0.4673639,39.5,0,0
325630676,325630657,1114146,0.09613053,-0.11525009,0.46760815,39.375,0,0
326628194,326628175,1114146,0.104675815,-0.122444496,0.47330746,39.5,0,0
327625681,327625658,1114146,0.13391791,-0.14079429,0.4952091,39.5,0,0
328623222,328623203,1114146,0.15665306,-0.1722395,0.509376,39.5,0,0
329631186,329631166,1114146,0.23379572,-0.23294738,0.57288253,39.625,0,0
330628678,330628659,1114146,0.45675695,-0.43964514,0.71813345,39.625,0,0
331626172,331626153,1114146,0.5615738,-0.49792796,0.8122534,39.625,0,0
333631984,333631965,1114146,0.5269222,-0.4635726,0.8701421,39.625,0,0
334629420,334629401,1114146,0.5433856,-0.50900245,0.87787694,39.625,0,0
335626901,335626882,1114146,0.37138256,-0.3577582,0.8891127,39.625,0,0
336624503,336624484,1114146,0.4091699,-0.525493,0.77716196,39.75,0,0
339627233,339627209,1114146,0.42422214,-0.5261397,0.7562373,39.75,0,0
340624679,340624659,1114146,0.41269776,-0.51029587,0.7424776,39.75,0,0
341632674,341632654,1114146,0.40054625,-0.43317828,0.7817214,39.75,0,0
342630199,342630177,1114146,0.35805506,-0.36762023,0.7915731,39.875,0,0
343627683,343627661,1114146,0.28099072,-0.28759256,0.7914103,39.875,0,0
344625249,344625170,1114146,0.21396129,-0.24968044,0.7839198,40.125,0,0
345633206,345633186,1114146,0.20964944,-0.1601141,0.77276534,39.875,0,0
346630690,346630670,1114146,0.23207101,-0.18953842,0.78481543,39.875,0,0
347628220,347628200,1114146,0.2871057,-0.2920385,0.8126606,39.875,0,0
348625763,348625743,1114146,0.2526894,-0.45265973,0.81835985,40.0,0,0
349623192,349623173,1114146,0.21474524,-0.49235022,0.75127083,39.875,0,0
350631179,350631160,1114146,0.18793346,-0.53891176,0.7076305,40.0,0,0
351628687,351628665,1114146,0.13101722,-0.36503345,0.7474442,40.0,0,0
352626180,352626158,1114146,0.117532924,-0.37772474,0.74549013,40.0,0,0
353623693,353623674,1114146,0.12905729,-0.35403976,0.7377553,40.125,0,0
354631971,354631952,1114146,0.06539889,-0.2695661,0.71162,40.0,0,0
355629488,355629468,1114146,0.054972082,-0.3180677,0.69818586,39.875,0,0
356626934,356626915,1114146,0.05379611,-0.42258877,0.6718063,40.0,0,0
358632226,358632204,1114146,0.050738648,-0.48944014,0.64159995,40.125,0,0
360627199,360627179,1114146,-0.0014737954,-0.5808657,0.5371397,40.125,0,0
361624679,361624660,1114146,-0.0057072314,-0.5220979,0.56417066,40.0,0,0
362632689,362632670,1114146,-0.032205436,-0.4535489,0.5910389,40.25,0,0
363630179,363630160,1114146,-0.015036489,-0.46236008,0.6101723,40.25,0,0
364627674,364627655,1114146,0.03325611,-0.49000597,0.6446938,40.25,0,0
365625189,365625167,1114146,0.030904187,-0.5981646,0.6423327,40.25,0,0
366622690,366622661,1114146,0.050817035,-0.6363192,0.47143486,40.125,0,0
367630682,367630660,1114146,0.055128857,-0.6352684,0.49431348,40.375,0,0
368628215,368628196,1114146,0.0916619,-0.6420586,0.53168464,40.125,0,0
369625683,369625656,1114146,0.1417576,-0.7193379,0.5048979,40.25,0,0
370623196,370623177,1114146,0.18072093,-0.65305233,0.5767092,40.25,0,0
371631237,371631210,1114146,0.1898934,-0.73041236,0.45189437,40.375,0,0
372628688,372628661,1114146,0.2740918,-0.76695025,0.344096,40.25,0,0
373626203,373626183,1114146,0.26750648,-0.6954104,0.4883699,40.375,0,0
374623680,374623661,1114146,0.3038827,-0.6291248,0.5874565,40.375,0,0
375631946,375631926,1114146,0.21694036,-0.4093316,0.5746738,40.375,0,0
376629445,376629426,1114146,0.1949892,-0.4385943,0.5763021,40.375,0,0
377626963,377626943,1114146,0.2349717,-0.3767547,0.615953,40.5,0,0
378624457,378624438,1114146,0.2923583,-0.40868494,0.6537313,40.5,0,0
379632233,379632214,1114146,0.33085126,-0.42735806,0.6367962,40.5,0,0
380629687,380629668,1114146,0.34613872,-0.45193222,0.6267003,40.5,0,0
382624696,382624676,1114146,0.37812468,-0.25558144,0.64656645,40.625,0,0
383632682,383632663,1114146,0.38980582,-0.20263386,0.64371675,40.5,0,0
384630182,384630162,1114146,0.3673843,-0.12664796,0.64729923,40.5,0,0
385627677,385627656,1114146,0.43261063,-0.43625,0.70632774,40.5,0,0
387633188,387633165,1114146,0.38855153,-0.2633417,0.68800855,40.625,0,0
388630692,388630670,1114146,0.38188776,-0.06068576,0.69834864,40.625,0,0
391623177,391623158,1114146,0.3190133,0.17955896,0.4829149,40.625,0,0
392631179,392631159,1114146,0.3011388,0.10704903,0.59877366,40.625,0,0
393628677,393628658,1114146,0.269388,-0.0015137752,0.6767728,40.625,0,0
394626177,394626158,1114146,0.25707963,0.08797173,0.6197797,40.75,0,0
395623677,395623658,1114146,0.18879583,0.1072107,0.5955169,40.5,0,0
396631939,396631920,1114146,0.15100846,0.087486714,0.6185584,40.75,0,0
397629467,397629448,1114146,0.10789008,0.053050555,0.63052696,40.625,0,0
398627017,398626995,1114146,0.09103472,0.049170427,0.6315854,40.875,0,0
399624462,399624443,1114146,0.09307304,0.13849425,0.5571687,40.875,0,0
400632252,400632232,1114146,0.035137624,0.11941696,0.55733156,40.75,0,0
401629676,401629657,1114146,-0.043886587,-0.03473739,0.61351043,41.0,0,0
402627183,402627163,1114146,-0.10934812,0.009479927,0.53217316,40.875,0,0
403624715,403624696,1114146,-0.109661706,0.08627417,0.43585488,40.875,0,0
404632684,404632662,1114146,-0.08010603,0.16727188,0.33579132,40.75,0,0
405630177,405630154,1114146,-0.05768447,0.1177194,0.43862313,41.0,0,0
406627722,406627688,1114146,-0.0541566,0.1350183,0.42233938,40.875,0,0
407625187,407625161,1114146,0.0327857,0.0791606,0.5859909,41.0,0,0
408622680,408622661,1114146,0.054031327,-0.05187463,0.6727018,41.0,0,0
409630751,409630730,1114146,0.03474563,-0.15599146,0.6979416,40.875,0,0
410628191,410628171,1114146,0.059989475,-0.1316598,0.72204155,41.0,0,0
411625680,411625661,1114146,0.088134035,-0.2029572,0.75811,41.0,0,0
412623180,412623160,1114146,0.050189853,-0.24289021,0.7128412,41.125,0,0
413631182,413631162,1114146,-0.010019069,-0.02188446,0.6156273,41.0,0,0
415626184,415626162,1114146,-0.05846844,0.060244963,0.41525593,41.0,0,0
416623685,416623665,1114146,-0.023032982,0.08595083,0.39441276,41.125,0,0
417631967,417631946,1114146,0.012324087,0.07528047,0.458245,41.125,0,0
418629466,418629447,1114146,0.06469332,0.00656983,0.64062285,41.125,0,0
419626950,419626930,1114146,0.05395291,-0.21160667,0.730672,41.125,0,0
420624421,420624402,1114146,0.09816884,-0.4063407,0.7706485,41.125,0,0
421632223,421632204,1114146,0.098090455,-0.055835597,0.6913467,41.125,0,0
424624681,424624660,1114146,0.12372629,-0.519107,0.6889855,41.125,0,0
425632672,425632653,1114146,0.14246316,-0.6261339,0.5359184,41.125,0,0
426630251,426630232,1114146,0.22282015,-0.6932278,0.4713534,41.125,0,0
427627693,427627673,1114146,0.0354512,-0.43964514,0.2020204,41.25,0,0
428625179,428625160,1114146,0.014127215,-0.3710962,0.31665793,41.125,0,0
429633183,429633164,1114146,0.025259586,-0.17571546,0.4576751,41.25,0,0
430630689,430630670,1114146,-0.012214188,-0.4059365,0.2742388,41.25,0,0
431628188,431628169,1114146,0.09613053,-0.30666983,0.3679517,41.25,0,0
432625689,432625669,1114146,0.075355306,-0.40569398,0.28506747,41.25,0,0
433623184,433623155,1114146,0.1100852,-0.3259897,0.35207504,41.25,0,0
434631179,434631160,1114146,0.13846491,-0.20643315,0.42974848,41.375,0,0
435628761,435628742,1114146,0.15030289,-0.23739336,0.4059742,41.125,0,0
436626211,436626192,1114146,0.16974536,-0.23812088,0.39661106,41.375,0,0
440626955,440626935,1114146,0.18903102,-0.0012712661,0.4533599,41.25,0,0
441624459,441624440,1114146,0.19326445,0.028395562,0.44627646,41.25,0,0
442632194,442632165,1114146,0.18032897,-0.028108833,0.4674453,41.375,0,0
443629721,443629688,1114146,0.1389353,0.032033186,0.46573552,41.25,0,0
444627253,444627234,1114146,0.16762862,-0.030533914,0.45580247,41.375,0,0
445624719,445624692,1114146,0.117140934,0.09088183,0.47363314,41.5,0,0
446632708,446632689,1114146,0.15422274,-0.027704654,0.4612575,41.5,0,0
447630178,447630158,1114146,0.10326465,-0.015821755,0.47680846,41.375,0,0
448627685,448627666,1114146,0.07347377,0.001396323,0.49235946,41.5,0,0
449625176,449625154,1114146,0.067672394,-0.11702848,0.47110915,41.375,0,0
450633175,450633156,1114146,0.08060792,0.0484429,0.48649728,41.375,0,0
451630675,451630655,1114146,-0.33873785,-0.24588114,0.2843347,41.5,0,0
452628179,452628160,1114146,-0.29295403,-0.018570181,0.39074892,41.5,0,0
453625765,453625745,1114146,-0.2954627,-0.010890756,0.39213303,41.5,0,0
454623229,454623209,1114146,-0.2847223,-0.0529255,0.43308663,41.375,0,0
455631180,455631161,1114146,-0.29326758,-0.0037771838,0.38993475,41.625,0,0
456628681,456628661,1114146,-0.29240522,-0.007818987,0.3900976,41.625,0,0
