timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
65679726,0.2166424,-0.1482079,0.3721776
65699728,0.2182097,-0.14674772,0.37069744
65719759,0.2119405,-0.1511282,0.38845927
65739724,0.2103732,-0.13652663,0.38845927
65759788,0.20410402,-0.13652663,0.37069744
65779832,0.2182097,-0.15258835,0.38845927
65799800,0.2182097,-0.14236727,0.3721776
65819840,0.20880592,-0.14674772,0.38845927
65839842,0.20880592,-0.14236727,0.39437988
65859842,0.2119405,-0.14382742,0.3810585
65879775,0.2182097,-0.14966805,0.3780982
65899736,0.2182097,-0.14966805,0.37957835
65919730,0.2103732,-0.14674772,0.3869791
65939729,0.21977697,-0.14236727,0.39289978
65959727,0.2276135,-0.14236727,0.38845927
65979722,0.20880592,-0.12776569,0.37957835
65999735,0.21507509,-0.14674772,0.37957835
66019730,0.2119405,-0.14236727,0.3914196
66039734,0.2182097,-0.15696883,0.39586005
66059719,0.21507509,-0.15696883,0.38253868
66079723,0.19783482,-0.15258835,0.38253868
66099721,0.2166424,-0.15404852,0.3721776
66119721,0.21977697,-0.14966805,0.3780982
66139744,0.2166424,-0.1511282,0.3810585
66159731,0.22604617,-0.14382742,0.385499
66179731,0.2182097,-0.14236727,0.37957835
66199735,0.20410402,-0.13360633,0.39289978
66219813,0.21977697,-0.14236727,0.39586005
66239790,0.20880592,-0.14236727,0.385499
66259810,0.2229116,-0.15404852,0.38845927
66279824,0.20410402,-0.13944694,0.37957835
66299758,0.19940212,-0.15404852,0.37513793
66319721,0.22447887,-0.15258835,0.37957835
66339726,0.20096943,-0.13360633,0.38845927
66359740,0.20880592,-0.1482079,0.37957835
66379755,0.21507509,-0.15696883,0.38845927
66399754,0.20410402,-0.14236727,0.37365776
66419765,0.20410402,-0.14674772,0.38253868
66439716,0.20567133,-0.13360633,0.37513793
66459737,0.20567133,-0.13360633,0.37957835
66479784,0.2166424,-0.158429,0.38845927
66499770,0.2166424,-0.1511282,0.38845927
66519788,0.22447887,-0.15258835,0.38253868
66539784,0.2166424,-0.14382742,0.3810585
66559725,0.21507509,-0.13360633,0.3780982
66579738,0.2119405,-0.1482079,0.3914196
66599738,0.2182097,-0.14236727,0.385499
66619725,0.2182097,-0.158429,0.3692173
66639794,0.21507509,-0.14966805,0.36773717
66659743,0.2166424,-0.1613493,0.37957835
66679813,0.19783482,-0.13360633,0.37957835
66699786,0.2119405,-0.1379868,0.37957835
66719772,0.2182097,-0.1613493,0.3914196
67419722,0.21977697,-0.14966805,0.37957835
67799737,0.20880592,-0.14236727,0.3869791
67819737,0.2166424,-0.14382742,0.3810585
67839729,0.20567133,-0.14382742,0.3914196
67859709,0.19940212,-0.1482079,0.40030053
67879730,0.2119405,-0.14382742,0.366257
67899788,0.22447887,-0.14236727,0.38253868
67919783,0.2119405,-0.13360633,0.3721776
67939843,0.23231538,-0.1482079,0.3721776
67959812,0.2166424,-0.14236727,0.38845927
67979808,0.2276135,-0.14674772,0.3869791
67999723,0.2229116,-0.1379868,0.3810585
68019741,0.2182097,-0.15258835,0.37069744
68039736,0.2166424,-0.14382742,0.385499
68059740,0.20880592,-0.12922585,0.37069744
68079747,0.20880592,-0.14966805,0.38253868
68099747,0.20096943,-0.16280948,0.3869791
68119734,0.20880592,-0.1482079,0.38845927
68139724,0.20410402,-0.15988915,0.39289978
68159734,0.2166424,-0.14236727,0.3810585
68179722,0.21977697,-0.13944694,0.39289978
68199722,0.2229116,-0.14382742,0.37513793
68219742,0.2025367,-0.1482079,0.37513793
68239725,0.19940212,-0.1511282,0.3810585
68259722,0.21977697,-0.14966805,0.3869791
68279730,0.20880592,-0.14236727,0.37365776
68299741,0.20880592,-0.15258835,0.37957835
68319789,0.2166424,-0.1511282,0.385499
68339767,0.2119405,-0.14382742,0.37957835
68359809,0.20567133,-0.158429,0.3721776
68379778,0.19783482,-0.13652663,0.38845927
68399793,0.20410402,-0.13944694,0.3780982
68419816,0.20880592,-0.13944694,0.36773717
68439731,0.2276135,-0.12922585,0.38253868
68459735,0.20567133,-0.1379868,0.37513793
68479729,0.2119405,-0.12776569,0.3721776
68499719,0.20880592,-0.1482079,0.3914196
68519720,0.2119405,-0.1482079,0.3810585
68539726,0.2182097,-0.14382742,0.366257
68559740,0.20880592,-0.1482079,0.37957835
68579774,0.21977697,-0.14674772,0.3780982
68599743,0.20880592,-0.15258835,0.38253868
68619749,0.20096943,-0.15258835,0.37957835
