timestamp,timestamp_sample,device_id,error_count,pressure,temperature
66627398,66627387,3997706,0,1010.57996,39.149998
68630425,68630414,3997706,0,1010.57996,39.3
69617198,69617187,3997706,0,1010.56,39.37
70623975,70623964,3997706,0,1010.51996,39.45
71630342,71630331,3997706,0,1010.54,39.51
72626956,72626945,3997706,0,1010.56,39.59
73623636,73623625,3997706,0,1010.55,39.67
74630122,74630111,3997706,0,1010.57,39.739998
75616905,75616894,3997706,0,1010.56,39.82
76623750,76623736,3997706,0,1010.51996,39.89
77630186,77630171,3997706,0,1010.57,39.96
78626928,78626915,3997706,0,1010.57,40.04
79623727,79623716,3997706,0,1010.52997,40.11
80630093,80630082,3997706,0,1010.55,40.19
81616681,81616670,3997706,0,1010.55,40.26
82622955,82622944,3997706,0,1010.54,40.329998
83629911,83629900,3997706,0,1010.51996,40.41
85632639,85632628,3997706,0,1010.55,40.559998
86629203,86629192,3997706,0,1010.56,40.629997
87615482,87615472,3997706,0,1010.57996,40.7
88622281,88622267,3997706,0,1010.57,40.78
89628388,89628374,3997706,0,1010.63,40.85
90624961,90624950,3997706,0,1010.57996,40.93
91631806,91631787,3997706,0,1010.51996,40.989998
93614449,93614438,3997706,0,1010.6,41.129997
94620627,94620616,3997706,0,1010.56,41.2
95627408,95627397,3997706,0,1010.54,41.28
96623492,96623481,3997706,0,1010.58997,41.35
97630249,97630234,3997706,0,1010.56,41.42
98626425,98626414,3997706,0,1010.57,41.489998
100619941,100619931,3997706,0,1010.55,41.629997
101626339,101626328,3997706,0,1010.57996,41.7
102633041,102633030,3997706,0,1010.55,41.76
103629372,103629361,3997706,0,1010.58997,41.829998
104625954,104625943,3997706,0,1010.55,41.899998
105632194,105632183,3997706,0,1010.6,41.96
106618697,106618686,3997706,0,1010.57,42.03
107625553,107625542,3997706,0,1010.57,42.09
108631926,108631912,3997706,0,1010.57,42.16
109628543,109628532,3997706,0,1010.52997,42.219997
110624717,110624706,3997706,0,1010.57996,42.29
111631483,111631472,3997706,0,1010.56,42.35
112617828,112617814,3997706,0,1010.61,42.41
114631416,114631405,3997706,0,1010.57,42.54
115627741,115627730,3997706,0,1010.55,42.59
116624486,116624475,3997706,0,1010.63,42.66
117630669,117630658,3997706,0,1010.63995,42.719997
120629634,120629610,3997706,0,1010.6,42.899998
121625568,121625557,3997706,0,1010.64996,42.95
122632188,122632177,3997706,0,1010.57996,43.01
123628426,123628415,3997706,0,1010.55,43.07
124615148,124615137,3997706,0,1010.61,43.129997
125621440,125621426,3997706,0,1010.57,43.19
126628306,126628295,3997706,0,1010.6,43.25
127624478,127624467,3997706,0,1010.57,43.29
128631084,128631071,3997706,0,1010.6,43.36
129627418,129627407,3997706,0,1010.6,43.41
130614261,130614242,3997706,0,1010.6,43.469997
131621085,131621074,3997706,0,1010.61,43.53
132627555,132627544,3997706,0,1010.61,43.579998
133624363,133624352,3997706,0,1010.6,43.629997
134631134,134631123,3997706,0,1010.51996,43.68
135627560,135627549,3997706,0,1010.57996,43.739998
136614242,136614231,3997706,0,1010.62,43.79
137620405,137620394,3997706,0,1010.52997,43.84
138626978,138626967,3997706,0,1010.62,43.89
139633064,139633053,3997706,0,1010.63995,43.95
140629727,140629716,3997706,0,1010.58997,44.0
142632436,142632425,3997706,0,1010.58997,44.1
143618825,143618811,3997706,0,1010.58997,44.14
144625700,144625689,3997706,0,1010.57,44.2
145632052,145632041,3997706,0,1010.61,44.239998
146628674,146628663,3997706,0,1010.57,44.3
147624945,147624934,3997706,0,1010.63995,44.34
148631934,148631921,3997706,0,1010.6,44.399998
149618617,149618606,3997706,0,1010.57996,44.44
152628054,152628043,3997706,0,1010.57996,44.579998
153624728,153624717,3997706,0,1010.58997,44.64
154631089,154631078,3997706,0,1010.61,44.67
155617569,155617558,3997706,0,1010.6,44.73
156623924,156623910,3997706,0,1010.63,44.77
157630756,157630745,3997706,0,1010.62,44.82
158627627,158627616,3997706,0,1010.61,44.87
159623873,159623862,3997706,0,1010.64996,44.91
160630866,160630855,3997706,0,1010.57,44.95
161617106,161617091,3997706,0,1010.57,45.0
162624067,162624056,3997706,0,1010.58997,45.039997
163630257,163630246,3997706,0,1010.6,45.079998
164627049,164627034,3997706,0,1010.58997,45.129997
166630256,166630242,3997706,0,1010.56,45.219997
167616908,167616893,3997706,0,1010.6,45.26
168622956,168622945,3997706,0,1010.58997,45.3
171632647,171632636,3997706,0,1010.66,45.43
172629032,172629021,3997706,0,1010.58997,45.469997
173615641,173615630,3997706,0,1010.63995,45.51
174621999,174621988,3997706,0,1010.66,45.55
175628928,175628917,3997706,0,1010.58997,45.59
176625206,176625195,3997706,0,1010.57996,45.629997
177632033,177632022,3997706,0,1010.63,45.67
178628352,178628341,3997706,0,1010.62,45.71
179615001,179614990,3997706,0,1010.61,45.75
180621103,180621090,3997706,0,1010.6,45.789997
181627971,181627960,3997706,0,1010.6,45.829998
182624156,182624145,3997706,0,1010.6,45.86
185613805,185613794,3997706,0,1010.62,45.98
186620773,186620762,3997706,0,1010.64996,46.02
187627132,187627121,3997706,0,1010.64996,46.059998
188623972,188623961,3997706,0,1010.63,46.09
189630209,189630196,3997706,0,1010.66,46.129997
190626860,190626846,3997706,0,1010.64996,46.17
191633082,191633071,3997706,0,1010.58997,46.21
192619691,192619680,3997706,0,1010.63995,46.25
193625981,193625970,3997706,0,1010.63,46.28
194632791,194632780,3997706,0,1010.61,46.32
197631689,197631678,3997706,0,1010.6,46.43
198618486,198618475,3997706,0,1010.63,46.469997
199624720,199624709,3997706,0,1010.63995,46.51
200631576,200631565,3997706,0,1010.63995,46.539997
201628062,201628051,3997706,0,1010.63995,46.579998
202624773,202624759,3997706,0,1010.66,46.61
203630915,203630904,3997706,0,1010.62,46.649998
204617698,204617687,3997706,0,1010.63,46.69
205623839,205623828,3997706,0,1010.62,46.719997
206630900,206630889,3997706,0,1010.63,46.76
209630069,209630058,3997706,0,1010.62,46.86
210616760,210616741,3997706,0,1010.61,46.899998
211623044,211623031,3997706,0,1010.61,46.93
212629857,212629846,3997706,0,1010.63,46.969997
213625928,213625917,3997706,0,1010.63,47.0
214632668,214632646,3997706,0,1010.64996,47.039997
215629113,215629102,3997706,0,1010.63995,47.07
216615514,216615503,3997706,0,1010.6,47.1
217621820,217621809,3997706,0,1010.62,47.14
218628761,218628750,3997706,0,1010.63995,47.18
220631896,220631885,3997706,0,1010.63995,47.239998
221628164,221628150,3997706,0,1010.63,47.27
222614751,222614740,3997706,0,1010.61,47.3
223620987,223620976,3997706,0,1010.68,47.34
224627931,224627917,3997706,0,1010.64996,47.379997
225624197,225624186,3997706,0,1010.68,47.399998
228613927,228613916,3997706,0,1010.63,47.5
229620829,229620818,3997706,0,1010.63,47.53
230627249,230627238,3997706,0,1010.6,47.559998
231623965,231623954,3997706,0,1010.63995,47.59
232630106,232630093,3997706,0,1010.64996,47.629997
233626891,233626880,3997706,0,1010.67,47.66
234633147,234633136,3997706,0,1010.61,47.69
235619265,235619252,3997706,0,1010.66,47.719997
236625833,236625816,3997706,0,1010.61,47.76
237632052,237632041,3997706,0,1010.66,47.789997
238628762,238628751,3997706,0,1010.63,47.82
239625038,239625027,3997706,0,1010.63,47.85
240631923,240631910,3997706,0,1010.64996,47.879997
241617994,241617983,3997706,0,1010.66,47.91
243630972,243630961,3997706,0,1010.58997,47.969997
244627569,244627558,3997706,0,1010.6,48.0
245623856,245623845,3997706,0,1010.69995,48.03
246630673,246630662,3997706,0,1010.69995,48.07
248623749,248623738,3997706,0,1010.67,48.12
249630147,249630136,3997706,0,1010.66,48.149998
250626678,250626667,3997706,0,1010.67,48.18
251632864,251632850,3997706,0,1010.61,48.21
252629615,252629604,3997706,0,1010.68,48.239998
253615939,253615928,3997706,0,1010.63,48.27
256625235,256625224,3997706,0,1010.64996,48.35
257631883,257631872,3997706,0,1010.6,48.379997
258628194,258628183,3997706,0,1010.61,48.41
259614718,259614707,3997706,0,1010.63,48.44
260620904,260620893,3997706,0,1010.68,48.469997
261627568,261627557,3997706,0,1010.63995,48.5
262623928,262623917,3997706,0,1010.6,48.52
263630777,263630766,3997706,0,1010.69,48.55
264627075,264627049,3997706,0,1010.63,48.579998
265613495,265613484,3997706,0,1010.57996,48.6
266619840,266619829,3997706,0,1010.6,48.629997
267626723,267626712,3997706,0,1010.63995,48.66
268633103,268633090,3997706,0,1010.63,48.69
270625733,270625722,3997706,0,1010.66,48.75
271632039,271632028,3997706,0,1010.66,48.77
272618938,272618927,3997706,0,1010.66,48.8
