timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
66542264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71542269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77542261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78542257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79542264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82542292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83542266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86542286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88542257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98542269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100542327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103542269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104542257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105542345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114542322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121542257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124542365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126542289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128542259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129542318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134542310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139542359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140542258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142542315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143542255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
