timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
72428851,-0.018552113,0.00034029246,-0.038956013,0.0018947124,0.0123586655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.11646652,0.0,0.0,nan,0.0,0.0,-0.058769763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72628850,0.0007600975,0.023541626,-0.022074295,0.0033070445,0.011490822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.50644493,0.0,0.0,nan,0.0,0.0,0.016894579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72828849,-0.032587767,-0.0074342852,-0.01125483,0.0019421577,0.01519537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.3087139,0.0,0.0,nan,0.0,0.0,0.0064899325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73028849,-0.0025306742,-0.008716656,-0.028606964,0.0047531724,0.007920742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.26278114,0.0,0.0,nan,0.0,0.0,-0.005317867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73228876,-0.043939758,0.016947068,-0.079626545,0.0036790967,0.016304016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.1814518,0.0,0.0,nan,0.0,0.0,0.07769859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73428849,0.013331781,-0.004230655,-0.02343732,0.008134007,0.013311863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.36572266,0.0,0.0,nan,0.0,0.0,0.020825863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73628849,0.019480752,-0.0053270143,0.0009701736,0.005161166,0.013228416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.108306885,0.0,0.0,nan,0.0,0.0,-0.021490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73828849,-0.042436294,0.033550676,0.026977152,0.0012823939,0.020757198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.24783134,0.0,0.0,nan,0.0,0.0,0.01423651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74028859,-0.028957006,0.037569996,-0.04380288,0.005323291,0.022667885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.27147675,0.0,0.0,nan,0.0,0.0,-0.03560686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74228849,0.026106924,0.00079310284,-0.01836417,0.0076188445,0.023375988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.20702744,0.0,0.0,nan,0.0,0.0,0.018181324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74428856,-0.015133165,-0.005015497,-0.027845377,0.002711296,0.020647526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.123348236,0.0,0.0,nan,0.0,0.0,-0.022648335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74628879,-0.019241344,-0.0078000533,0.023271244,0.0030329823,0.01906395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.2188034,0.0,0.0,nan,0.0,0.0,-0.07900804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74828849,0.0043302076,0.03210924,-0.029864695,0.0037449002,0.025508404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19355965,0.0,0.0,nan,0.0,0.0,-0.013732374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75028852,0.01932703,0.0036317855,-0.04227381,0.0014939308,0.026112556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0058059692,0.0,0.0,nan,0.0,0.0,-0.023628771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75228854,-0.015262876,-0.0069592698,0.032453533,0.008272052,0.022575855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.20755005,0.0,0.0,nan,0.0,0.0,0.015304327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75428852,-0.007645107,0.024732389,0.031449847,0.007370949,0.027566433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.13494492,0.0,0.0,nan,0.0,0.0,0.028740108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75628852,-0.022179278,-0.006949453,0.029745948,0.0055240393,0.027874947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.08807182,0.0,0.0,nan,0.0,0.0,-0.022352278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75828866,0.021300979,0.039344557,-0.03827938,0.0055606365,0.031885147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.108724594,0.0,0.0,nan,0.0,0.0,0.0052028894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76028888,-0.009379048,0.0192248,0.008223217,3.4868717e-05,0.02904272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.002128601,0.0,0.0,nan,0.0,0.0,-0.0019701123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76228849,-0.027180117,-0.008231852,-0.057362854,-0.0014064908,0.028348923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.23509026,0.0,0.0,nan,0.0,0.0,0.029362142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76428849,0.012042995,-0.045466494,0.02280312,-0.0009407401,0.023519993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.14280319,0.0,0.0,nan,0.0,0.0,-0.028490186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76628850,0.008530076,-0.011889951,0.04704844,0.0060436726,0.024365902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.055553436,0.0,0.0,nan,0.0,0.0,0.035784245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76828865,-0.053746626,0.016298722,0.00874912,0.00093603134,0.02834177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.16053009,0.0,0.0,nan,0.0,0.0,-0.00522846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77028849,-0.012574855,-0.0255403,-0.04039719,0.00410378,0.028649807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.034542084,0.0,0.0,nan,0.0,0.0,0.075882494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77228853,-0.01933499,-0.03194414,0.003466093,0.0021185875,0.026753902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.03132248,0.0,0.0,nan,0.0,0.0,0.051082075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77428851,-0.0023181876,-0.009890944,0.012404444,0.0014555454,0.026141167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.03302574,0.0,0.0,nan,0.0,0.0,0.045033038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77628881,-0.015541558,0.004188148,-0.044533357,-0.0014998913,0.03036356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.09684181,0.0,0.0,nan,0.0,0.0,-0.045356095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77828850,-0.015558013,-0.012081003,-0.016221192,-0.002441883,0.032586098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.116334915,0.0,0.0,nan,0.0,0.0,-0.004228711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78028849,-0.013057,0.02576711,-0.005246222,-0.003264606,0.036208153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0150203705,0.0,0.0,nan,0.0,0.0,-0.04852557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78228882,-0.05382372,0.021555426,-0.037325807,-0.004097283,0.034451485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.21103859,0.0,0.0,nan,0.0,0.0,0.0023155808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78428859,-0.002501496,-0.038099706,-0.010157302,0.00043421984,0.02549076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.063957214,0.0,0.0,nan,0.0,0.0,-0.0043013096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78628849,-0.0200442,-0.02441154,-0.008244311,-0.0014314055,0.024663925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.13147163,0.0,0.0,nan,0.0,0.0,0.01434958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78828849,-0.00040806644,0.0048299674,-0.06813951,-0.012123048,0.02234888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.12155342,0.0,0.0,nan,0.0,0.0,-0.054014504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79028849,-0.008093586,0.014071303,-0.02628871,-0.012952089,0.024255276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.35712242,0.0,0.0,nan,0.0,0.0,0.00728631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79228849,-0.0037364233,-0.07684378,-0.0025762264,-0.012647569,0.01728201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0011749268,0.0,0.0,nan,0.0,0.0,0.029949844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79428849,-0.012808967,-0.0152498055,0.06568928,-0.012762845,0.014970303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.035821915,0.0,0.0,nan,0.0,0.0,0.027344823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79628874,0.01626704,-0.0025603967,-0.031001806,-0.011821508,0.013330936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.08481789,0.0,0.0,nan,0.0,0.0,-0.016799629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79828852,-0.09164446,-0.036843214,-0.03097003,-0.025616288,0.010632038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.23945999,0.0,0.0,nan,0.0,0.0,0.026535928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80028855,-0.013405729,-0.0025948547,-0.027245168,-0.024016201,0.012916565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.03909874,0.0,0.0,nan,0.0,0.0,0.029643774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80228902,0.0021935739,0.00071499473,0.03980288,-0.03134018,0.011321068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.020103455,0.0,0.0,nan,0.0,0.0,-0.023964703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80428859,-0.036170155,0.014142952,-0.006017031,-0.02845788,0.016954422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.10989761,0.0,0.0,nan,0.0,0.0,-0.021760464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80628857,0.00035998644,0.020248432,0.056661624,-0.031709313,0.02018261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.08093834,0.0,0.0,nan,0.0,0.0,-0.057724714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80828849,-0.015065807,-0.042080373,0.020892132,-0.027561069,0.014731407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.007062912,0.0,0.0,nan,0.0,0.0,-0.016946435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81028851,0.011523499,-0.039581046,0.01528225,-0.03275776,0.010504246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.080142975,0.0,0.0,nan,0.0,0.0,0.013474643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81228861,0.019921161,0.012958504,0.03503564,-0.029491901,0.014383793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.040197372,0.0,0.0,nan,0.0,0.0,-0.011454999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81428849,-0.040723864,-0.013055817,0.03742557,-0.03865558,0.011512756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.09445,0.0,0.0,nan,0.0,0.0,0.034279525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81628851,-0.022974288,-0.030792883,0.023236314,-0.039166152,0.012249947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.15661812,0.0,0.0,nan,0.0,0.0,-0.028210282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81828849,0.037508067,0.010470029,-0.04434046,-0.041100144,0.008289337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.022712708,0.0,0.0,nan,0.0,0.0,-0.015907168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82028850,-0.0069459006,0.029510304,0.03300828,-0.04998249,0.014421463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.12141609,0.0,0.0,nan,0.0,0.0,0.11201966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82228849,0.050862804,0.020405566,-0.015365383,-0.04135096,0.017229557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.1043396,0.0,0.0,nan,0.0,0.0,0.009590089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82428853,0.042002168,0.032276317,0.004650334,-0.040881515,0.020468712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.23186302,0.0,0.0,nan,0.0,0.0,0.030500233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82628851,-0.033726983,-0.0156678,-0.0215771,-0.04009676,0.014018059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.06707573,0.0,0.0,nan,0.0,0.0,-0.005493939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82828851,-0.0063120723,-0.025513174,-0.01665171,-0.04099077,0.013820648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.15236282,0.0,0.0,nan,0.0,0.0,-0.0027053356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83028851,-0.035532705,-0.021810858,-0.052457325,-0.044885814,0.015274525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.09614372,0.0,0.0,nan,0.0,0.0,-0.025438607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83228887,0.04530561,0.011325076,0.02267309,-0.032884598,0.01629591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.13406372,0.0,0.0,nan,0.0,0.0,0.020907402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83428858,-0.017261742,0.06628733,0.08885257,-0.03191209,0.020432472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.058778763,0.0,0.0,nan,0.0,0.0,-0.04123491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83628844,0.01211698,-0.025671499,0.025486533,-0.03469509,0.016734123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.15489197,0.0,0.0,nan,0.0,0.0,0.0072383285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85228916,0.012552956,0.011155621,0.007840025,-0.024739385,0.005168915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.016550064,0.0,0.0,nan,0.0,0.0,-0.033069134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85428935,0.00741422,0.05386347,0.023690749,-0.022114038,0.0059895515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.06578827,0.0,0.0,nan,0.0,0.0,-0.0012592077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
