timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
65698625,2359306,2359306,0,0,0,0,0,0.00015097857,1.205416e-05,2.636812e-10,400,400
66528562,2359306,2359306,0,0,0,0,0,0.00016263966,1.2971619e-05,2.3135623e-10,400,400
68628637,2359306,2359306,0,0,0,0,0,0.00016751388,1.1743001e-05,1.1394987e-10,400,400
69573595,2359306,2359306,0,0,0,0,0,0.00015290722,1.2512697e-05,1.8245272e-10,400,400
70623600,2359306,2359306,0,0,0,0,0,0.00017518681,1.2342639e-05,1.8758944e-10,400,400
71538670,2359306,2359306,0,0,0,0,0,0.00016885623,1.2155793e-05,2.7796546e-10,400,400
72558707,2359306,2359306,0,0,0,0,0,0.00017962568,1.2462301e-05,2.989225e-10,400,400
73583643,2359306,2359306,0,0,0,0,0,0.00017335812,1.2534567e-05,2.3104281e-10,400,400
74608611,2359306,2359306,0,0,0,0,0,0.00015704852,1.2771897e-05,1.5973854e-10,400,400
75623671,2359306,2359306,0,0,0,0,0,0.00016545804,1.1731892e-05,2.366002e-10,400,400
76548763,2359306,2359306,0,0,0,0,0,0.00019466395,1.2416559e-05,2.3181682e-10,400,400
77598831,2359306,2359306,0,0,0,0,0,0.0001820711,1.2388239e-05,1.9849643e-10,400,400
78543757,2359306,2359306,0,0,0,0,0,0.00017409958,1.2264958e-05,1.7650223e-10,400,400
79593823,2359306,2359306,0,0,0,0,0,0.00015793733,1.2575908e-05,1.3226037e-10,400,400
80538809,2359306,2359306,0,0,0,0,0,0.0001719541,1.2509709e-05,1.653171e-10,400,400
81558812,2359306,2359306,0,0,0,0,0,0.00016586379,1.1936374e-05,1.1406149e-10,400,400
82588827,2359306,2359306,0,0,0,0,0,0.00016109226,1.2585983e-05,1.0485776e-10,400,400
83618924,2359306,2359306,0,0,0,0,0,0.00017874331,1.2526519e-05,1.146723e-10,400,400
85549012,2359306,2359306,0,0,0,0,0,0.00016421232,1.2984981e-05,1.2401045e-10,400,400
86579020,2359306,2359306,0,0,0,0,0,0.00016388099,1.2407138e-05,1.545691e-10,400,400
87604045,2359306,2359306,0,0,0,0,0,0.00019568947,1.2240527e-05,1.5160025e-10,400,400
88624096,2359306,2359306,0,0,0,0,0,0.00020909405,1.2216632e-05,2.607533e-10,400,400
89539160,2359306,2359306,0,0,0,0,0,0.00019234803,1.2112565e-05,4.458543e-10,400,400
90554206,2359306,2359306,0,0,0,0,0,0.00017912452,1.196181e-05,2.4438987e-10,400,400
91579508,2359306,2359306,0,0,0,0,0,0.00018547494,1.1263044e-05,1.4326887e-10,400,400
93554633,2359306,2359306,0,0,0,0,0,0.00016705594,1.2266183e-05,1.5500083e-10,400,400
94584597,2359306,2359306,0,0,0,0,0,0.00019569838,1.219733e-05,1.665005e-10,400,400
95614663,2359306,2359306,0,0,0,0,0,0.00015831912,1.211967e-05,3.0944014e-10,400,400
96539675,2359306,2359306,0,0,0,0,0,0.00016261254,1.26001e-05,4.3576495e-10,400,400
97574798,2359306,2359306,0,0,0,0,0,0.0001954837,1.28990205e-05,4.453107e-10,400,400
98600513,2359306,2359306,0,0,0,0,0,0.00015374628,1.2864555e-05,3.5264938e-10,400,400
100545050,2359306,2359306,0,0,0,0,0,0.00024102791,1.40376005e-05,8.309268e-10,400,400
101570888,2359306,2359306,0,0,0,0,0,0.00019345715,1.3555082e-05,9.499078e-10,400,400
102591002,2359306,2359306,0,0,0,0,0,0.0002122266,1.4750894e-05,5.3252813e-10,400,400
103620878,2359306,2359306,0,0,0,0,0,0.0002801447,1.5151516e-05,4.6865967e-10,400,400
104545274,2359306,2359306,0,0,0,0,0,0.0002866349,1.5553289e-05,5.697568e-10,400,400
105570974,2359306,2359306,0,0,0,0,0,0.00021974038,1.469394e-05,7.937791e-10,400,400
106595462,2359306,2359306,0,0,0,0,0,0.00019291477,1.4127585e-05,8.3965934e-10,400,400
107625625,2359306,2359306,0,0,0,0,0,0.00017712277,1.19653505e-05,4.8091026e-10,400,400
108550835,2359306,2359306,0,0,0,0,0,0.00016838482,1.2422965e-05,2.4803182e-10,400,400
109580744,2359306,2359306,0,0,0,0,0,0.00017472978,1.2241797e-05,2.2888968e-10,400,400
110605798,2359306,2359306,0,0,0,0,0,0.00019872782,1.279735e-05,7.173163e-10,400,400
111625980,2359306,2359306,0,0,0,0,0,0.00019536175,1.2541273e-05,1.0889688e-09,400,400
112536010,2359306,2359306,0,0,0,0,0,0.00019151226,1.3062248e-05,6.36235e-10,400,400
