timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
65852522,1626773725200481,490896528,21103897,86874,132900,0.24200001,0.5264918,0.51100004,0.82600003,0.62,0.96,103,3,0.004,0.003,-0.003,-0.022000002,4.5905104,0,nan,0.0,3,1,18
66045373,1626773725400481,490896528,21103897,86873,132899,0.23900001,0.5265042,0.51100004,0.827,0.62,0.96,103,3,0.025,0.020000001,0.015000001,-0.033,4.5905104,0,nan,0.0,3,1,18
66246203,1626773725600481,490896528,21103897,86866,132891,0.16100001,0.5265126,0.512,0.82800007,0.62,0.96,103,3,0.020000001,-0.014,0.014,-0.009000001,4.5905104,0,nan,0.0,3,1,18
66446152,1626773725800481,490896528,21103898,86868,132893,0.21200001,0.5265236,0.512,0.82900006,0.62,0.96,103,3,0.045,0.039,0.023000002,0.060000002,4.5905104,0,nan,0.0,3,1,18
66646219,1626773726000481,490896528,21103897,86843,132869,0.22200002,0.5265353,0.512,0.83000004,0.62,0.96,103,3,0.031000001,0.0,-0.031000001,0.045,4.5905104,0,nan,0.0,3,1,18
67845486,1626773727200481,490896527,21103898,86841,132866,0.238,0.52660453,0.51100004,0.83000004,0.62,0.96,104,3,0.0050000004,-0.0050000004,-0.001,-0.064,4.5905104,0,nan,0.0,3,1,18
68045441,1626773727400481,490896527,21103898,86847,132872,0.17600001,0.52661383,0.51100004,0.83000004,0.62,0.96,104,3,0.020000001,-0.003,0.020000001,-0.010000001,4.5905104,0,nan,0.0,3,1,18
68251640,1626773727600480,490896527,21103899,86845,132870,0.24100001,0.5266264,0.51100004,0.83000004,0.62,0.96,104,3,0.014,-0.014,-0.003,0.037,4.5905104,0,nan,0.0,3,1,18
68446164,1626773727800480,490896526,21103899,86850,132876,0.224,0.5266379,0.51100004,0.83100003,0.62,0.96,104,3,0.024,0.015000001,-0.019000001,0.05,4.5905104,0,nan,0.0,3,1,18
68641473,1626773728000480,490896526,21103900,86837,132862,0.194,0.52664816,0.51100004,0.83100003,0.62,0.96,104,3,0.030000001,-0.004,0.030000001,-0.024,4.5905104,0,nan,0.0,3,1,18
68841441,1626773728200480,490896526,21103900,86841,132867,0.15200001,0.52665603,0.51100004,0.83100003,0.62,0.96,104,3,0.027,0.014,-0.023000002,-0.0050000004,4.5905104,0,nan,0.0,3,1,18
69042223,1626773728400480,490896526,21103900,86839,132865,0.18100001,0.5266655,0.51100004,0.83100003,0.62,0.96,104,3,0.030000001,0.019000001,-0.023000002,0.023000002,4.5905104,0,nan,0.0,3,1,18
69246145,1626773728600480,490896527,21103900,86845,132870,0.177,0.52667457,0.51100004,0.83100003,0.62,0.96,104,3,0.049000002,0.044000003,0.020000001,0.003,4.5905104,0,nan,0.0,3,1,18
69441631,1626773728800480,490896527,21103900,86835,132861,0.19500001,0.5266848,0.51100004,0.83100003,0.62,0.96,104,3,0.018000001,0.018000001,0.006,0.016,4.5905104,0,nan,0.0,3,1,18
69641677,1626773729000480,490896527,21103901,86844,132870,0.21400002,0.52669585,0.51000005,0.83100003,0.62,0.96,104,3,0.037,-0.016,0.033,0.052,4.5905104,0,nan,0.0,3,1,18
69845297,1626773729200480,490896527,21103902,86848,132874,0.165,0.52670455,0.51000005,0.83100003,0.62,0.96,104,3,0.05,-0.032,0.039,0.020000001,4.5905104,0,nan,0.0,3,1,18
70046163,1626773729400480,490896527,21103903,86856,132882,0.16800001,0.5267133,0.51000005,0.83100003,0.62,0.96,104,3,0.015000001,0.007,-0.013,-0.007,4.5905104,0,nan,0.0,3,1,18
70246148,1626773729600480,490896527,21103903,86868,132894,0.23300001,0.52672535,0.51000005,0.83100003,0.62,0.96,104,3,0.020000001,-0.018000001,-0.008,0.032,4.5905104,0,nan,0.0,3,1,18
70446170,1626773729800480,490896527,21103903,86869,132894,0.24100001,0.5267379,0.51000005,0.83100003,0.62,0.96,104,3,0.011000001,-0.008,-0.007,0.057000004,4.5905104,0,nan,0.0,3,1,18
70646172,1626773730000480,490896526,21103903,86869,132895,0.15200001,0.5267458,0.51000005,0.83000004,0.62,0.96,104,3,0.033,-0.023000002,0.023000002,0.004,4.5905104,0,nan,0.0,3,1,18
70846163,1626773730200480,490896526,21103903,86881,132906,0.21400002,0.52675694,0.51000005,0.83000004,0.62,0.96,104,3,0.054,-0.016,-0.052,0.055000003,4.5905104,0,nan,0.0,3,1,18
71045363,1626773730400480,490896526,21103901,86878,132904,0.21200001,0.5267681,0.51000005,0.83000004,0.62,0.96,104,3,0.066,-0.013,-0.064,0.067,4.5905104,0,nan,0.0,3,1,18
71246221,1626773730600480,490896526,21103900,86862,132888,0.19600001,0.5267782,0.51000005,0.83000004,0.62,0.96,104,3,0.036000002,0.035,0.0050000004,0.035,4.5905104,0,nan,0.0,3,1,18
71441327,1626773730800480,490896527,21103900,86868,132893,0.23,0.52679026,0.509,0.83000004,0.62,0.96,104,3,0.029000001,0.028,-0.008,0.104,4.5905104,0,nan,0.0,3,1,18
71652097,1626773731000480,490896527,21103900,86860,132885,0.22900002,0.5268021,0.509,0.82800007,0.62,0.96,104,3,0.012,0.009000001,0.009000001,0.09200001,4.5905104,0,nan,0.0,3,1,18
71846169,1626773731200479,490896527,21103900,86871,132897,0.19000001,0.5268121,0.508,0.82600003,0.62,0.96,104,3,0.021000002,0.012,-0.017,0.021000002,4.5905104,0,nan,0.0,3,1,18
72046226,1626773731400479,490896527,21103899,86882,132908,0.17400001,0.52682114,0.507,0.82400006,0.62,0.96,104,3,0.040000003,0.0,-0.040000003,0.020000001,4.5905104,0,nan,0.0,3,1,18
