timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
66614285,66613852,2359330,-0.0064182184,0.00727043,0.004500742,37.19792,0
68614274,68613852,2359330,-0.0006125271,0.007616641,0.002876214,37.19792,0
69614318,69613874,2359330,-0.011265172,0.012090752,0.002743056,37.245846,0
70614290,70613858,2359330,-0.0046339002,0.008255799,0.0049801115,37.245846,0
71614277,71613852,2359330,-0.015233282,0.0088949585,0.0036485307,37.34169,0
72614279,72613853,2359330,0.0068176924,0.010466223,0.00247674,37.245846,0
73614316,73613895,2359330,-0.010333065,0.010040117,0.003222425,37.054153,0
74614293,74613860,2359330,-0.008175905,0.0049801115,0.0034887411,37.245846,0
75614282,75613856,2359330,-0.007856325,0.011265172,0.0037017942,37.34169,0
76614291,76613863,2359330,-0.0022903187,0.005752428,0.006870956,37.533382,0
77614282,77613854,2359330,-0.0061252704,0.008868326,0.0041012685,37.245846,0
78614245,78613852,2359330,-0.004142695,0.0039059697,0.004645737,37.389614,0
79614256,79613874,2359330,-0.009084338,0.0072201258,0.0015387153,37.34169,0
80614283,80613852,2359330,0.0007190535,0.008655273,0.0010652645,37.34169,0
81614279,81613851,2359330,-0.002743056,0.008495484,0.0018642128,37.389614,0
82614276,82613851,2359330,-0.0048735854,0.00727043,0.004926848,37.437534,0
83614281,83613856,2359330,-0.0068176924,0.0104395915,0.0015978967,37.581306,0
85614385,85613925,2359330,-0.0056168493,0.008861064,0.0044063213,37.437534,0
86614330,86613869,2359330,-0.012576039,0.009616971,0.0036692442,37.34169,0
87614293,87613865,2359330,-0.0114249615,0.008655273,0.0026365297,37.389614,0
88614284,88613853,2359330,0.00577906,0.009960223,0.0076432726,37.437534,0
89614291,89613862,2359330,-0.019787287,0.009827065,0.0025566348,37.34169,0
90614279,90613852,2359330,-0.010359697,0.009454222,0.00013315806,37.437534,0
91614283,91613852,2359330,-0.009454222,0.0053795855,0.0049801115,37.389614,0
93614374,93613852,2359330,-0.0137685435,0.0054062176,0.002956109,37.581306,0
94614313,94613883,2359330,-0.004474111,0.008522116,0.002956109,37.389614,0
95614301,95613857,2359330,0.007936221,0.008761801,0.006045376,37.437534,0
96614284,96613852,2359330,-0.013289174,0.0058589545,0.003089267,37.581306,0
97614288,97613852,2359330,0.0023169501,0.0056725335,0.0035153728,37.581306,0
98614286,98613852,2359330,-0.012357068,0.008974853,0.0048735854,37.437534,0
100614282,100613856,2359330,0.00660464,0.011451593,0.00085221155,37.437534,0
101614236,101613854,2359330,-0.003314156,0.0115107745,0.0026631611,37.533382,0
102614239,102613858,2359330,-0.0034029281,0.0068354467,0.0021601198,37.581306,0
103614290,103613860,2359330,0.0078030624,0.012490226,0.004660532,37.725075,0
104614277,104613852,2359330,0.006870956,0.009827065,-0.0014913703,37.725075,0
105614280,105613852,2359330,-0.014247912,0.010626013,0.0025033716,37.581306,0
106614286,106613854,2359330,-0.029454561,0.0073503247,0.00074568513,37.725075,0
107614277,107613852,2359330,0.001784318,0.008016115,0.0070307455,37.629227,0
108614278,108613852,2359330,-0.008974853,0.00908138,0.001784318,37.581306,0
109614280,109613852,2359330,-0.010918961,0.0064981133,0.0027963193,37.533382,0
110614293,110613852,2359330,0.0060720076,0.0068975873,0.0030360038,37.629227,0
111614282,111613857,2359330,-0.038615838,0.0047404272,0.0010120012,37.581306,0
112614296,112613857,2359330,-0.0079095885,0.009800433,0.0015978967,37.725075,0
114614280,114613852,2359330,-0.010945593,0.0092678005,0.0013848438,37.629227,0
115614327,115613897,2359330,-0.0022903187,0.008229168,0.0030626352,37.772995,0
116614271,116613859,2359330,-0.018582948,0.0065099495,0.0026631611,37.725075,0
117614240,117613856,2359330,0.010267966,0.004941643,0.0050304155,37.581306,0
120614342,120613888,2359330,0.0041278997,0.0068975873,0.005352954,38.15638,0
121614277,121613852,2359330,-0.018615497,0.0057257963,0.006231797,37.629227,0
122614293,122613863,2359330,-0.003914847,0.009853696,0.0022104238,37.772995,0
123614287,123613861,2359330,-0.017070863,0.0104395915,0.0011984225,37.772995,0
124614277,124613852,2359330,0.002956109,0.010972224,0.0022903187,37.772995,0
125614277,125613852,2359330,-0.015020229,0.007776431,-0.00042610578,37.629227,0
126614297,126613871,2359330,0.0112385405,0.008069378,0.0029294773,37.581306,0
127614235,127613854,2359330,-0.0055630477,0.010652645,-8.877204e-05,37.916763,0
128614233,128613852,2359330,-0.010741416,0.011422003,0.00011836272,37.629227,0
129614289,129613861,2359330,0.019734023,0.008708538,0.009214538,37.916763,0
130614319,130613856,2359330,-0.0059921127,0.0058056917,0.00577906,37.868843,0
131614280,131613852,2359330,-0.0072970614,0.011132013,0.0037550572,37.964687,0
132614282,132613854,2359330,-0.0053795855,0.0075900094,0.0018375812,38.108456,0
133614314,133613852,2359330,-0.015792545,0.00990696,0.0014647386,37.916763,0
134614290,134613852,2359330,0.010306434,0.014674018,0.0025566348,37.916763,0
135614276,135613851,2359330,0.0037550572,0.01155812,0.002530003,37.964687,0
136614371,136613946,2359330,-0.01749697,0.0073769568,0.00034621096,37.772995,0
137614239,137613856,2359330,0.0033437468,0.006184452,0.0053263223,38.108456,0
138614282,138613852,2359330,-0.014567492,0.008468852,0.0021571605,37.964687,0
139614283,139613852,2359330,0.024554348,0.008442221,0.0053263223,38.15638,0
140614278,140613853,2359330,-0.013156016,0.007057377,0.0021571605,38.06053,0
142614280,142613854,2359330,-0.0030626352,0.008522116,0.0035952674,38.252224,0
143614293,143613852,2359330,-0.012596752,0.009134643,-0.0010120012,38.06053,0
144614286,144613858,2359330,-0.011691278,0.0074035884,0.001784318,38.252224,0
145614288,145613862,2359330,-0.005752428,0.01272991,0.0041545313,37.964687,0
146614280,146613855,2359330,-0.0076965354,0.0076432726,0.0046871635,38.108456,0
147614281,147613854,2359330,-0.014567492,0.010359697,0.0019973707,38.252224,0
148614281,148613854,2359330,0.0019174761,0.009294433,0.0019441077,38.06053,0
149614284,149613854,2359330,-0.0076965354,0.008681906,0.00058589544,38.15638,0
152614317,152613857,2359330,0.00073976704,0.008610887,0.0048232805,38.252224,0
153614290,153613854,2359330,-0.00660464,0.007163903,0.0009321064,38.15638,0
154614329,154613872,2359330,-0.0031957934,0.010812435,0.00479369,38.252224,0
155614279,155613852,2359330,0.016964337,0.009773802,0.0064182184,38.252224,0
156614315,156613891,2359330,-0.0252734,0.0074035884,0.0015446335,38.108456,0
157614318,157613899,2359330,0.0042077946,0.008255799,0.0048203217,38.252224,0
158614308,158613874,2359330,0.028655613,0.013129384,0.004340953,38.108456,0
159614268,159613881,2359330,-0.02876214,0.008670069,0.0019233942,38.49184,0
160614290,160613852,2359330,0.009001484,0.0102531705,0.0070041143,38.300148,0
161614278,161613852,2359330,-0.011638015,0.006364955,0.0009853697,38.395992,0
162614285,162613857,2359330,-0.013981596,0.00860201,0.003169162,38.443916,0
163614319,163613872,2359330,0.0035420044,0.012117383,0.0049801115,38.395992,0
164614284,164613855,2359330,-0.00908138,0.004660532,-0.0,38.587685,0
166614295,166613863,2359330,-0.022477081,0.005832323,0.0033822146,38.49184,0
167614283,167613855,2359330,-0.014061491,0.0030360038,0.0022903187,38.587685,0
168614380,168613873,2359330,0.0011185277,0.008655273,0.0020772656,38.587685,0
171614249,171613854,2359330,-0.01044551,0.005740592,5.918136e-05,38.49184,0
172614308,172613883,2359330,-0.0025566348,0.010146645,0.00077231677,38.49184,0
173614280,173613852,2359330,0.0026098979,0.008548748,0.00079894834,38.49184,0
174614278,174613853,2359330,-0.0037550572,0.0062584286,0.0009321064,38.49184,0
175614295,175613853,2359330,-0.016218651,0.009134643,0.0033822146,38.587685,0
176614237,176613853,2359330,-0.005296732,0.0035508815,0.0016866687,38.443916,0
177614314,177613885,2359330,-0.0062584286,0.012037489,-2.6631611e-05,38.827297,0
