timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
65689761,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65694658,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65699783,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65704695,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65709767,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65714796,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65719792,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65724720,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65729752,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65734707,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65739790,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65744702,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65749752,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65754796,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65759882,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65764736,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65769839,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65774772,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65779751,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65784665,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65789691,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65794712,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65799681,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65804698,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65809687,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65814723,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65819723,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65824702,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65829670,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65834694,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65839740,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65844706,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65849730,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65854695,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65859756,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65864666,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65869713,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65874707,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65879751,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65884664,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65889691,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65894693,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65899771,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65904690,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65909688,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65914696,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65919800,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65924735,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65929694,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65934696,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65939795,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65944754,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65949686,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65954735,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65959762,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65964791,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65969674,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65974721,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65979757,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65984801,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65989687,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65994712,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
65999773,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66004832,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66009677,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66014707,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66019795,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66024730,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66029822,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66034784,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66039868,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66044823,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66049839,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66054698,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66059831,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66064725,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66069799,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66074788,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66079820,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66084757,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66089771,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66094729,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66099786,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66104747,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66109754,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66114777,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66119789,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66124742,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66129759,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66134787,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66139779,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66144816,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66149729,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66154841,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66159815,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66164820,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66169769,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66174867,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66179766,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66184920,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66189816,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66194914,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66199886,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66204869,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66209820,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66214883,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66219959,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66224767,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66229785,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66234939,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66239876,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66244877,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66249754,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66254879,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66259893,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66264857,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66269675,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66274662,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
66279869,0.06465747,0.0,-0.11656761,-0.0,0.0,0.0
