timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
65835281,1200.0,0.69277924,0.04158811,1.1674377,0.0,0,0,1,1,1,1,38,0,0,0,0,0,65827364,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67927290,1200.0,0.69277924,0.041595936,1.0785232,0.0,0,0,1,1,1,1,38,0,0,0,0,0,67925387,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68847222,1200.0,0.69277924,0.041994456,1.1458488,0.0,0,0,1,1,1,1,38,0,0,0,0,0,68837467,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69857330,1200.0,0.69277924,0.041578475,1.2631936,0.0,0,0,1,1,1,1,38,0,0,0,0,0,69855646,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70907222,1200.0,0.69277924,0.041595522,0.9240148,0.0,0,0,1,1,1,1,38,0,0,0,0,0,70901488,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71837338,1200.0,0.69277924,0.041580904,1.1464449,0.0,0,0,1,1,1,1,38,0,0,0,0,0,71836474,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72867325,1200.0,0.69277924,0.04158741,1.2832687,0.0,0,0,1,1,1,1,38,0,0,0,0,0,72861318,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74017300,1200.0,0.69277924,0.041996974,0.9449319,0.0,0,0,1,1,1,1,38,0,0,0,0,0,74016299,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74848704,1200.0,0.69277924,0.041997604,1.1059369,0.0,0,0,1,1,1,1,38,0,0,0,0,0,74847312,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75865537,1200.0,0.69277924,0.041746553,1.3686906,0.0,0,0,1,1,1,1,38,0,0,0,0,0,75865340,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76937430,1200.0,0.69277924,0.041837044,0.83972925,0.0,0,0,1,1,1,1,38,0,0,0,0,0,76936543,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77898351,1200.0,0.69277924,0.041587945,1.1466391,0.0,0,0,1,1,1,1,38,0,0,0,0,0,77893312,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78903300,1200.0,0.69277924,0.041779112,1.3180315,0.0,0,0,1,1,1,1,38,0,0,0,0,0,77893312,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80033371,1200.0,0.69277924,0.02098208,1.1280366,0.0,0,0,1,1,1,1,38,0,0,0,0,0,80027331,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80885580,1200.0,0.69277924,0.041587077,0.92382723,0.0,0,0,1,1,1,1,38,0,0,0,0,0,80876490,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81877437,1200.0,0.69277924,0.041877422,1.3041825,0.0,0,0,1,1,1,1,38,0,0,0,0,0,81877313,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82817347,1200.0,0.69277924,0.041958038,1.0839161,0.0,0,0,1,1,1,1,38,0,0,0,0,0,82808305,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84888475,1200.0,0.69277924,0.041996386,1.4588745,0.0,0,0,1,1,1,1,38,0,0,0,0,0,84882312,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85808650,1200.0,0.69277924,0.04194907,0.9937935,0.0,0,0,1,1,1,1,38,0,0,0,0,0,85807316,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86873342,1200.0,0.69277924,0.041596595,1.213234,0.0,0,0,1,1,1,1,38,0,0,0,0,0,86866648,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87895465,1200.0,0.69277924,0.041793287,1.0189601,0.0,0,0,1,1,1,1,38,0,0,0,0,0,87887312,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88815313,1200.0,0.69277924,0.041909933,1.1974267,0.0,0,0,1,1,1,1,38,0,0,0,0,0,88812374,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89897320,1200.0,0.69277924,0.041996807,1.0489203,0.0,0,0,1,1,1,1,38,0,0,0,0,0,89892329,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90807282,1200.0,0.69277924,0.04192805,1.168994,0.0,0,0,1,1,1,1,38,0,0,0,0,0,90803305,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92878360,1200.0,0.69277924,0.04199857,1.3579538,0.0,0,0,1,1,1,1,38,0,0,0,0,0,92871996,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93898237,1200.0,0.69277924,0.06799748,0.9039665,0.0,0,0,1,1,1,1,38,0,0,0,0,0,93897612,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94828457,1200.0,0.69277924,0.041590005,1.1991785,0.0,0,0,1,1,1,1,38,0,0,0,0,0,94822351,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95878222,1200.0,0.69277924,0.041578516,1.3117032,0.0,0,0,1,1,1,1,38,0,0,0,0,0,95873307,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96848504,1200.0,0.69277924,0.041589797,0.9149756,0.0,0,0,1,1,1,1,38,0,0,0,0,0,96845522,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97828370,1200.0,0.69277924,0.041996345,1.1059037,0.0,0,0,1,1,1,1,38,0,0,0,0,0,97827307,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99808555,1200.0,0.69277924,0.04159264,0.83482367,0.0,0,0,1,1,1,1,38,0,0,0,0,0,99803481,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100838385,1200.0,0.69277924,0.041576296,1.1463178,0.0,0,0,1,1,1,1,38,0,0,0,0,0,100832504,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101888578,1200.0,0.69277924,0.041587204,1.3119773,0.0,0,0,1,1,1,1,38,0,0,0,0,0,101883311,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102828493,1200.0,0.69277924,0.041993365,1.0968267,0.0,0,0,1,1,1,1,38,0,0,0,0,0,102825642,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103838286,1200.0,0.69277924,0.06733099,0.9446143,0.0,0,0,1,1,1,1,38,0,0,0,0,0,103837465,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104908437,1200.0,0.69277924,0.041592844,1.3349322,0.0,0,0,1,1,1,1,38,0,0,0,0,0,104906305,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105918460,1200.0,0.69277924,0.041578352,1.1156858,0.0,0,0,1,1,1,1,38,0,0,0,0,0,105918307,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106848538,1200.0,0.69277924,0.041999914,0.88399816,0.0,0,0,1,1,1,1,38,0,0,0,0,0,106842978,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107908372,1200.0,0.69277924,0.0419916,1.3967205,0.0,0,0,1,1,1,1,38,0,0,0,0,0,107901560,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108818284,1200.0,0.69277924,0.0415947,1.1072114,0.0,0,0,1,1,1,1,38,0,0,0,0,0,108813478,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109848557,1200.0,0.69277924,0.041996095,1.1018975,0.0,0,0,1,1,1,1,38,0,0,0,0,0,109848405,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110908510,1200.0,0.69277924,0.041580286,1.013767,0.0,0,0,1,1,1,1,38,0,0,0,0,0,110901619,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111845549,1200.0,0.69277924,0.06270067,1.2341083,0.0,0,0,1,1,1,1,38,0,0,0,0,0,111835676,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114017661,1200.0,0.69277924,0.02099832,1.1709063,0.0,0,0,1,1,1,1,38,0,0,0,0,0,114011707,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
