timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
80629577,80628857,2359330,2359330,2.2836195e-05,6.764931e-06,-6.331035e-06,0.00012037873,0.0013572563,-0.0491834,5006,5006,0
81129456,81128859,2359330,2359330,-3.6587132e-06,4.89362e-06,-8.6766595e-06,0.00016304539,0.001300408,-0.04909732,5010,5010,0
81629430,81628851,2359330,2359330,-1.7615808e-06,1.0722397e-05,4.316299e-06,0.00025050752,0.0012609547,-0.04904532,5002,5002,0
82129545,82128852,2359330,2359330,8.3974965e-06,-1.9896813e-06,-4.7639264e-06,0.00014133392,0.00124303,-0.049105667,5003,5003,0
82629478,82628851,2359330,2359330,1.4683531e-05,7.2521148e-06,3.3974266e-06,0.00021731171,0.001246855,-0.049017373,4984,4984,0
83129506,83128849,2359330,2359330,-3.1590685e-07,9.486826e-06,-2.9982018e-06,0.00012774789,0.0012290132,-0.049098767,4995,4995,0
83629449,83628844,2359330,2359330,-7.674359e-06,2.5479278e-06,7.99774e-06,0.00015026615,0.0011894818,-0.049051777,4991,4991,0
85129530,85128897,2359330,2359330,5.0869858e-06,3.9035135e-06,-5.381817e-06,7.4402364e-05,0.0013134857,-0.04922912,5002,5002,0
85629603,85628944,2359330,2359330,8.425238e-06,1.0005148e-05,-9.908189e-06,0.00015840848,0.0013057188,-0.049071275,5009,5009,0
86129551,86128849,2359330,2359330,8.2269835e-06,3.7119528e-06,1.8303047e-06,0.0002209177,0.0012378942,-0.049017172,5000,5000,0
86629591,86628862,2359330,2359330,-2.1286729e-05,4.942629e-06,2.9740927e-06,0.00010020401,0.0012651435,-0.04908963,5013,5013,0
87129505,87128849,2359330,2359330,-1.0472317e-05,3.2558908e-06,1.3083047e-05,0.000102233185,0.0012026437,-0.049110003,5000,5000,0
87629477,87628849,2359330,2359330,-1.4446093e-06,-1.6064628e-07,1.0986675e-05,0.00011008599,0.0011485865,-0.04917671,5000,5000,0
88129526,88128871,2359330,2359330,-3.308389e-05,-9.381643e-06,3.6061153e-06,0.0001391095,0.0012886917,-0.04934187,5020,5020,0
88629480,88628890,2359330,2359330,8.48608e-05,5.8500527e-06,-4.465688e-06,-3.3217555e-05,0.0012497684,-0.049453266,5041,5041,0
89129446,89128849,2359330,2359330,-2.4438745e-05,6.720865e-06,-2.796813e-07,0.00011863977,0.0015423215,-0.04913779,5000,5000,0
89629428,89628864,2359330,2359330,-5.039872e-05,2.6963908e-06,1.3268281e-05,0.00016164951,0.0012593294,-0.04922821,5011,5011,0
90129482,90128849,2359330,2359330,-2.0209143e-05,3.496983e-06,9.329904e-06,0.0001607852,0.0012955646,-0.048753235,4992,4992,0
90629498,90628849,2359330,2359330,-4.5845198e-07,1.209143e-05,-5.408864e-07,0.00014483476,0.0013790863,-0.048626136,4959,4959,0
91129486,91128852,2359330,2359330,-5.367287e-07,6.420068e-06,5.204884e-06,0.00012751932,0.0011693388,-0.04906381,5000,5000,0
91629475,91628849,2359330,2359330,-2.3043303e-06,9.469056e-06,-5.3247604e-06,6.388651e-05,0.0011350118,-0.049017716,5000,5000,0
93129598,93128899,2359330,2359330,2.9582527e-06,-1.4691915e-06,6.5934196e-06,0.0001102608,0.0012869535,-0.049110968,5008,5008,0
93629604,93628858,2359330,2359330,-1.6521457e-05,-1.1385015e-07,1.3479284e-05,0.0001363111,0.001085049,-0.049146626,5009,5009,0
94129523,94128849,2359330,2359330,4.1286774e-05,3.050041e-06,-6.0789152e-06,6.711556e-05,0.0011947482,-0.04916025,5000,5000,0
94629560,94628870,2359330,2359330,1.7635026e-05,3.9664556e-06,-2.9009477e-06,0.00013883522,0.0011504493,-0.049193516,5016,5016,0
95129549,95128849,2359330,2359330,3.9910387e-06,8.070569e-06,-4.6254963e-06,4.982774e-05,0.0010729836,-0.048670407,4965,4965,0
95629555,95628855,2359330,2359330,7.2634306e-05,1.4873778e-05,-9.708118e-06,0.00010065781,0.0012314719,-0.04906791,5006,5006,0
96129552,96128849,2359330,2359330,6.2325664e-05,-9.916985e-07,-9.006779e-06,0.00023000757,0.0013538924,-0.049110122,5000,5000,0
96629451,96628849,2359330,2359330,-2.4885458e-05,8.976709e-06,2.1549358e-06,0.000105906656,0.0012142317,-0.049025703,5000,5000,0
97129444,97128852,2359330,2359330,-6.72296e-05,-5.061773e-06,1.1791005e-05,0.00014867449,0.0010939589,-0.04895046,4988,4988,0
97629514,97628853,2359330,2359330,3.212047e-05,5.994709e-06,-5.8644187e-06,8.312215e-05,0.0011287987,-0.049312327,5004,5004,0
98129510,98128855,2359330,2359330,6.402324e-05,3.9762153e-06,-7.564543e-06,0.00013517398,0.0012774748,-0.049235452,5006,5006,0
98629494,98628849,2359330,2359330,1.7635346e-05,4.1327053e-06,-2.4926478e-06,0.00014180502,0.0010774268,-0.04893664,4992,4992,0
99129493,99128890,2359330,2359330,-1.2726943e-05,4.3802575e-06,7.876549e-06,8.322141e-05,0.0012128659,-0.049602583,5041,5041,0
100629562,100628849,2359330,2359330,6.0099508e-05,7.356437e-06,-1.2936081e-05,0.00012676475,0.00086350436,-0.049185116,5000,5000,0
101129620,101128858,2359330,2359330,7.800067e-05,1.6931139e-05,-5.830432e-06,0.00016302394,0.0012587161,-0.048579324,4957,4957,0
101629500,101628849,2359330,2359330,6.7190165e-05,6.935622e-06,-2.2634325e-05,0.00027348293,0.0018197115,-0.048858,5000,5000,0
102129439,102128852,2359330,2359330,-7.2451367e-06,1.7501125e-05,8.351479e-06,0.000227139,0.0015975873,-0.048044827,4996,4996,0
102629446,102628849,2359330,2359330,9.186464e-06,3.129661e-06,-9.830329e-06,3.603874e-05,0.0018044021,-0.049350657,4987,4987,0
103129523,103128849,2359330,2359330,-4.003254e-05,1.7014754e-05,8.3679715e-06,-1.1242581e-05,0.0017127214,-0.048120476,4995,4995,0
103629575,103628854,2359330,2359330,7.3234725e-05,1.2527735e-05,-9.918417e-06,7.330584e-05,0.0013315545,-0.049732395,5002,5002,0
104129491,104128853,2359330,2359330,-4.7389276e-05,1.9849233e-05,7.0212127e-07,0.00023897874,0.0014652798,-0.048265766,5004,5004,0
104629412,104628852,2359330,2359330,1.014716e-05,1.5319774e-05,-2.4793337e-05,0.00011066067,0.0008656259,-0.0489822,5003,5003,0
105129461,105128849,2359330,2359330,0.00014960053,6.998023e-06,-3.121124e-05,0.00018627453,0.0012862381,-0.04885876,5000,5000,0
105629482,105628853,2359330,2359330,-6.490959e-05,1.23741065e-05,1.655658e-05,0.0002285632,0.0013128188,-0.048980523,5004,5004,0
106129495,106128855,2359330,2359330,-0.00010003287,-5.74298e-06,1.5396688e-05,0.0001857163,0.0014415866,-0.049802,5003,5003,0
106629484,106628849,2359330,2359330,-0.00011960978,-2.2312913e-06,1.2258217e-05,2.512286e-05,0.0010228308,-0.049308162,5000,5000,0
107129447,107128849,2359330,2359330,1.7150895e-05,1.5087257e-05,1.1693338e-06,1.161753e-05,0.0011572713,-0.048972186,5000,5000,0
107629440,107628849,2359330,2359330,3.7544018e-05,1.210179e-05,9.729452e-06,0.00015928771,0.00095959037,-0.049053602,5000,5000,0
108129511,108128849,2359330,2359330,4.9899623e-05,2.3324508e-06,-1.5335612e-05,2.2853386e-05,0.0012416645,-0.04933026,5000,5000,0
108629540,108628863,2359330,2359330,1.9238838e-05,8.271597e-06,-6.2139115e-06,0.00017307127,0.0011549417,-0.04858575,4964,4964,0
109129477,109128852,2359330,2359330,1.1728082e-06,8.297469e-06,-5.798732e-06,5.6880366e-05,0.0011833683,-0.049140677,5000,5000,0
109629453,109628884,2359330,2359330,1.237526e-05,-4.3203977e-06,9.142936e-06,0.00010577379,0.0013397748,-0.049481697,5033,5033,0
110129452,110128849,2359330,2359330,-2.9234487e-05,1.76918e-06,1.00092175e-05,0.00018866388,0.0010212618,-0.04870439,4999,4999,0
110629456,110628849,2359330,2359330,3.486111e-05,-1.1261792e-06,-2.3220082e-06,8.369076e-05,0.0005065461,-0.04898293,4998,4998,0
111629506,111628852,2359330,2359330,-0.00015919002,-3.1305015e-06,5.663843e-06,7.5793185e-05,0.0013784097,-0.048245136,4954,4954,0
112129471,112128849,2359330,2359330,-5.947365e-05,-8.186009e-06,2.9076362e-05,0.00012246023,0.0008843572,-0.049337663,5000,5000,0
112629447,112628849,2359330,2359330,-2.3968527e-05,1.0553335e-05,2.1373003e-06,4.685883e-05,0.000857284,-0.04939722,5000,5000,0
113129473,113128849,2359330,2359330,0.00016525551,1.5888374e-05,-1.8349076e-05,0.000109481705,0.001254655,-0.049152974,5000,5000,0
114129501,114128852,2359330,2359330,-6.55343e-05,4.3828377e-06,1.1975392e-05,0.00010676346,0.0009775241,-0.048974097,5000,5000,0
114629448,114628851,2359330,2359330,-2.2862921e-05,1.0809856e-06,-5.563585e-06,0.00018861561,0.0009666241,-0.04882103,4987,4987,0
115129462,115128849,2359330,2359330,2.4584695e-06,6.5869212e-06,5.177438e-06,0.0002851882,0.0013918291,-0.04876416,5000,5000,0
115629483,115628857,2359330,2359330,-6.2931795e-06,1.349876e-05,-6.7473093e-06,0.00017714771,0.0012348678,-0.049285598,5008,5008,0
116129486,116128881,2359330,2359330,-2.4595536e-06,8.652026e-06,-7.256081e-06,6.5861976e-05,0.0013722916,-0.048897058,5002,5002,0
116629487,116628853,2359330,2359330,-4.8712205e-05,2.4008975e-07,9.924743e-06,4.6056007e-06,0.0009751022,-0.04906689,5000,5000,0
117129538,117128917,2359330,2359330,-7.167559e-06,7.011076e-06,6.9851274e-07,5.9200265e-05,0.0011543253,-0.049052045,5014,5014,0
117629444,117628849,2359330,2359330,7.327185e-05,-2.2991803e-06,-8.4020385e-06,5.37975e-05,0.0010639349,-0.0491204,5000,5000,0
120129488,120128889,2359330,2359330,-9.3875555e-05,-5.5544837e-07,1.4417672e-05,0.0003851755,0.0011217004,-0.049256988,5040,5040,0
120629507,120628885,2359330,2359330,6.29899e-05,2.2275865e-06,-8.219244e-06,0.00017986781,0.001155576,-0.0487128,4988,4988,0
121129633,121128945,2359330,2359330,2.0391588e-05,-7.531826e-07,-1.157684e-05,-2.2133874e-05,0.0012868332,-0.049310986,5003,5003,0
121629544,121628849,2359330,2359330,-6.573206e-05,-5.026093e-06,7.4133495e-06,-3.6886326e-05,0.001137491,-0.049721267,5000,5000,0
122629492,122628862,2359330,2359330,3.161215e-05,-1.9303095e-06,-9.684374e-06,0.0002776382,0.0015623334,-0.049349338,5013,5013,0
123129491,123128849,2359330,2359330,-6.18512e-05,3.0203503e-06,-3.3353203e-06,0.00015535508,0.0012863535,-0.04900482,5000,5000,0
123629449,123628849,2359330,2359330,-3.8665818e-05,-3.838232e-06,3.4937386e-06,0.00019345661,0.0011415622,-0.049180698,5000,5000,0
124129538,124128849,2359330,2359330,6.074164e-05,1.533977e-05,-1.3820799e-05,0.0001815962,0.0012974847,-0.04919231,5000,5000,0
124629549,124628854,2359330,2359330,2.8474113e-05,7.667931e-06,-6.9960715e-06,0.00024113359,0.0010741655,-0.04908455,4992,4992,0
125129532,125128849,2359330,2359330,7.96533e-05,1.2139055e-05,-9.763316e-06,0.00016571382,0.0013078459,-0.04865897,5000,5000,0
125629511,125628852,2359330,2359330,-9.931903e-06,-8.7276715e-07,-4.6366526e-06,9.3606264e-05,0.0015190911,-0.049165204,5003,5003,0
126129458,126128899,2359330,2359330,-6.426163e-05,-4.0583477e-06,5.177805e-06,0.00013977588,0.0011374886,-0.048979826,5005,5005,0
126629625,126628874,2359330,2359330,5.9731312e-05,4.8186785e-06,-6.8849768e-06,5.1705374e-05,0.0010219414,-0.049595617,5025,5025,0
127129471,127128849,2359330,2359330,1.5098379e-05,-3.2785301e-06,4.963625e-06,0.00020032945,0.0014795108,-0.0488308,5000,5000,0
127629449,127628862,2359330,2359330,-6.4217656e-06,8.530569e-06,2.6518335e-06,9.374726e-05,0.0011330771,-0.049179345,5013,5013,0
128129479,128128858,2359330,2359330,4.178328e-05,3.3152367e-06,-1.4000257e-05,0.0003889709,0.0014472296,-0.048695996,5009,5009,0
128629441,128628849,2359330,2359330,-6.6643195e-05,1.3038784e-05,9.0088115e-06,8.800641e-05,0.0013011065,-0.049054813,5000,5000,0
129129536,129128862,2359330,2359330,-5.051444e-05,1.1581695e-05,-4.271122e-06,4.9353417e-05,0.001332699,-0.049216703,5013,5013,0
129629456,129628854,2359330,2359330,0.00011335139,6.7236265e-06,9.832171e-07,-5.446794e-05,0.0012108168,-0.04870059,4998,4998,0
130129487,130128849,2359330,2359330,1.2293472e-05,4.2729e-06,-1.5739755e-05,7.134539e-05,0.0014771154,-0.04855846,5000,5000,0
130629486,130628897,2359330,2359330,-1.5336138e-05,-8.561949e-06,1.0596585e-05,-5.1424897e-05,0.0010098247,-0.049524173,5037,5037,0
131129464,131128907,2359330,2359330,3.520798e-05,-8.7816925e-06,-1.0239113e-05,0.0002522449,0.001521595,-0.048660163,5008,5008,0
131629564,131628852,2359330,2359330,-2.925786e-06,-4.1733765e-06,-4.7318645e-06,7.5354685e-05,0.0011324462,-0.049406484,5003,5003,0
132129434,132128849,2359330,2359330,5.980635e-05,-5.7763764e-08,-6.594192e-06,7.883427e-05,0.0012735833,-0.048792098,5000,5000,0
132629504,132628849,2359330,2359330,4.209113e-05,-4.133115e-06,-6.6615607e-06,0.00015431191,0.0014353779,-0.048825473,4956,4956,0
133129489,133128852,2359330,2359330,1.6050973e-05,7.821927e-06,-3.6546833e-06,-3.7346617e-06,0.0014105979,-0.049107827,5003,5003,0
133629439,133628849,2359330,2359330,-3.2591786e-05,-1.4899207e-06,8.327228e-06,0.0002010831,0.001160255,-0.04866533,4991,4991,0
134129444,134128849,2359330,2359330,-7.10533e-05,4.972177e-06,1.37933885e-05,4.020105e-06,0.001163741,-0.04899188,4991,4991,0
134629453,134628851,2359330,2359330,6.255235e-05,1.3092763e-05,-9.486613e-06,0.00019277146,0.0010555589,-0.048783947,5002,5002,0
135129481,135128852,2359330,2359330,7.095403e-05,1.2123716e-05,-2.3399e-05,0.00014824278,0.0013757125,-0.049018558,5000,5000,0
135629474,135628849,2359330,2359330,5.8168902e-05,9.893956e-06,-4.3188115e-06,0.00020467825,0.0015806281,-0.04880767,4993,4993,0
136129456,136128889,2359330,2359330,-3.2345917e-05,-3.504802e-06,4.368574e-06,0.00013294759,0.0015531846,-0.049180705,4985,4985,0
136629520,136628932,2359330,2359330,-5.9074435e-05,-4.790722e-06,3.6775505e-06,1.30506305e-05,0.0011538856,-0.04915347,4997,4997,0
137129475,137128849,2359330,2359330,1.1168289e-05,1.807591e-05,2.1673177e-06,0.00013424933,0.0011392267,-0.048875675,5000,5000,0
137629485,137628853,2359330,2359330,6.952051e-05,1.8204585e-07,-6.1532833e-06,1.2390375e-05,0.0012946354,-0.049161103,5003,5003,0
138129485,138128849,2359330,2359330,1.4335693e-05,1.0044321e-05,-5.096691e-06,4.152274e-05,0.0013187269,-0.049077086,4995,4995,0
138629478,138628849,2359330,2359330,-3.6849873e-05,-2.0150737e-06,-5.93534e-06,6.69744e-06,0.001416396,-0.048997045,5000,5000,0
139129549,139128866,2359330,2359330,-7.282847e-05,4.856067e-06,1.0538491e-05,-8.178087e-05,0.0008991633,-0.049497116,5001,5001,0
139629595,139628851,2359330,2359330,0.00012913086,-1.634634e-06,-1.32956e-05,0.00011108441,0.00085248746,-0.0489171,5002,5002,0
140129554,140128849,2359330,2359330,0.00014875887,9.26362e-06,-2.5956662e-05,5.8737478e-05,0.0013411412,-0.04930978,5000,5000,0
140629549,140628849,2359330,2359330,-1.9949233e-05,4.7955004e-06,-8.904846e-06,0.00017574274,0.0014430057,-0.048777774,5000,5000,0
142629539,142628869,2359330,2359330,3.28573e-05,4.1184016e-06,-6.0727375e-06,4.4633507e-05,0.0013512195,-0.049336817,5008,5008,0
143129568,143128849,2359330,2359330,-2.6720336e-05,4.6052483e-06,9.713264e-06,5.5842218e-05,0.0013878903,-0.04857016,4959,4959,0
143629577,143628915,2359330,2359330,-1.1153764e-05,2.200215e-06,4.4095636e-06,0.00014836097,0.001209576,-0.049118508,5022,5022,0
144129463,144128862,2359330,2359330,-1.7865255e-05,1.1554782e-05,7.5352e-06,5.1314622e-05,0.0011884001,-0.049346734,5013,5013,0
144629574,144628864,2359330,2359330,7.064189e-06,4.9421237e-06,-1.3120626e-06,6.418545e-05,0.0011448049,-0.049335968,5015,5015,0
145129567,145128933,2359330,2359330,4.2594307e-05,3.3637439e-06,-9.373962e-06,0.00012846495,0.0011224847,-0.049706426,5084,5084,0
145629475,145628849,2359330,2359330,8.431105e-06,3.4340203e-06,2.972647e-07,0.00011531685,0.0012872685,-0.04901212,5000,5000,0
146129475,146128879,2359330,2359330,-4.3643744e-05,8.677577e-06,9.221137e-06,9.987404e-05,0.0012940846,-0.04902128,5005,5005,0
146629459,146628852,2359330,2359330,1.2028199e-05,1.5848163e-05,-1.3924623e-06,0.00011825375,0.0011803485,-0.048923545,4999,4999,0
147129459,147128849,2359330,2359330,2.7338085e-05,4.370407e-06,-1.2158645e-05,4.045007e-05,0.0011696307,-0.049084548,5000,5000,0
147629488,147628849,2359330,2359330,-2.7971379e-05,1.4426885e-06,2.846675e-06,0.000128988,0.0012776608,-0.049061313,5000,5000,0
148129497,148128852,2359330,2359330,-1.64559e-05,6.223816e-06,-1.282362e-05,3.8572496e-05,0.0012402765,-0.04910275,5000,5000,0
148629471,148628849,2359330,2359330,1.884983e-05,1.2516116e-05,-8.282702e-06,0.00014972416,0.0010922496,-0.049108423,5000,5000,0
149129454,149128849,2359330,2359330,1.47742685e-05,8.09587e-06,-5.6755407e-06,8.367478e-05,0.0012244385,-0.0490204,5000,5000,0
149629416,149628854,2359330,2359330,-3.290684e-08,-1.4612909e-06,-1.0455927e-05,0.0001306411,0.0011715422,-0.048999857,5002,5002,0
150129500,150128849,2359330,2359330,2.0685542e-05,8.628166e-06,1.276688e-06,0.00018177269,0.001107627,-0.04902728,4999,4999,0
152629420,152628852,2359330,2359330,4.5384397e-05,7.817698e-06,-4.0137097e-06,0.00016576746,0.0013775103,-0.048976336,5000,5000,0
153129504,153128849,2359330,2359330,-1.3577597e-05,2.3550626e-06,-1.4920408e-06,0.00016881575,0.0012938968,-0.048981924,4993,4993,0
153629502,153628849,2359330,2359330,-3.2818102e-06,-5.7992106e-06,3.5985008e-06,0.00017399574,0.0012958327,-0.04834523,4949,4949,0
154129481,154128849,2359330,2359330,-3.0304838e-05,-1.5232275e-06,-4.324143e-07,7.223848e-05,0.0012536538,-0.04888339,5000,5000,0
154629514,154628872,2359330,2359330,1.0432085e-05,-1.4972888e-06,5.4550424e-06,0.0001416888,0.0012983859,-0.04881681,4981,4981,0
155129575,155128850,2359330,2359330,-1.3791514e-05,7.030677e-06,4.503995e-06,0.00011591361,0.001160933,-0.04918453,5001,5001,0
155629563,155628857,2359330,2359330,0.000111308786,2.2339855e-06,-2.0020623e-05,0.00020383457,0.0010970046,-0.04862585,4968,4968,0
156129655,156128893,2359330,2359330,-2.2265225e-05,1.2934985e-05,-2.1409335e-06,-3.1684285e-06,0.0015083002,-0.049404036,5029,5029,0
156629480,156628849,2359330,2359330,-0.00010468193,-8.15707e-06,9.6648055e-06,0.00011321151,0.0010804026,-0.048807364,5000,5000,0
157129488,157128849,2359330,2359330,2.9081331e-05,-4.0868872e-07,-1.404872e-05,8.983903e-05,0.000975757,-0.048914466,4990,4990,0
157629493,157628852,2359330,2359330,5.7497513e-05,3.606543e-06,2.8480338e-06,2.8895774e-06,0.0012512159,-0.04916056,5000,5000,0
158129538,158128858,2359330,2359330,-0.000120864315,5.449051e-06,1.0962988e-06,0.00016346807,0.0009909874,-0.049265463,5009,5009,0
158629484,158628849,2359330,2359330,0.00016874299,4.5055817e-06,-3.289136e-05,7.525778e-05,0.0011421584,-0.04878349,4979,4979,0
159129480,159128849,2359330,2359330,7.729869e-05,1.1814182e-05,-1.0148528e-05,0.0001572506,0.0014734534,-0.048912663,4996,4996,0
159629424,159628864,2359330,2359330,-8.493629e-05,6.956048e-06,6.5441945e-06,8.5566026e-05,0.0014793432,-0.04852184,4957,4957,0
160129443,160128849,2359330,2359330,1.5269223e-05,4.092414e-06,2.7368185e-06,8.018883e-05,0.0011727763,-0.048726548,5000,5000,0
160629512,160628852,2359330,2359330,0.00011128905,1.1051418e-05,-4.614198e-06,2.1683203e-05,0.0014696475,-0.049296927,5003,5003,0
161129465,161128876,2359330,2359330,-6.4611035e-05,3.2998805e-06,-2.996309e-06,-8.780779e-06,0.0014143278,-0.04915615,5003,5003,0
161629487,161628849,2359330,2359330,-3.4758355e-05,-2.0056023e-06,-4.195428e-06,7.446659e-05,0.0011473325,-0.04882561,5000,5000,0
162129525,162128890,2359330,2359330,1.6370826e-05,8.608258e-06,2.614195e-06,0.00015435366,0.0011825745,-0.049314395,5041,5041,0
162629453,162628858,2359330,2359330,-4.49458e-05,-2.229558e-06,1.2842763e-05,0.00010723776,0.0011412471,-0.049105227,5009,5009,0
163129529,163128852,2359330,2359330,1.0212334e-05,1.2817505e-05,-1.1927971e-05,-0.00020148215,0.0011464397,-0.04904184,4952,4952,0
163629472,163628849,2359330,2359330,3.9359777e-05,5.925852e-06,-1.4249479e-05,0.00027410814,0.0011913917,-0.048806097,5000,5000,0
164129502,164128849,2359330,2359330,1.0451136e-05,-5.1866696e-06,5.571047e-06,0.00017883966,0.0011821971,-0.048309695,4932,4932,0
164629511,164628851,2359330,2359330,-4.5633147e-05,1.7231465e-06,-4.438096e-06,-0.00015231984,0.0013517344,-0.04923622,5000,5000,0
165129447,165128853,2359330,2359330,-2.2965905e-05,-5.801835e-07,6.8125826e-07,9.9984725e-05,0.0012288775,-0.049354464,5001,5001,0
166129579,166128932,2359330,2359330,2.0066025e-05,1.0174538e-05,-6.63219e-06,0.00019891288,0.0013824208,-0.048950173,5028,5028,0
166629500,166628849,2359330,2359330,-5.2858646e-05,3.6722219e-07,5.7188395e-06,-6.949047e-05,0.0012190893,-0.049013548,5000,5000,0
167129500,167128863,2359330,2359330,2.013319e-05,6.879911e-07,-5.7688835e-06,0.0005395006,0.001119866,-0.049562197,5011,5011,0
167629455,167628849,2359330,2359330,-3.630328e-05,2.4993302e-05,-3.9348606e-06,-0.00013137286,0.0021642835,-0.049484808,5000,5000,0
168129511,168128856,2359330,2359330,-1.3700249e-05,6.69688e-06,3.445398e-06,0.0005109279,0.0011313338,-0.048838265,5006,5006,0
168629545,168628849,2359330,2359330,4.9739447e-05,1.4949031e-05,-1.4792874e-06,7.14267e-05,0.0013054744,-0.04912385,5000,5000,0
169129547,169128852,2359330,2359330,-2.6757867e-05,-9.406852e-06,-8.917952e-07,-0.00013117045,0.0012008819,-0.049067616,5000,5000,0
171129559,171128854,2359330,2359330,-5.840944e-05,-9.511147e-06,-4.7074033e-07,-0.00021310462,0.0014151938,-0.04908329,5005,5005,0
171629526,171628852,2359330,2359330,-8.035234e-06,2.6648771e-05,4.5509455e-06,0.00019893382,0.00149687,-0.048664685,4983,4983,0
172129498,172128868,2359330,2359330,-9.452118e-05,-3.5700294e-05,-1.7229955e-07,0.0014587181,0.0018938738,-0.04873665,5019,5019,0
172629486,172628893,2359330,2359330,-4.5722136e-06,7.538227e-06,5.161352e-06,-0.00017990783,0.001167897,-0.049303833,5041,5041,0
173129456,173128849,2359330,2359330,9.582072e-05,-2.89036e-05,-8.991936e-06,0.0011437811,0.0012808457,-0.048528373,5000,5000,0
173629446,173628849,2359330,2359330,5.1542665e-05,2.6204634e-05,-1.840973e-05,-0.00021175618,0.0018118793,-0.048904426,5000,5000,0
