timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
68168859,32767,32767,32767,32767,32767,32767
68173889,-12,32767,32767,32767,32767,32767
68178868,32767,32767,32767,32767,32767,32767
68183873,-5,32767,32767,32767,-41,32767
68188884,32767,32767,32767,-12,32767,32767
68193895,2,32767,32767,32767,32767,32767
68198887,32767,32767,32767,32767,32767,32767
68203899,32767,32767,32767,32767,-41,32767
68208894,-41,32767,32767,32767,32767,32767
68213873,32767,32767,32767,32767,32767,32767
68218879,-34,32767,32767,32767,32767,32767
68223879,32767,32767,32767,32767,-41,32767
68228852,-26,32767,32767,32767,32767,32767
68233870,32767,32767,32767,32767,32767,32767
68238857,-19,32767,32767,-9,32767,32767
68243855,32767,32767,32767,32767,-41,32767
68248849,-12,32767,32767,32767,32767,32767
68253863,32767,32767,32767,32767,32767,32767
68258898,-5,32767,32767,32767,32767,32767
68263849,32767,32767,32767,32767,-41,32767
68268849,3,32767,32767,32767,32767,32767
68273859,32767,32767,32767,32767,32767,32767
68278850,32767,32767,32767,32767,32767,32767
68283851,-40,32767,32767,32767,-41,32767
68288853,32767,32767,32767,-3,32767,32767
68293852,-33,32767,32767,32767,32767,32767
68298862,32767,32767,32767,32767,32767,32767
68303849,-26,32767,32767,32767,-41,32767
68308859,32767,32767,32767,32767,32767,32767
68313853,-18,32767,32767,32767,32767,32767
68318852,32767,32767,32767,32767,32767,32767
68323849,-11,32767,32767,32767,-41,32767
68328849,32767,32767,32767,32767,32767,32767
68333857,-3,32767,32767,32767,32767,32767
68338854,32767,32767,32767,32767,32767,32767
68343849,4,32767,32767,32767,-41,32767
68348870,32767,32767,32767,1,32767,32767
68353852,32767,32767,32767,32767,32767,32767
68358933,-40,32767,32767,32767,9,32767
68363893,32767,32767,32767,32767,32767,32767
68368849,-32,32767,32767,32767,32767,32767
68373854,32767,32767,32767,32767,32767,32767
68378858,-25,32767,32767,32767,32767,32767
68383850,32767,32767,32767,32767,-41,32767
68388851,-18,32767,32767,32767,32767,32767
68393852,32767,32767,32767,32767,32767,32767
68398851,-10,32767,32767,6,32767,32767
68403856,32767,32767,32767,32767,-41,32767
68408849,-3,32767,32767,32767,32767,32767
68413854,32767,32767,32767,32767,32767,32767
68418863,7,32767,32767,32767,32767,32767
68423849,32767,32767,32767,32767,-40,32767
68428849,32767,32767,32767,32767,32767,32767
68433853,-36,32767,32767,32767,32767,32767
68438851,32767,32767,32767,32767,9,32767
68443849,-29,32767,32767,32767,32767,32767
68448849,32767,32767,32767,10,32767,32767
68453853,-21,32767,32767,32767,32767,32767
68458849,32767,32767,32767,32767,32767,32767
68463859,-13,32767,32767,32767,-41,32767
68468893,32767,32767,32767,32767,32767,32767
68473857,-6,32767,32767,32767,32767,32767
68478850,32767,32767,32767,32767,9,32767
68483849,2,32767,32767,32767,32767,32767
68488851,32767,32767,32767,32767,32767,32767
68493858,32767,32767,32767,32767,32767,32767
68498849,-41,32767,32767,32767,32767,32767
68503849,32767,32767,32767,32767,-41,32767
68508849,-34,32767,32767,32767,32767,32767
68513856,32767,32767,32767,-17,32767,32767
68518849,-27,32767,32767,32767,32767,32767
68523849,32767,32767,32767,32767,-41,32767
68528852,-19,32767,32767,32767,32767,32767
68533853,32767,32767,32767,32767,32767,32767
68538849,-12,32767,32767,32767,32767,32767
68543849,32767,32767,32767,32767,-41,32767
68548849,-5,32767,32767,32767,32767,32767
68553853,32767,32767,32767,32767,32767,32767
68558849,2,32767,32767,32767,32767,32767
68563849,32767,32767,32767,32767,-41,32767
68568849,32767,32767,32767,32767,32767,32767
68573897,-41,32767,32767,-28,32767,32767
68578852,32767,32767,32767,32767,32767,32767
68583849,-33,32767,32767,32767,-41,32767
68588850,32767,32767,32767,32767,32767,32767
68593852,-26,32767,32767,32767,32767,32767
68598852,32767,32767,32767,32767,32767,32767
68603852,-19,32767,32767,32767,-41,32767
68608850,32767,32767,32767,32767,32767,32767
68613852,-12,32767,32767,32767,32767,32767
68618849,32767,32767,32767,32767,32767,32767
68623849,-5,32767,32767,32767,-41,32767
68628849,32767,32767,32767,32767,32767,32767
68633852,2,32767,32767,-29,32767,32767
68638849,32767,32767,32767,32767,32767,32767
68643849,32767,32767,32767,32767,-40,32767
68648853,-41,32767,32767,32767,32767,32767
68653864,32767,32767,32767,32767,32767,32767
68658855,-34,32767,32767,32767,32767,32767
68663858,32767,32767,32767,32767,-41,32767
68668858,-27,32767,32767,32767,32767,32767
68673852,32767,32767,32767,32767,32767,32767
68678902,-20,32767,32767,32767,32767,32767
68683864,32767,32767,32767,-26,-40,32767
68688877,-12,32767,32767,32767,32767,32767
68693854,32767,32767,32767,32767,32767,32767
68698855,-5,32767,32767,32767,32767,32767
68703849,32767,32767,32767,32767,-41,32767
68708849,2,32767,32767,32767,32767,32767
68713863,32767,32767,32767,32767,32767,32767
68718852,32767,32767,32767,32767,32767,32767
68723849,-40,32767,32767,32767,-41,32767
68728849,32767,32767,32767,32767,32767,32767
68733856,-33,32767,32767,-23,32767,32767
68738852,32767,32767,32767,32767,32767,32767
68743849,-26,32767,32767,32767,-41,32767
68748849,32767,32767,32767,32767,32767,32767
68753856,-18,32767,32767,32767,32767,32767
68758852,32767,32767,32767,32767,32767,32767
68763849,-11,32767,32767,32767,-41,32767
68768849,32767,32767,32767,32767,32767,32767
68773852,-3,32767,32767,32767,32767,32767
68778855,32767,32767,32767,32767,32767,32767
68783893,4,32767,32767,32767,-40,32767
68788858,32767,32767,32767,32767,32767,32767
68793865,32767,32767,32767,-18,32767,32767
68798862,-40,32767,32767,32767,32767,32767
68803849,32767,32767,32767,32767,-41,32767
68808849,-32,32767,32767,32767,32767,32767
68813852,32767,32767,32767,32767,32767,32767
68818855,-25,32767,32767,32767,32767,32767
68823849,32767,32767,32767,32767,-41,32767
68828849,-18,32767,32767,32767,32767,32767
68833859,32767,32767,32767,32767,32767,32767
68838852,-11,32767,32767,32767,32767,32767
68843849,32767,32767,32767,-17,-41,32767
68848849,-3,32767,32767,32767,32767,32767
68853851,32767,32767,32767,32767,32767,32767
68858851,6,32767,32767,32767,32767,32767
68863851,32767,32767,32767,32767,-41,32767
68868852,32767,32767,32767,32767,32767,32767
68873852,-37,32767,32767,32767,32767,32767
68878865,32767,32767,32767,32767,32767,32767
68883854,-28,32767,32767,32767,-41,32767
68888895,32767,32767,32767,32767,32767,32767
68893869,-21,32767,32767,-14,32767,32767
68898878,32767,32767,32767,32767,32767,32767
68903874,-12,32767,32767,32767,-41,32767
68908878,32767,32767,32767,32767,32767,32767
68913891,-5,32767,32767,32767,32767,32767
68918894,32767,32767,32767,32767,32767,32767
68923900,1,32767,32767,32767,-42,32767
68928899,32767,32767,32767,32767,32767,32767
68933874,32767,32767,32767,32767,32767,32767
68938883,-41,32767,32767,32767,32767,32767
68943852,32767,32767,32767,32767,-41,32767
68948852,-34,32767,32767,32767,32767,32767
68953856,32767,32767,32767,-11,32767,32767
68958849,-27,32767,32767,32767,32767,32767
68963849,32767,32767,32767,32767,-41,32767
68968849,-19,32767,32767,32767,32767,32767
68973856,32767,32767,32767,32767,32767,32767
68978849,-12,32767,32767,32767,32767,32767
68983849,32767,32767,32767,32767,-41,32767
68988849,-5,32767,32767,32767,32767,32767
68993902,32767,32767,32767,32767,32767,32767
68998849,2,32767,32767,32767,32767,32767
69003849,32767,32767,32767,-9,-41,32767
69008851,32767,32767,32767,32767,32767,32767
69013852,-41,32767,32767,32767,32767,32767
69018854,32767,32767,32767,32767,32767,32767
69023849,-34,32767,32767,32767,-41,32767
69028849,32767,32767,32767,32767,32767,32767
69033852,-27,32767,32767,32767,32767,32767
69038858,32767,32767,32767,32767,9,32767
69043849,-19,32767,32767,32767,32767,32767
69048849,32767,32767,32767,32767,32767,32767
69053856,-12,32767,32767,-1,32767,32767
69058852,32767,32767,32767,32767,9,32767
69063862,-5,32767,32767,32767,32767,32767
69068863,32767,32767,32767,32767,32767,32767
69073852,3,32767,32767,32767,32767,32767
69078854,32767,32767,32767,32767,32767,32767
69083855,32767,32767,32767,32767,-41,32767
69088857,-40,32767,32767,32767,32767,32767
69093876,32767,32767,32767,32767,32767,32767
69098895,-33,32767,32767,32767,32767,32767
69103903,32767,32767,32767,32767,-42,32767
69108849,-26,32767,32767,32767,32767,32767
69113853,32767,32767,32767,1,32767,32767
69118852,-18,32767,32767,32767,32767,32767
69123849,32767,32767,32767,32767,-40,32767
69128849,-11,32767,32767,32767,32767,32767
69133853,32767,32767,32767,32767,32767,32767
69138850,-4,32767,32767,32767,32767,32767
69143849,32767,32767,32767,32767,-41,32767
69148851,3,32767,32767,32767,32767,32767
69153853,32767,32767,32767,32767,32767,32767
69158858,32767,32767,32767,32767,32767,32767
69163855,-39,32767,32767,6,-40,32767
69168865,32767,32767,32767,32767,32767,32767
69173857,-32,32767,32767,32767,32767,32767
69178849,32767,32767,32767,32767,32767,32767
69183849,-25,32767,32767,32767,-41,32767
69188849,32767,32767,32767,32767,32767,32767
69193852,-18,32767,32767,32767,32767,32767
69198862,32767,32767,32767,32767,32767,32767
69203893,-10,32767,32767,32767,-40,32767
69208850,32767,32767,32767,32767,32767,32767
69213863,-3,32767,32767,9,32767,32767
69218853,32767,32767,32767,32767,32767,32767
69223849,6,32767,32767,32767,-41,32767
69228849,32767,32767,32767,32767,32767,32767
69233866,32767,32767,32767,32767,32767,32767
69238849,-37,32767,32767,32767,32767,32767
69243849,32767,32767,32767,32767,-41,32767
69248849,-30,32767,32767,32767,32767,32767
69253854,32767,32767,32767,32767,32767,32767
69258869,-22,32767,32767,32767,32767,32767
69263853,32767,32767,32767,32767,-41,32767
69268849,-15,32767,32767,32767,32767,32767
69273852,32767,32767,32767,32767,32767,32767
69278851,-8,32767,32767,-39,32767,32767
69283849,32767,32767,32767,32767,-41,32767
69288849,-1,32767,32767,32767,32767,32767
69293854,32767,32767,32767,32767,32767,32767
69298868,6,32767,32767,32767,32767,32767
69303861,32767,32767,32767,32767,-41,32767
69308893,32767,32767,32767,32767,32767,32767
69313863,-37,32767,32767,32767,32767,32767
69318849,32767,32767,32767,32767,32767,32767
69323852,-30,32767,32767,32767,-41,32767
69328849,32767,32767,32767,-36,32767,32767
69333852,-22,32767,32767,32767,32767,32767
69338852,32767,32767,32767,32767,32767,32767
69343849,-14,32767,32767,32767,-41,32767
69348854,32767,32767,32767,32767,32767,32767
69353866,-7,32767,32767,32767,32767,32767
69358853,32767,32767,32767,32767,32767,32767
69363849,1,32767,32767,32767,-41,32767
69368849,32767,32767,32767,32767,32767,32767
69373852,32767,32767,32767,32767,32767,32767
69378852,-42,32767,32767,-34,32767,32767
69383861,32767,32767,32767,32767,-41,32767
69388849,-36,32767,32767,32767,32767,32767
69393856,32767,32767,32767,32767,32767,32767
69398849,-28,32767,32767,32767,32767,32767
69403851,32767,32767,32767,32767,-41,32767
69408849,-19,32767,32767,32767,32767,32767
69413897,32767,32767,32767,32767,32767,32767
69418849,-11,32767,32767,32767,32767,32767
69423859,32767,32767,32767,32767,-41,32767
69428849,-3,32767,32767,32767,32767,32767
69433852,32767,32767,32767,32767,32767,32767
69438862,7,32767,32767,-27,32767,32767
69443850,32767,32767,32767,32767,-41,32767
69448852,32767,32767,32767,32767,32767,32767
69453890,-36,32767,32767,32767,32767,32767
69458849,32767,32767,32767,32767,32767,32767
69463857,-28,32767,32767,32767,-41,32767
69468849,32767,32767,32767,32767,32767,32767
69473852,-21,32767,32767,32767,32767,32767
69478864,32767,32767,32767,32767,32767,32767
69483850,-13,32767,32767,32767,-41,32767
69488849,32767,32767,32767,-23,32767,32767
69493852,-5,32767,32767,32767,32767,32767
69498849,32767,32767,32767,32767,32767,32767
69503850,2,32767,32767,32767,-41,32767
69508849,32767,32767,32767,32767,32767,32767
69513851,32767,32767,32767,32767,32767,32767
69518899,-41,32767,32767,32767,32767,32767
69523851,32767,32767,32767,32767,-41,32767
69528851,-34,32767,32767,32767,32767,32767
69533851,32767,32767,32767,32767,32767,32767
69538865,-26,32767,32767,-19,32767,32767
69543849,32767,32767,32767,32767,-41,32767
69548849,-19,32767,32767,32767,32767,32767
69553851,32767,32767,32767,32767,32767,32767
69558861,-11,32767,32767,32767,32767,32767
69563857,32767,32767,32767,32767,-41,32767
69568849,-3,32767,32767,32767,32767,32767
69573852,32767,32767,32767,32767,32767,32767
69578852,6,32767,32767,32767,32767,32767
69583849,32767,32767,32767,32767,-41,32767
69588849,32767,32767,32767,32767,32767,32767
69593854,-37,32767,32767,32767,32767,32767
69598859,32767,32767,32767,-17,32767,32767
69603865,-30,32767,32767,32767,-41,32767
69608864,32767,32767,32767,32767,32767,32767
69613874,-23,32767,32767,32767,32767,32767
69618882,32767,32767,32767,32767,32767,32767
69623889,-16,32767,32767,32767,-40,32767
69628889,32767,32767,32767,32767,32767,32767
69633900,-10,32767,32767,32767,32767,32767
69638907,32767,32767,32767,32767,32767,32767
69643869,-2,32767,32767,32767,-41,32767
69648876,32767,32767,32767,-13,32767,32767
69653883,6,32767,32767,32767,32767,32767
69658852,32767,32767,32767,32767,32767,32767
69663852,32767,32767,32767,32767,-41,32767
69668849,-37,32767,32767,32767,32767,32767
69673863,32767,32767,32767,32767,32767,32767
69678849,-30,32767,32767,32767,32767,32767
69683849,32767,32767,32767,32767,-41,32767
69688849,-23,32767,32767,32767,32767,32767
69693853,32767,32767,32767,32767,32767,32767
69698849,-16,32767,32767,-11,9,32767
69703856,32767,32767,32767,32767,32767,32767
69708849,-9,32767,32767,32767,32767,32767
69713853,32767,32767,32767,32767,32767,32767
69718849,-2,32767,32767,32767,9,32767
69723849,32767,32767,32767,32767,32767,32767
69728893,6,32767,32767,32767,32767,32767
69733866,32767,32767,32767,32767,32767,32767
69738852,32767,32767,32767,32767,9,32767
69743849,-37,32767,32767,32767,32767,32767
69748855,32767,32767,32767,32767,32767,32767
69753862,-30,32767,32767,32767,32767,32767
69758858,32767,32767,32767,-8,9,32767
69763849,-23,32767,32767,32767,32767,32767
69768858,32767,32767,32767,32767,32767,32767
69773863,-16,32767,32767,32767,32767,32767
69778850,32767,32767,32767,32767,32767,32767
69783849,-9,32767,32767,32767,-41,32767
69788849,32767,32767,32767,32767,32767,32767
69793852,-1,32767,32767,32767,32767,32767
69798849,32767,32767,32767,32767,32767,32767
69803849,6,32767,32767,32767,-41,32767
69808854,32767,32767,32767,-1,32767,32767
69813854,32767,32767,32767,32767,32767,32767
69818865,-37,32767,32767,32767,32767,32767
69823862,32767,32767,32767,32767,-41,32767
69828849,-30,32767,32767,32767,32767,32767
69833897,32767,32767,32767,32767,32767,32767
69838910,-22,32767,32767,32767,8,32767
69843849,32767,32767,32767,32767,32767,32767
69848849,-14,32767,32767,32767,32767,32767
69853868,32767,32767,32767,32767,32767,32767
69858849,-7,32767,32767,2,32767,32767
69863849,32767,32767,32767,32767,-41,32767
69868851,0,32767,32767,32767,32767,32767
69873852,32767,32767,32767,32767,32767,32767
69878898,7,32767,32767,32767,32767,32767
69883862,32767,32767,32767,32767,-41,32767
69888849,32767,32767,32767,32767,32767,32767
