timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
66623714,66623696,2228258,-0.0012217306,-0.009773845,-0.01954769,34.0,0
68622849,68622833,2228258,-0.0085521145,-0.013439037,-0.012217306,34.0,0
69623844,69623828,2228258,-0.01954769,-0.010995575,-0.012217306,34.0,0
70624387,70624371,2228258,-0.012217306,-0.012217306,-0.0024434612,34.0,0
71620838,71620822,2228258,-0.020769421,-0.020769421,-0.006108653,34.0,0
72623266,72623250,2228258,-0.0024434612,-0.010995575,-0.0024434612,35.0,0
73622850,73622834,2228258,-0.014660767,-0.0,-0.0085521145,34.0,0
74623840,74623820,2228258,-0.024434611,-0.0073303836,-0.012217306,34.0,0
75624391,75624375,2228258,-0.017104229,-0.013439037,-0.010995575,34.0,0
76620833,76620817,2228258,-0.014660767,-0.0085521145,-0.010995575,35.0,0
77624392,77624376,2228258,-0.01954769,-0.015882498,-0.006108653,34.0,0
78622834,78622818,2228258,-0.015882498,-0.0,-0.012217306,34.0,0
79623835,79623816,2228258,-0.023212882,-0.013439037,-0.017104229,34.0,0
80623422,80623406,2228258,-0.0085521145,-0.0,-0.010995575,34.0,0
81623758,81623670,2228258,-0.02199115,-0.015882498,-0.009773845,34.0,0
82624443,82624424,2228258,-0.014660767,-0.013439037,-0.0073303836,35.0,0
83624413,83624396,2228258,-0.025656343,-0.0024434612,-0.0036651918,35.0,0
85621976,85621960,2228258,-0.012217306,-0.006108653,-0.0036651918,35.0,0
86623681,86623665,2228258,-0.020769421,-0.010995575,-0.015882498,34.0,0
87623257,87623241,2228258,-0.017104229,-0.010995575,-0.009773845,34.0,0
88622821,88622805,2228258,-0.0024434612,-0.020769421,-0.015882498,34.0,0
89623840,89623814,2228258,-0.017104229,-0.01954769,-0.010995575,34.0,0
90623420,90623403,2228258,-0.01954769,-0.0073303836,-0.009773845,34.0,0
91622961,91622945,2228258,-0.024434611,-0.01954769,-0.013439037,34.0,0
93624471,93624455,2228258,-0.015882498,-0.0048869224,-0.0085521145,34.0,0
94623822,94623805,2228258,-0.015882498,-0.023212882,-0.0085521145,35.0,0
95623419,95623403,2228258,-0.0,-0.026878074,-0.0073303836,35.0,0
96622959,96622943,2228258,-0.018325958,-0.0,-0.0048869224,35.0,0
97623241,97623225,2228258,-0.006108653,-0.013439037,-0.010995575,35.0,0
98624404,98624388,2228258,-0.009773845,0.0024434612,-0.018325958,35.0,0
100623400,100623383,2228258,0.0024434612,-0.020769421,-0.0073303836,35.0,0
101622954,101622937,2228258,-0.0036651918,-0.012217306,-0.017104229,34.0,0
102624402,102624383,2228258,-0.017104229,-0.013439037,-0.010995575,34.0,0
103623527,103623511,2228258,-0.0012217306,-0.0036651918,-0.012217306,35.0,0
104623806,104623790,2228258,-0.0036651918,-0.0036651918,-0.0048869224,35.0,0
105621949,105621933,2228258,-0.01954769,-0.0048869224,-0.012217306,35.0,0
106624404,106624388,2228258,-0.041538842,-0.013439037,-0.009773845,34.0,0
107624395,107624378,2228258,-0.0012217306,-0.012217306,-0.013439037,34.0,0
108623520,108623504,2228258,-0.010995575,-0.0085521145,-0.0012217306,35.0,0
109623804,109623788,2228258,-0.017104229,-0.013439037,-0.014660767,34.0,0
110623420,110623404,2228258,-0.014660767,-0.009773845,-0.009773845,35.0,0
111624439,111624422,2228258,-0.047647495,-0.012217306,-0.0085521145,35.0,0
112622511,112622495,2228258,-0.034208458,-0.006108653,-0.0073303836,34.0,0
114623799,114623783,2228258,-0.01954769,-0.0073303836,-0.0036651918,34.0,0
115624354,115624338,2228258,-0.012217306,-0.013439037,-0.0073303836,34.0,0
116624436,116624420,2228258,-0.025656343,-0.014660767,-0.010995575,35.0,0
117624401,117624385,2228258,-0.0036651918,-0.0012217306,-0.01954769,35.0,0
120623414,120623398,2228258,-0.012217306,-0.0085521145,-0.013439037,35.0,0
121624501,121624485,2228258,-0.024434611,-0.0012217306,-0.0085521145,35.0,0
122624394,122624378,2228258,-0.010995575,-0.0073303836,-0.0024434612,34.0,0
123623503,123623487,2228258,-0.024434611,0.0012217306,-0.0085521145,35.0,0
124623080,124623063,2228258,-0.012217306,-0.014660767,-0.014660767,35.0,0
125624386,125624370,2228258,-0.018325958,-0.006108653,-0.010995575,35.0,0
126624424,126624408,2228258,-0.013439037,-0.013439037,-0.0048869224,35.0,0
127624391,127624375,2228258,-0.017104229,0.0024434612,-0.015882498,35.0,0
128623498,128623482,2228258,-0.020769421,-0.0085521145,-0.0073303836,35.0,0
129623068,129623051,2228258,0.012217306,-0.012217306,-0.0036651918,35.0,0
130624451,130624434,2228258,-0.018325958,-0.017104229,-0.018325958,35.0,0
131624427,131624411,2228258,-0.018325958,-0.017104229,-0.0073303836,35.0,0
132624422,132624406,2228258,-0.012217306,-0.02199115,-0.012217306,35.0,0
133623558,133623542,2228258,-0.01954769,-0.0,0.0,34.0,0
134623088,134623072,2228258,-0.0,-0.014660767,-0.0036651918,35.0,0
135623389,135623366,2228258,-0.0012217306,-0.014660767,-0.0073303836,35.0,0
136624505,136624489,2228258,-0.023212882,-0.017104229,-0.010995575,35.0,0
137624406,137624390,2228258,-0.0012217306,-0.0085521145,-0.012217306,35.0,0
138623495,138623476,2228258,-0.029321535,-0.0085521145,-0.018325958,35.0,0
139623077,139623061,2228258,0.015882498,-0.0073303836,-0.010995575,35.0,0
140623380,140623364,2228258,-0.01954769,-0.013439037,-0.0073303836,35.0,0
142624450,142624434,2228258,-0.0073303836,-0.015882498,-0.009773845,35.0,0
143623490,143623474,2228258,-0.015882498,0.0024434612,-0.013439037,35.0,0
144623054,144623037,2228258,-0.012217306,-0.0085521145,-0.014660767,35.0,0
145623373,145623357,2228258,-0.015882498,-0.0036651918,-0.0085521145,35.0,0
146624399,146624383,2228258,-0.017104229,-0.0,-0.006108653,35.0,0
147624391,147624372,2228258,-0.028099803,-0.0073303836,-0.0085521145,36.0,0
148623482,148623466,2228258,-0.015882498,-0.02199115,-0.0073303836,35.0,0
149620992,149620976,2228258,-0.02199115,-0.012217306,-0.015882498,35.0,0
152624401,152624385,2228258,-0.0,-0.0073303836,-0.013439037,36.0,0
153621356,153621339,2228258,-0.024434611,-0.0024434612,-0.006108653,35.0,0
154623756,154623740,2228258,-0.014660767,-0.012217306,0.0012217306,36.0,0
155623360,155623344,2228258,0.0036651918,-0.015882498,-0.0085521145,36.0,0
156624405,156624389,2228258,-0.032986727,-0.017104229,-0.0085521145,36.0,0
157624447,157624430,2228258,-0.0,0.0012217306,-0.0085521145,36.0,0
158623469,158623453,2228258,0.013439037,-0.015882498,-0.0024434612,36.0,0
159623751,159623735,2228258,-0.029321535,-0.014660767,-0.013439037,36.0,0
160623372,160623343,2228258,0.006108653,-0.006108653,-0.015882498,36.0,0
161622891,161622875,2228258,-0.029321535,-0.013439037,-0.009773845,35.0,0
162624393,162624376,2228258,-0.024434611,-0.0085521145,-0.0085521145,35.0,0
163623465,163623449,2228258,-0.017104229,-0.0,-0.0085521145,36.0,0
164621918,164621902,2228258,-0.020769421,-0.012217306,-0.018325958,36.0,0
166622914,166622898,2228258,-0.031764995,-0.0024434612,-0.010995575,35.0,0
167624400,167624371,2228258,-0.030543266,-0.018325958,-0.0048869224,36.0,0
168624491,168624475,2228258,-0.012217306,-0.0085521145,-0.0048869224,35.0,0
171622890,171622873,2228258,-0.023212882,-0.0,-0.009773845,35.0,0
172624398,172624382,2228258,-0.015882498,0.0012217306,-0.0073303836,35.0,0
173624389,173624373,2228258,-0.013439037,-0.0048869224,-0.0048869224,36.0,0
174622320,174622301,2228258,-0.006108653,0.0048869224,-0.017104229,36.0,0
175623360,175623344,2228258,-0.01954769,-0.0085521145,-0.009773845,36.0,0
176622888,176622862,2228258,-0.012217306,-0.0,-0.012217306,36.0,0
177624408,177624392,2228258,-0.017104229,-0.017104229,-0.010995575,36.0,0
178624410,178624394,2228258,-0.018325958,-0.0073303836,-0.0024434612,36.0,0
179623734,179623718,2228258,-0.023212882,-0.009773845,-0.012217306,36.0,0
180623305,180623289,2228258,-0.0085521145,-0.0012217306,-0.0048869224,35.0,0
181623595,181623579,2228258,-0.018325958,0.0012217306,-0.0036651918,36.0,0
182624591,182624572,2228258,-0.0024434612,0.0012217306,-0.012217306,36.0,0
185623299,185623283,2228258,-0.017104229,-0.014660767,-0.009773845,36.0,0
186623586,186623570,2228258,-0.018325958,-0.0,-0.013439037,36.0,0
187624583,187624566,2228258,-0.032986727,-0.014660767,-0.015882498,36.0,0
188622764,188622747,2228258,-0.014660767,-0.014660767,0.0012217306,36.0,0
189623726,189623710,2228258,-0.023212882,-0.0048869224,-0.017104229,36.0,0
190624462,190624445,2228258,-0.0024434612,-0.010995575,0.0,35.0,0
191623577,191623561,2228258,-0.013439037,-0.018325958,-0.010995575,36.0,0
192623149,192623132,2228258,-0.014660767,-0.009773845,-0.0024434612,36.0,0
193622736,193622720,2228258,-0.013439037,-0.018325958,-0.009773845,36.0,0
194624493,194624477,2228258,-0.009773845,0.0085521145,-0.017104229,36.0,0
197623157,197623141,2228258,-0.020769421,-0.0036651918,-0.010995575,36.0,0
198623429,198623412,2228258,-0.0024434612,-0.009773845,-0.010995575,36.0,0
199624431,199624415,2228258,-0.030543266,-0.012217306,-0.0012217306,36.0,0
200624425,200624408,2228258,-0.012217306,-0.01954769,0.0024434612,36.0,0
201621934,201621918,2228258,-0.020769421,-0.017104229,-0.010995575,36.0,0
202623851,202623835,2228258,0.0024434612,-0.017104229,-0.0024434612,36.0,0
203623422,203623405,2228258,-0.02199115,-0.010995575,-0.012217306,36.0,0
204622994,204622975,2228258,-0.010995575,0.006108653,-0.006108653,36.0,0
205622610,205622591,2228258,-0.020769421,-0.018325958,-0.013439037,36.0,0
206624399,206624383,2228258,-0.017104229,-0.0048869224,-0.006108653,37.0,0
209622988,209622972,2228258,-0.014660767,-0.015882498,-0.006108653,36.0,0
210623271,210623255,2228258,-0.020769421,-0.0085521145,-0.013439037,36.0,0
211624411,211624394,2228258,-0.017104229,0.0048869224,-0.0085521145,36.0,0
212623841,212623825,2228258,-0.018325958,-0.013439037,-0.0073303836,36.0,0
213623435,213623419,2228258,-0.012217306,-0.013439037,-0.0085521145,36.0,0
214623696,214623680,2228258,-0.020769421,-0.0036651918,-0.006108653,37.0,0
215623266,215623250,2228258,-0.013439037,-0.010995575,-0.010995575,36.0,0
216622864,216622848,2228258,-0.0048869224,-0.0085521145,-0.014660767,36.0,0
217623846,217623829,2228258,-0.02199115,-0.0048869224,-0.006108653,36.0,0
218624415,218624399,2228258,-0.0024434612,-0.0012217306,0.0012217306,37.0,0
220623264,220623248,2228258,-0.014660767,0.013439037,-0.0073303836,36.0,0
221623549,221623533,2228258,-0.017104229,-0.006108653,-0.006108653,36.0,0
222624555,222624535,2228258,-0.0024434612,-0.013439037,-0.0024434612,36.0,0
223624426,223624408,2228258,-0.013439037,-0.018325958,-0.010995575,37.0,0
224623689,224623673,2228258,-0.009773845,-0.010995575,-0.017104229,37.0,0
225624431,225624407,2228258,-0.017104229,-0.012217306,-0.013439037,37.0,0
228622684,228622667,2228258,-0.014660767,-0.006108653,-0.009773845,36.0,0
229624423,229624407,2228258,-0.023212882,-0.015882498,-0.009773845,36.0,0
230624402,230624386,2228258,-0.0085521145,-0.013439037,-0.0073303836,37.0,0
231623542,231623522,2228258,-0.010995575,-0.0073303836,-0.0085521145,37.0,0
232623107,232623090,2228258,-0.015882498,-0.010995575,-0.014660767,37.0,0
233624457,233624441,2228258,-0.0012217306,-0.013439037,-0.0085521145,37.0,0
234624459,234624443,2228258,-0.01954769,-0.012217306,-0.006108653,37.0,0
235624391,235624375,2228258,-0.017104229,0.0012217306,-0.0036651918,37.0,0
236623533,236623517,2228258,-0.02199115,-0.014660767,-0.0036651918,37.0,0
237623818,237623800,2228258,-0.013439037,-0.020769421,-0.012217306,37.0,0
238623422,238623406,2228258,-0.006108653,-0.0,-0.015882498,37.0,0
239622956,239622940,2228258,-0.023212882,-0.014660767,-0.010995575,37.0,0
240624406,240624389,2228258,-0.0073303836,-0.014660767,-0.02199115,37.0,0
241624411,241624388,2228258,-0.030543266,-0.023212882,-0.012217306,37.0,0
243623424,243623408,2228258,-0.017104229,-0.0073303836,-0.0048869224,37.0,0
244623669,244623653,2228258,-0.018325958,-0.0085521145,-0.0024434612,37.0,0
245621914,245621897,2228258,-0.015882498,-0.0036651918,-0.006108653,37.0,0
246622822,246622803,2228258,-0.015882498,-0.017104229,-0.015882498,37.0,0
248624399,248624382,2228258,-0.034208458,-0.19425517,-0.037873648,37.0,0
249623681,249623664,2228258,0.05864307,-0.090408064,-0.0073303836,37.0,0
250622516,250622499,2228258,-0.08918633,-0.13683383,-0.015882498,37.0,0
251622108,251622088,2228258,-0.21624632,-0.04031711,-0.0048869224,37.0,0
252623086,252623070,2228258,0.09651672,0.051312685,-0.39706245,37.0,0
253622658,253622642,2228258,-0.11239921,0.012217306,-0.32620206,37.0,0
256623512,256623496,2228258,-0.23335055,-0.01954769,-0.046425764,37.0,0
257623141,257623124,2228258,0.1197296,-0.068416916,0.26145035,37.0,0
258623431,258623415,2228258,0.018325958,0.18448132,0.43371436,37.0,0
259622936,259622920,2228258,0.037873648,0.331089,-0.03909538,37.0,0
260623225,260623209,2228258,-0.018325958,0.028099803,0.0,37.0,0
261624420,261624404,2228258,-0.015882498,-0.017104229,-0.010995575,37.0,0
262623794,262623778,2228258,-0.02199115,-0.010995575,-0.009773845,37.0,0
263622649,263622632,2228258,-0.013439037,-0.012217306,-0.0073303836,38.0,0
264623649,264623633,2228258,-0.013439037,-0.025656343,-0.009773845,37.0,0
265624389,265624373,2228258,-0.03543019,-0.26022863,-0.22846362,37.0,0
266624393,266624376,2228258,-0.17104228,0.0024434612,-0.21380286,38.0,0
267623788,267623771,2228258,0.18814652,-0.11239921,-0.07819076,37.0,0
268624441,268624424,2228258,-0.029321535,-0.11239921,0.24923304,38.0,0
270623226,270623210,2228258,-0.013439037,0.31154132,0.053756148,38.0,0
271623496,271623480,2228258,-0.034208458,0.010995575,-0.015882498,38.0,0
272623066,272623050,2228258,-0.014660767,-0.0036651918,-0.009773845,38.0,0
273622639,273622623,2228258,-0.020769421,-0.010995575,-0.0048869224,38.0,0
274624407,274624391,2228258,-0.006108653,-0.0073303836,-0.013439037,38.0,0
275624450,275624433,2228258,-0.02199115,-0.0048869224,-0.012217306,38.0,0
277623779,277623760,2228258,-0.01954769,0.0036651918,-0.0048869224,38.0,0
278623373,278623357,2228258,-0.0073303836,-0.018325958,-0.0036651918,37.0,0
279622917,279622901,2228258,-0.034208458,-0.013439037,-0.012217306,38.0,0
280624385,280624369,2228258,-0.0024434612,-0.0048869224,-0.0048869224,38.0,0
281624447,281624431,2228258,-0.02199115,-0.014660767,-0.010995575,38.0,0
282623772,282623756,2228258,-0.023212882,-0.010995575,-0.017104229,38.0,0
283623432,283623415,2228258,-0.006108653,-0.026878074,0.0012217306,37.0,0
284623632,284623616,2228258,-0.01954769,-0.010995575,-0.014660767,38.0,0
285623204,285623188,2228258,-0.018325958,-0.0085521145,-0.012217306,38.0,0
286623483,286623467,2228258,-0.018325958,0.0012217306,-0.006108653,38.0,0
289623624,289623606,2228258,-0.0073303836,0.0036651918,-0.0048869224,38.0,0
290624402,290624385,2228258,-0.025656343,-0.015882498,-0.015882498,38.0,0
291623479,291623462,2228258,-0.017104229,-0.009773845,-0.010995575,38.0,0
292623046,292623030,2228258,-0.017104229,-0.017104229,0.0,38.0,0
293623382,293623366,2228258,-0.0012217306,-0.015882498,-0.015882498,39.0,0
294622901,294622885,2228258,-0.017104229,-0.0085521145,-0.009773845,38.0,0
295624401,295624382,2228258,-0.083077684,-0.16493364,0.22602016,38.0,0
296624407,296624391,2228258,-0.026878074,0.0048869224,-0.02199115,38.0,0
297623767,297623742,2228258,-0.0,-0.015882498,-0.006108653,38.0,0
298623343,298623320,2228258,-0.028099803,-0.012217306,-0.02199115,38.0,0
301623491,301623475,2228258,-0.017104229,-0.014660767,-0.0024434612,38.0,0
302624497,302624481,2228258,-0.020769421,-0.0048869224,-0.006108653,38.0,0
303622609,303622592,2228258,-0.024434611,-0.006108653,-0.013439037,38.0,0
304623609,304623593,2228258,-0.0024434612,-0.014660767,-0.010995575,38.0,0
305624388,305624372,2228258,-0.01954769,-0.006108653,-0.006108653,38.0,0
306623464,306623447,2228258,-0.0024434612,-0.0073303836,-0.010995575,38.0,0
307621875,307621859,2228258,-0.023212882,-0.01954769,-0.010995575,38.0,0
308623360,308623344,2228258,-0.009773845,0.0012217306,-0.010995575,39.0,0
309622886,309622870,2228258,-0.018325958,-0.010995575,-0.0024434612,39.0,0
310624387,310624370,2228258,-0.015882498,-0.013439037,-0.010995575,39.0,0
312623758,312623742,2228258,-0.029321535,-0.020769421,-0.0085521145,39.0,0
313623384,313623355,2228258,-0.0085521145,-0.006108653,0.0,39.0,0
314623602,314623585,2228258,-0.020769421,0.006108653,-0.0073303836,39.0,0
315623171,315623155,2228258,-0.01954769,-0.017104229,-0.0073303836,38.0,0
316623457,316623441,2228258,-0.009773845,-0.01954769,0.0,38.0,0
317624513,317624494,2228258,-0.012217306,-0.009773845,-0.009773845,39.0,0
318622611,318622591,2228258,-0.018325958,0.0024434612,-0.009773845,39.0,0
319624401,319624385,2228258,-0.018325958,-0.014660767,-0.009773845,39.0,0
320624393,320624377,2228258,-0.015882498,-0.0024434612,-0.0048869224,39.0,0
321623449,321623432,2228258,-0.020769421,-0.018325958,-0.006108653,39.0,0
322620879,322620863,2228258,0.0024434612,-0.023212882,-0.018325958,38.0,0
324622871,324622855,2228258,-0.014660767,-0.012217306,-0.009773845,39.0,0
325624594,325624578,2228258,-0.018325958,-0.012217306,0.006108653,39.0,0
326622730,326622710,2228258,-0.015882498,-0.018325958,0.012217306,38.0,0
327623728,327623712,2228258,-0.07696903,0.041538842,-0.017104229,39.0,0
328624390,328624374,2228258,-0.046425764,0.11239921,-0.0012217306,39.0,0
329623585,329623569,2228258,-0.05864307,-0.045204032,-0.045204032,39.0,0
330623935,330623919,2228258,0.0439823,0.04276057,0.013439037,39.0,0
331623439,331623423,2228258,-0.0439823,-0.1637119,-0.032986727,39.0,0
333623317,333623300,2228258,0.048869222,-0.5106834,-0.27733284,39.0,0
334622886,334622869,2228258,-0.42638397,-0.14172076,0.074525565,39.0,0
335623878,335623852,2228258,0.5277876,-0.30054572,0.30176747,39.0,0
336622719,336622703,2228258,-0.13683383,0.067195185,0.053756148,39.0,0
339623571,339623555,2228258,-0.123394795,-0.026878074,-0.3433063,39.0,0
340621893,340621877,2228258,-0.2516765,0.29443708,-0.5229007,39.0,0
341623429,341623412,2228258,-0.106290564,0.24190266,-0.15393806,39.0,0
342622996,342622980,2228258,-0.083077684,0.28221977,-0.18814652,39.0,0
343624463,343624446,2228258,-0.052534416,0.30909786,-0.083077684,40.0,0
344624447,344624431,2228258,0.1392773,0.23212881,-0.03909538,39.0,0
345623858,345623841,2228258,0.15393806,-0.10873403,-0.0085521145,39.0,0
346623438,346623422,2228258,-0.25656343,-0.19425517,0.036651917,40.0,0
347623706,347623690,2228258,-0.1637119,-0.08063422,-0.123394795,40.0,0
348623276,348623260,2228258,-0.3066544,0.38362342,-0.114842676,40.0,0
349621887,349621871,2228258,0.018325958,-0.10873403,-0.3225369,40.0,0
350624566,350624548,2228258,0.06597345,0.2785546,-0.048869222,40.0,0
351622704,351622687,2228258,0.28588498,0.18325959,-0.12217306,39.0,0
352624425,352624406,2228258,-0.14049903,-0.031764995,-0.09651672,39.0,0
353622619,353622603,2228258,0.23701574,-0.009773845,-0.22235496,39.0,0
354623558,354623542,2228258,0.29810226,-0.0439823,-0.097738445,40.0,0
355622414,355622397,2228258,-0.18814652,-0.06475172,-0.08185595,39.0,0
356621271,356621255,2228258,0.057421338,0.06963865,-0.123394795,40.0,0
358623266,358623250,2228258,0.098960176,0.052534416,-0.19547689,40.0,0
360624553,360624536,2228258,-0.20158555,0.04276057,-0.23579401,40.0,0
361622694,361622677,2228258,0.51190513,0.32498035,0.020769421,40.0,0
362624423,362624407,2228258,-0.11850787,0.16982055,0.0012217306,40.0,0
363624469,363624453,2228258,0.3237586,-0.22235496,-0.0879646,40.0,0
364623600,364623534,2228258,-0.17226401,-0.091629796,-0.12583825,40.0,0
365623835,365623817,2228258,-0.014660767,0.0048869224,-0.05864307,40.0,0
366623440,366623424,2228258,-0.029321535,0.20280728,-0.1319469,40.0,0
367623689,367623673,2228258,0.24434613,0.3152065,-0.11728614,40.0,0
368624427,368624410,2228258,-0.16982055,0.08063422,-0.10873403,40.0,0
369622828,369622812,2228258,-0.44470993,0.034208458,-0.23335055,40.0,0
370623112,370623095,2228258,-0.06963865,-0.107512295,-0.17348574,40.0,0
371622684,371622668,2228258,0.024434611,-0.24434613,-0.14049903,40.0,0
372624400,372624381,2228258,-0.38240167,0.44593167,0.0085521145,39.0,0
373624444,373624374,2228258,0.30054572,0.33841938,-0.13072518,40.0,0
374623539,374623522,2228258,0.51434857,0.1441642,-0.08918633,40.0,0
375623821,375623805,2228258,-0.26878074,0.299324,-0.06230826,40.0,0
376623488,376623406,2228258,0.046425764,0.123394795,0.04031711,40.0,0
377623690,377623664,2228258,0.014660767,-0.0073303836,-0.06230826,40.0,0
378623246,378623230,2228258,-0.106290564,0.13683383,-0.0048869224,40.0,0
379622833,379622817,2228258,-0.046425764,-0.02199115,-0.07819076,40.0,0
380624582,380624516,2228258,0.15760325,0.07941249,-0.08552114,40.0,0
382624396,382624380,2228258,0.11117748,0.048869222,-0.08552114,40.0,0
383624387,383624371,2228258,0.03543019,0.025656343,-0.052534416,40.0,0
384623527,384623511,2228258,-0.090408064,0.046425764,-0.090408064,40.0,0
385623816,385623798,2228258,-0.08185595,-0.22602016,0.084299415,40.0,0
387623666,387623650,2228258,0.7782424,0.24434613,0.08674287,40.0,0
388623249,388623232,2228258,-0.993267,-0.3066544,0.07819076,40.0,0
391624399,391624383,2228258,-0.014660767,0.123394795,0.015882498,40.0,0
392622946,392622930,2228258,-0.36529744,0.42149705,-0.009773845,40.0,0
393622518,393622502,2228258,0.0598648,0.1319469,0.0085521145,40.0,0
394624420,394624404,2228258,0.36651918,0.090408064,0.2785546,40.0,0
395622374,395622357,2228258,-0.23212881,0.33353245,0.12095133,40.0,0
396623388,396623372,2228258,-0.07330383,0.051312685,0.07086038,40.0,0
397623667,397623651,2228258,-0.1637119,-0.032986727,-0.0024434612,40.0,0
398623226,398623210,2228258,0.10140364,0.18692479,0.12705998,40.0,0
399623516,399623498,2228258,0.09285153,0.19181171,0.31031957,40.0,0
400623081,400623065,2228258,-0.60597837,0.22113325,0.0036651918,40.0,0
401623405,401623386,2228258,0.097738445,0.1795944,0.17837267,40.0,0
402624427,402624410,2228258,-0.0012217306,0.27611113,0.07330383,40.0,0
403623221,403623205,2228258,0.2480113,-0.01954769,0.11239921,40.0,0
404624393,404624376,2228258,-0.58154374,0.458149,0.03909538,40.0,0
405623791,405623775,2228258,-0.40927976,0.17470747,0.030543266,40.0,0
406624387,406624371,2228258,-0.13805556,0.20647247,0.05497788,40.0,0
407623646,407623630,2228258,-0.23457228,0.12950344,-0.018325958,40.0,0
408624390,408624373,2228258,-0.67317355,-0.08918633,-0.050090954,40.0,0
409623605,409623499,2228258,-0.23701574,0.031764995,-0.22968535,41.0,0
410623071,410623055,2228258,0.36163226,-0.13072518,-0.17837267,41.0,0
411621974,411621958,2228258,-0.27488938,0.030543266,-0.06108653,41.0,0
412622929,412622913,2228258,0.71349066,0.0012217306,-0.11728614,40.0,0
413623217,413623201,2228258,0.7305949,0.30421093,0.29443708,40.0,0
415621886,415621870,2228258,-0.012217306,0.31764996,0.07696903,41.0,0
416622673,416622656,2228258,-0.24556786,0.22235496,0.0,40.0,0
417623636,417623620,2228258,-0.29688054,0.06108653,0.16615537,40.0,0
418624424,418624407,2228258,-0.5265659,-0.053756148,-0.0598648,40.0,0
419623500,419623483,2228258,-0.06597345,-0.16859883,-0.30298918,41.0,0
420623779,420623763,2228258,-0.123394795,0.018325958,-0.24434613,40.0,0
421623370,421623354,2228258,0.4789184,0.20036381,-0.08063422,41.0,0
424623489,424623472,2228258,-0.009773845,-0.13683383,-0.3066544,41.0,0
425624479,425624463,2228258,-0.41050148,0.2394592,-0.3506367,41.0,0
426622695,426622678,2228258,-0.0073303836,0.21868978,-0.42027533,41.0,0
427624394,427624378,2228258,0.1197296,0.16126844,-0.2431244,41.0,0
428624403,428624387,2228258,0.8258899,-0.0085521145,0.25045478,41.0,0
429624397,429624381,2228258,-0.53633976,-0.0598648,-0.123394795,41.0,0
430623828,430623812,2228258,-0.097738445,-0.02199115,-0.046425764,41.0,0
