timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
80628857,2359330,0.00067127275,0.00080967706,-2.3375964e-05,2359330,0.0,0.0,-0.015253366,592905,0.0,0.0,0.0
81628851,2359330,0.00066709943,0.0008267557,-3.543736e-05,2359330,0.0,0.0,-0.014129681,592905,0.0,0.0,0.0
82628851,2359330,0.0006752515,0.0008159419,-2.647602e-05,2359330,0.0,0.0,-0.0142486505,592905,0.0,0.0,0.0
83628844,2359330,0.00068153284,0.000819834,-3.701308e-05,2359330,0.0,0.0,-0.013368497,592905,0.0,0.0,0.0
85628944,2359330,0.00067762594,0.00082150765,-6.408017e-05,2359330,0.0,0.0,-0.012877418,592905,0.0,0.0,0.0
86628862,2359330,0.0006884908,0.0008221851,-5.377014e-05,2359330,0.0,0.0,-0.012804593,592905,0.0,0.0,0.0
87628849,2359330,0.00069338316,0.0008206408,-4.543263e-05,2359330,0.0,0.0,-0.012965609,592905,0.0,0.0,0.0
88628890,2359330,0.00070701784,0.00081975554,-4.676319e-05,2359330,0.0,0.0,-0.013271417,592905,0.0,0.0,0.0
89628864,2359330,0.00071156817,0.00082482,-3.973213e-05,2359330,0.0,0.0,-0.013279451,592905,0.0,0.0,0.0
90628849,2359330,0.0007177342,0.00081365363,-5.0575283e-05,2359330,0.0,0.0,-0.013662045,592905,0.0,0.0,0.0
91628849,2359330,0.00072370184,0.0008166619,-3.8318285e-05,2359330,0.0,0.0,-0.01407391,592905,0.0,0.0,0.0
93628858,2359330,0.0007389103,0.0008410993,-5.364723e-05,2359330,0.0,0.0,-0.014590498,592905,0.0,0.0,0.0
94628870,2359330,0.0007395929,0.0008459046,-5.5160115e-05,2359330,0.0,0.0,-0.013776087,592905,0.0,0.0,0.0
95628855,2359330,0.0007465816,0.0008574135,-4.889356e-05,2359330,0.0,0.0,-0.011877746,592905,0.0,0.0,0.0
96628849,2359330,0.0007596923,0.0008546568,-5.2770796e-05,2359330,0.0,0.0,-0.011538449,592905,0.0,0.0,0.0
97628853,2359330,0.000763976,0.00083569996,-6.029948e-05,2359330,0.0,0.0,-0.012293131,592905,0.0,0.0,0.0
98628849,2359330,0.00076343573,0.0008363561,-3.581984e-05,2359330,0.0,0.0,-0.013323164,592905,0.0,0.0,0.0
100628849,2359330,0.0007681618,0.0008564968,-2.0500622e-05,2359330,0.0,0.0,-0.011367543,592905,0.0,0.0,0.0
101628849,2359330,0.00077705685,0.0008537364,-2.650285e-06,2359330,0.0,0.0,-0.011382906,592905,0.0,0.0,0.0
102628849,2359330,0.0007891581,0.0008743423,8.62405e-06,2359330,0.0,0.0,-0.010092488,592905,0.0,0.0,0.0
103628854,2359330,0.0008010246,0.0008653357,9.624815e-06,2359330,0.0,0.0,-0.010105543,592905,0.0,0.0,0.0
104628852,2359330,0.0008048091,0.0008476791,6.6929492e-06,2359330,0.0,0.0,-0.011109925,592905,0.0,0.0,0.0
105628853,2359330,0.00080557104,0.0008384438,-3.9158654e-06,2359330,0.0,0.0,-0.010867128,592905,0.0,0.0,0.0
106628849,2359330,0.0008038117,0.0008159859,3.8097858e-06,2359330,0.0,0.0,-0.0110884085,592905,0.0,0.0,0.0
107628849,2359330,0.0007910347,0.00081503467,2.5461934e-05,2359330,0.0,0.0,-0.010972999,592905,0.0,0.0,0.0
108628863,2359330,0.0007790913,0.0008159204,3.180576e-05,2359330,0.0,0.0,-0.010846729,592905,0.0,0.0,0.0
109628884,2359330,0.00077973306,0.0008273652,3.5801106e-05,2359330,0.0,0.0,-0.010868685,592905,0.0,0.0,0.0
110628849,2359330,0.00077952154,0.0008323255,4.0387346e-05,2359330,0.0,0.0,-0.010874226,592905,0.0,0.0,0.0
111628852,2359330,0.00077299465,0.0008527165,3.3790184e-05,2359330,0.0,0.0,-0.010593967,592905,0.0,0.0,0.0
112628849,2359330,0.00076588796,0.00085884624,5.644286e-06,2359330,0.0,0.0,-0.011173092,592905,0.0,0.0,0.0
114628851,2359330,0.0007823553,0.000869178,1.4897077e-05,2359330,0.0,0.0,-0.012733782,592905,0.0,0.0,0.0
115628857,2359330,0.000794631,0.0008752017,1.5851374e-05,2359330,0.0,0.0,-0.012502249,592905,0.0,0.0,0.0
116628853,2359330,0.0007934235,0.00086889765,1.6744578e-05,2359330,0.0,0.0,-0.011120913,592905,0.0,0.0,0.0
117628849,2359330,0.00080228527,0.0008626059,2.7861863e-05,2359330,0.0,0.0,-0.011239112,592905,0.0,0.0,0.0
120628885,2359330,0.00081163814,0.0008662016,1.9751136e-05,2359330,0.0,0.0,-0.011268443,592905,0.0,0.0,0.0
121628849,2359330,0.00082125096,0.0008623871,1.7871364e-05,2359330,0.0,0.0,-0.011345007,592905,0.0,0.0,0.0
122628862,2359330,0.0008265319,0.00087183877,5.992909e-06,2359330,0.0,0.0,-0.009913725,592905,0.0,0.0,0.0
123628849,2359330,0.0008318701,0.0008784426,1.7180484e-05,2359330,0.0,0.0,-0.010034945,592905,0.0,0.0,0.0
124628854,2359330,0.000838534,0.0008705077,1.6841757e-05,2359330,0.0,0.0,-0.009778263,592905,0.0,0.0,0.0
125628852,2359330,0.0008386247,0.0008701751,1.3593213e-05,2359330,0.0,0.0,-0.010070472,592905,0.0,0.0,0.0
126628874,2359330,0.00083519454,0.0008633273,-6.4726014e-06,2359330,0.0,0.0,-0.008834545,592905,0.0,0.0,0.0
127628862,2359330,0.0008329048,0.000863159,-5.9433232e-06,2359330,0.0,0.0,-0.009633472,592905,0.0,0.0,0.0
128628849,2359330,0.00083525124,0.0008665833,1.1162841e-06,2359330,0.0,0.0,-0.010070979,592905,0.0,0.0,0.0
129628854,2359330,0.00083989097,0.0008781636,-1.3267739e-05,2359330,0.0,0.0,-0.009970514,592905,0.0,0.0,0.0
130628897,2359330,0.0008455257,0.00087525515,-1.7734612e-05,2359330,0.0,0.0,-0.008816764,592905,0.0,0.0,0.0
131628852,2359330,0.0008473272,0.00086742395,-3.019863e-05,2359330,0.0,0.0,-0.009185239,592905,0.0,0.0,0.0
132628849,2359330,0.00085484167,0.000857313,-4.6138317e-05,2359330,0.0,0.0,-0.009557467,592905,0.0,0.0,0.0
133628849,2359330,0.00085753645,0.0008553524,-5.0226972e-05,2359330,0.0,0.0,-0.010299168,592905,0.0,0.0,0.0
134628851,2359330,0.0008567054,0.0008626272,-3.3035954e-05,2359330,0.0,0.0,-0.010718996,592905,0.0,0.0,0.0
135628849,2359330,0.00085836014,0.0008667549,-5.509065e-05,2359330,0.0,0.0,-0.011753215,592905,0.0,0.0,0.0
136628932,2359330,0.0008508475,0.0008770056,-6.14669e-05,2359330,0.0,0.0,-0.011126746,592905,0.0,0.0,0.0
137628853,2359330,0.0008624367,0.0008805798,-5.7036425e-05,2359330,0.0,0.0,-0.010599723,592905,0.0,0.0,0.0
138628849,2359330,0.0008660165,0.0008890972,-6.5474465e-05,2359330,0.0,0.0,-0.009755004,592905,0.0,0.0,0.0
139628851,2359330,0.0008765573,0.0008937652,-7.464455e-05,2359330,0.0,0.0,-0.010730263,592905,0.0,0.0,0.0
140628849,2359330,0.0008870393,0.0008885376,-7.9957295e-05,2359330,0.0,0.0,-0.00976905,592905,0.0,0.0,0.0
142628869,2359330,0.0009047014,0.0008935684,-0.00010455022,2359330,0.0,0.0,-0.0076973676,592905,0.0,0.0,0.0
143628915,2359330,0.0009136985,0.0009022928,-0.00010152005,2359330,0.0,0.0,-0.006858064,592905,0.0,0.0,0.0
144628864,2359330,0.0009219645,0.00090924173,-0.00011086454,2359330,0.0,0.0,-0.0074545005,592905,0.0,0.0,0.0
145628849,2359330,0.0009291841,0.00093056634,-0.00014067876,2359330,0.0,0.0,-0.00747515,592905,0.0,0.0,0.0
146628852,2359330,0.0009462856,0.00094429415,-0.00016037871,2359330,0.0,0.0,-0.0072421,592905,0.0,0.0,0.0
147628849,2359330,0.0009439474,0.0009612077,-0.00017483503,2359330,0.0,0.0,-0.008377768,592905,0.0,0.0,0.0
148628849,2359330,0.00094526535,0.0009757264,-0.0001742178,2359330,0.0,0.0,-0.008967035,592905,0.0,0.0,0.0
149628854,2359330,0.00094830676,0.0009773868,-0.00017232039,2359330,0.0,0.0,-0.008723863,592905,0.0,0.0,0.0
152628852,2359330,0.0009485231,0.0009557668,-0.00019277725,2359330,0.0,0.0,-0.00870024,592905,0.0,0.0,0.0
153628849,2359330,0.00095439673,0.0009487824,-0.00021824645,2359330,0.0,0.0,-0.008674297,592905,0.0,0.0,0.0
154628872,2359330,0.000965522,0.0009216209,-0.00023565181,2359330,0.0,0.0,-0.009953266,592905,0.0,0.0,0.0
155628857,2359330,0.0009836715,0.00091509725,-0.00025123448,2359330,0.0,0.0,-0.009333814,592905,0.0,0.0,0.0
156628849,2359330,0.0009987925,0.0008975145,-0.00025299384,2359330,0.0,0.0,-0.009264024,592905,0.0,0.0,0.0
157628852,2359330,0.0009997613,0.0008988973,-0.00024945076,2359330,0.0,0.0,-0.009305419,592905,0.0,0.0,0.0
158628849,2359330,0.0010034164,0.0008944631,-0.0002680875,2359330,0.0,0.0,-0.008631751,592905,0.0,0.0,0.0
159628864,2359330,0.001012803,0.00089447014,-0.00026437704,2359330,0.0,0.0,-0.008591458,592905,0.0,0.0,0.0
160628852,2359330,0.0010263092,0.0008815934,-0.00027954948,2359330,0.0,0.0,-0.008406947,592905,0.0,0.0,0.0
161628849,2359330,0.0010385246,0.0008869823,-0.00028869667,2359330,0.0,0.0,-0.008830011,592905,0.0,0.0,0.0
162628858,2359330,0.0010401116,0.0008769619,-0.00029065958,2359330,0.0,0.0,-0.009895376,592905,0.0,0.0,0.0
163628849,2359330,0.0010451954,0.0008862281,-0.00029367284,2359330,0.0,0.0,-0.009483182,592905,0.0,0.0,0.0
164628851,2359330,0.0010542589,0.00087722146,-0.00029831976,2359330,0.0,0.0,-0.009115661,592905,0.0,0.0,0.0
166628849,2359330,0.0010735817,0.00087533676,-0.00031951722,2359330,0.0,0.0,-0.008755171,592905,0.0,0.0,0.0
167628849,2359330,0.001085197,0.00086820096,-0.0003315547,2359330,0.0,0.0,-0.009362639,592905,0.0,0.0,0.0
168628849,2359330,0.0011024819,0.0008529231,-0.00034615744,2359330,0.0,0.0,-0.00970986,592905,0.0,0.0,0.0
171628852,2359330,0.0010976439,0.0008664425,-0.00035764964,2359330,0.0,0.0,-0.010611133,592905,0.0,0.0,0.0
172628893,2359330,0.001097703,0.00085520657,-0.00035982722,2359330,0.0,0.0,-0.010661846,592905,0.0,0.0,0.0
173628849,2359330,0.0011048043,0.00083825586,-0.00036212066,2359330,0.0,0.0,-0.011277394,592905,0.0,0.0,0.0
174628851,2359330,0.0011189722,0.00081981416,-0.0003539566,2359330,0.0,0.0,-0.011065915,592905,0.0,0.0,0.0
175628849,2359330,0.001124563,0.0008171385,-0.00036156847,2359330,0.0,0.0,-0.00981484,592905,0.0,0.0,0.0
176628852,2359330,0.0011310983,0.0008251876,-0.0003656208,2359330,0.0,0.0,-0.009653557,592905,0.0,0.0,0.0
177628853,2359330,0.0011281533,0.0008172283,-0.00036261734,2359330,0.0,0.0,-0.009841049,592905,0.0,0.0,0.0
178628851,2359330,0.0011240758,0.00081962894,-0.00036550168,2359330,0.0,0.0,-0.009034359,592905,0.0,0.0,0.0
179628863,2359330,0.0011411126,0.00080472114,-0.00036885098,2359330,0.0,0.0,-0.00903577,592905,0.0,0.0,0.0
180628866,2359330,0.0011502954,0.0007997666,-0.00037899433,2359330,0.0,0.0,-0.008662317,592905,0.0,0.0,0.0
181628849,2359330,0.0011531671,0.0008022603,-0.000387611,2359330,0.0,0.0,-0.008083331,592905,0.0,0.0,0.0
182628852,2359330,0.0011602485,0.00079632533,-0.00040583406,2359330,0.0,0.0,-0.009058345,592905,0.0,0.0,0.0
185628852,2359330,0.0011768391,0.00081771746,-0.00044393545,2359330,0.0,0.0,-0.009829975,592905,0.0,0.0,0.0
186628849,2359330,0.0011777732,0.0008301466,-0.00043732885,2359330,0.0,0.0,-0.009518591,592905,0.0,0.0,0.0
187628876,2359330,0.0011826622,0.00083681534,-0.00044698393,2359330,0.0,0.0,-0.008702075,592905,0.0,0.0,0.0
188628850,2359330,0.0011876046,0.0008387102,-0.00045929258,2359330,0.0,0.0,-0.0083495015,592905,0.0,0.0,0.0
189628849,2359330,0.0011866599,0.0008336131,-0.00045532,2359330,0.0,0.0,-0.008301628,592905,0.0,0.0,0.0
190628917,2359330,0.0011726596,0.00083878764,-0.00045955306,2359330,0.0,0.0,-0.00840478,592905,0.0,0.0,0.0
191628849,2359330,0.001154431,0.00084326696,-0.00046884918,2359330,0.0,0.0,-0.0077825026,592905,0.0,0.0,0.0
192628948,2359330,0.0011553458,0.0008283336,-0.00048358936,2359330,0.0,0.0,-0.0077059534,592905,0.0,0.0,0.0
193628890,2359330,0.0011561689,0.00082180963,-0.0004911896,2359330,0.0,0.0,-0.00885353,592905,0.0,0.0,0.0
194628853,2359330,0.0011543644,0.0008099032,-0.0004943558,2359330,0.0,0.0,-0.009023949,592905,0.0,0.0,0.0
197628899,2359330,0.0011494819,0.0008050901,-0.0004989133,2359330,0.0,0.0,-0.008475379,592905,0.0,0.0,0.0
198628852,2359330,0.0011398994,0.0008076053,-0.0005121717,2359330,0.0,0.0,-0.007793438,592905,0.0,0.0,0.0
199628849,2359330,0.0011281328,0.00081949,-0.00045881842,2359330,0.0,0.0,-0.0077406955,592905,0.0,0.0,0.0
200628852,2359330,0.0011194024,0.0008126984,-0.00045007915,2359330,0.0,0.0,-0.007958852,592905,0.0,0.0,0.0
201628895,2359330,0.0011159322,0.00081146363,-0.00048641802,2359330,0.0,0.0,-0.008403104,592905,0.0,0.0,0.0
202628898,2359330,0.0011266975,0.0008178733,-0.00049999927,2359330,0.0,0.0,-0.0082734395,592905,0.0,0.0,0.0
203628849,2359330,0.001132905,0.0008253431,-0.00051645946,2359330,0.0,0.0,-0.0090099545,592905,0.0,0.0,0.0
204628849,2359330,0.0011290417,0.0008200682,-0.0005204355,2359330,0.0,0.0,-0.008934608,592905,0.0,0.0,0.0
205628852,2359330,0.0011315235,0.00081482285,-0.00052763306,2359330,0.0,0.0,-0.009199267,592905,0.0,0.0,0.0
206628857,2359330,0.0011337798,0.0008080719,-0.0005525671,2359330,0.0,0.0,-0.00936334,592905,0.0,0.0,0.0
209628849,2359330,0.0011172125,0.0008108732,-0.0005697457,2359330,0.0,0.0,-0.010152765,592905,0.0,0.0,0.0
210628858,2359330,0.0011181867,0.00080704933,-0.0005748364,2359330,0.0,0.0,-0.010764093,592905,0.0,0.0,0.0
211628858,2359330,0.0011310707,0.0008134706,-0.00056833564,2359330,0.0,0.0,-0.010909152,592905,0.0,0.0,0.0
212628888,2359330,0.0011395491,0.00079465145,-0.00058035285,2359330,0.0,0.0,-0.01064699,592905,0.0,0.0,0.0
213628857,2359330,0.0011485325,0.0008060625,-0.00057790015,2359330,0.0,0.0,-0.009789669,592905,0.0,0.0,0.0
214628890,2359330,0.0011606866,0.0007935255,-0.000572866,2359330,0.0,0.0,-0.01058355,592905,0.0,0.0,0.0
215628849,2359330,0.0011710868,0.0007852052,-0.0005780089,2359330,0.0,0.0,-0.010346746,592905,0.0,0.0,0.0
216628850,2359330,0.0011677576,0.000784037,-0.0005802692,2359330,0.0,0.0,-0.010618073,592905,0.0,0.0,0.0
217628879,2359330,0.0011669163,0.0007680389,-0.0005808762,2359330,0.0,0.0,-0.009989269,592905,0.0,0.0,0.0
218628852,2359330,0.00115501,0.000776939,-0.00059272634,2359330,0.0,0.0,-0.0091690235,592905,0.0,0.0,0.0
220628849,2359330,0.0011515452,0.0007878773,-0.0005868887,2359330,0.0,0.0,-0.010964806,592905,0.0,0.0,0.0
221628849,2359330,0.0011566924,0.0007908306,-0.0005836586,2359330,0.0,0.0,-0.0105602695,592905,0.0,0.0,0.0
222628869,2359330,0.0011492088,0.00079900265,-0.00059093564,2359330,0.0,0.0,-0.010723228,592905,0.0,0.0,0.0
223628851,2359330,0.001147468,0.00080554537,-0.00061946496,2359330,0.0,0.0,-0.011464156,592905,0.0,0.0,0.0
224628857,2359330,0.001151405,0.00080915185,-0.0006250213,2359330,0.0,0.0,-0.011836002,592905,0.0,0.0,0.0
225628853,2359330,0.0011625551,0.0008053119,-0.0006067739,2359330,0.0,0.0,-0.01141992,592905,0.0,0.0,0.0
228628850,2359330,0.0011562085,0.00080014113,-0.0006382765,2359330,0.0,0.0,-0.010617627,592905,0.0,0.0,0.0
229628852,2359330,0.0011565976,0.0007992634,-0.0006397535,2359330,0.0,0.0,-0.0104005905,592905,0.0,0.0,0.0
230628876,2359330,0.0011539415,0.0007915093,-0.0006520203,2359330,0.0,0.0,-0.010700959,592905,0.0,0.0,0.0
231628868,2359330,0.0011595327,0.00078392413,-0.000662876,2359330,0.0,0.0,-0.011014121,592905,0.0,0.0,0.0
232628864,2359330,0.0011668109,0.0007839177,-0.0006713193,2359330,0.0,0.0,-0.010540166,592905,0.0,0.0,0.0
233628849,2359330,0.0011723536,0.00079483807,-0.0006823343,2359330,0.0,0.0,-0.011184074,592905,0.0,0.0,0.0
234628849,2359330,0.0011666293,0.000798566,-0.0006706633,2359330,0.0,0.0,-0.011682679,592905,0.0,0.0,0.0
235628876,2359330,0.0011697316,0.00080692046,-0.00068125397,2359330,0.0,0.0,-0.011268033,592905,0.0,0.0,0.0
236628855,2359330,0.0011818834,0.0008082217,-0.0006701401,2359330,0.0,0.0,-0.011598988,592905,0.0,0.0,0.0
237628863,2359330,0.0011916057,0.00081778754,-0.0006919585,2359330,0.0,0.0,-0.010979625,592905,0.0,0.0,0.0
238628858,2359330,0.0011945388,0.0008156393,-0.0007195186,2359330,0.0,0.0,-0.0094219055,592905,0.0,0.0,0.0
239628874,2359330,0.0011936903,0.00081048935,-0.00073443976,2359330,0.0,0.0,-0.01020419,592905,0.0,0.0,0.0
240628849,2359330,0.0011849687,0.00080339983,-0.00072751445,2359330,0.0,0.0,-0.010893331,592905,0.0,0.0,0.0
241628849,2359330,0.0011832691,0.00079854706,-0.0007329726,2359330,0.0,0.0,-0.010645967,592905,0.0,0.0,0.0
243628849,2359330,0.0011947755,0.00079209066,-0.00072867854,2359330,0.0,0.0,-0.011838906,592905,0.0,0.0,0.0
244628849,2359330,0.0011969614,0.0007858874,-0.0007412969,2359330,0.0,0.0,-0.011531172,592905,0.0,0.0,0.0
245628849,2359330,0.0011925591,0.00078372867,-0.0007405611,2359330,0.0,0.0,-0.010619702,592905,0.0,0.0,0.0
246628849,2359330,0.0012103824,0.00078325986,-0.00071801397,2359330,0.0,0.0,-0.011110512,592905,0.0,0.0,0.0
248628849,2359330,0.001207538,0.0008062112,-0.0007289719,2359330,0.0,0.0,-0.012056336,592905,0.0,0.0,0.0
249628851,2359330,0.0011365048,0.0008064631,-0.00069127127,2359330,0.0,0.0,-0.014202207,592905,0.0,0.0,0.0
250628849,2359330,0.0010703752,0.0008175049,-0.000711809,2359330,0.0,0.0,-0.0080658635,592905,0.0,0.0,0.0
251628849,2359330,0.0010550354,0.0008113828,-0.00076512696,2359330,0.0,0.0,-0.012493346,592905,0.0,0.0,0.0
252628862,2359330,0.0011549928,0.0008096335,-0.00080498774,2359330,0.0,0.0,-0.0135541065,592905,0.0,0.0,0.0
253628849,2359330,0.0012719024,0.0007884589,-0.0010362602,2359330,0.0,0.0,-0.012135183,592905,0.0,0.0,0.0
256628893,2359330,0.0011319449,0.0009835411,-0.0025045795,2359330,0.0,0.0,-0.011514163,592905,0.0,0.0,0.0
257628851,2359330,0.0010455798,0.0010129313,-0.0029262404,2359330,0.0,0.0,-0.013027191,592905,0.0,0.0,0.0
258628849,2359330,0.0009980722,0.0009818851,-0.0032187253,2359330,0.0,0.0,-0.015221654,592905,0.0,0.0,0.0
259628850,2359330,0.0010399123,0.00089255767,-0.0033283697,2359330,0.0,0.0,-0.015477332,592905,0.0,0.0,0.0
260628849,2359330,0.0011465887,0.00082792505,-0.003368988,2359330,0.0,0.0,-0.017705508,592905,0.0,0.0,0.0
261628849,2359330,0.0011875386,0.00079600717,-0.0033887827,2359330,0.0,0.0,-0.019034198,592905,0.0,0.0,0.0
262628859,2359330,0.001191521,0.0007846588,-0.0033696888,2359330,0.0,0.0,-0.019522209,592905,0.0,0.0,0.0
263628853,2359330,0.0011726046,0.0008012687,-0.003348255,2359330,0.0,0.0,-0.019392777,592905,0.0,0.0,0.0
264628849,2359330,0.0011380869,0.00082582573,-0.003333689,2359330,0.0,0.0,-0.018448686,592905,0.0,0.0,0.0
265628849,2359330,0.001132045,0.00086779334,-0.0033306328,2359330,0.0,0.0,-0.018557537,592905,0.0,0.0,0.0
266628858,2359330,0.0013220336,0.0008306774,-0.0033930575,2359330,0.0,0.0,-0.020608116,592905,0.0,0.0,0.0
267628849,2359330,0.0013615898,0.00072205806,-0.0035934167,2359330,0.0,0.0,-0.015962513,592905,0.0,0.0,0.0
268628866,2359330,0.0012508344,0.00066119444,-0.0038643104,2359330,0.0,0.0,-0.015386081,592905,0.0,0.0,0.0
270628849,2359330,0.00070903264,0.00081309606,-0.0035783122,2359330,0.0,0.0,-0.016735578,592905,0.0,0.0,0.0
271628850,2359330,0.0006378997,0.0008762917,-0.0032551512,2359330,0.0,0.0,-0.012994969,592905,0.0,0.0,0.0
272628855,2359330,0.0006335109,0.00091001403,-0.0030088825,2359330,0.0,0.0,-0.012741141,592905,0.0,0.0,0.0
273628858,2359330,0.0007061156,0.00090199645,-0.0027983137,2359330,0.0,0.0,-0.012408906,592905,0.0,0.0,0.0
274628849,2359330,0.0007928401,0.00088271,-0.0025965644,2359330,0.0,0.0,-0.011890672,592905,0.0,0.0,0.0
275628902,2359330,0.00088919105,0.0008447298,-0.0024336441,2359330,0.0,0.0,-0.01056112,592905,0.0,0.0,0.0
277628897,2359330,0.0010717302,0.000762099,-0.0020901046,2359330,0.0,0.0,-0.010179166,592905,0.0,0.0,0.0
278628855,2359330,0.0011406997,0.00071693165,-0.0019250074,2359330,0.0,0.0,-0.010417233,592905,0.0,0.0,0.0
279628849,2359330,0.0011788178,0.00068749866,-0.0017801289,2359330,0.0,0.0,-0.009448572,592905,0.0,0.0,0.0
280628849,2359330,0.0012227249,0.000679256,-0.0016433938,2359330,0.0,0.0,-0.011305771,592905,0.0,0.0,0.0
281628849,2359330,0.0012544193,0.00066997804,-0.0015019398,2359330,0.0,0.0,-0.011240105,592905,0.0,0.0,0.0
282628849,2359330,0.0012674719,0.00067087816,-0.0013768061,2359330,0.0,0.0,-0.01098282,592905,0.0,0.0,0.0
283628856,2359330,0.0012767788,0.00066554,-0.00126769,2359330,0.0,0.0,-0.010838753,592905,0.0,0.0,0.0
284628849,2359330,0.0013045892,0.00064575655,-0.0011628028,2359330,0.0,0.0,-0.010774483,592905,0.0,0.0,0.0
285628849,2359330,0.0013182753,0.00063881197,-0.0010567012,2359330,0.0,0.0,-0.011255012,592905,0.0,0.0,0.0
286628849,2359330,0.0013285117,0.0006347774,-0.0009636587,2359330,0.0,0.0,-0.011866356,592905,0.0,0.0,0.0
289628849,2359330,0.0013404238,0.00060016086,-0.0006632066,2359330,0.0,0.0,-0.01265386,592905,0.0,0.0,0.0
290628849,2359330,0.0013467517,0.00059183524,-0.00058963016,2359330,0.0,0.0,-0.013029411,592905,0.0,0.0,0.0
291628860,2359330,0.0013635062,0.0005981486,-0.00051800883,2359330,0.0,0.0,-0.012813347,592905,0.0,0.0,0.0
292628855,2359330,0.0013792063,0.00060272036,-0.00044518482,2359330,0.0,0.0,-0.0128318975,592905,0.0,0.0,0.0
293628862,2359330,0.0013910292,0.00059466943,-0.00037501985,2359330,0.0,0.0,-0.014130029,592905,0.0,0.0,0.0
294628861,2359330,0.0014003548,0.0005951909,-0.0003242331,2359330,0.0,0.0,-0.015140186,592905,0.0,0.0,0.0
295628849,2359330,0.0014097501,0.0005873474,-0.0002835677,2359330,0.0,0.0,-0.014308847,592905,0.0,0.0,0.0
296628849,2359330,0.0013894413,0.0005884156,-0.00019101448,2359330,0.0,0.0,-0.012810745,592905,0.0,0.0,0.0
297628849,2359330,0.0014153661,0.00059190893,-8.235997e-05,2359330,0.0,0.0,-0.013560569,592905,0.0,0.0,0.0
298628890,2359330,0.0014384142,0.0005987465,1.5469188e-05,2359330,0.0,0.0,-0.0145353135,592905,0.0,0.0,0.0
301628852,2359330,0.0014772097,0.00057783315,0.00022463177,2359330,0.0,0.0,-0.017130237,592905,0.0,0.0,0.0
302628849,2359330,0.0014964255,0.0005727072,0.00027395185,2359330,0.0,0.0,-0.016978633,592905,0.0,0.0,0.0
303628849,2359330,0.0015130984,0.0005738449,0.0003024344,2359330,0.0,0.0,-0.017328752,592905,0.0,0.0,0.0
304628850,2359330,0.0015340307,0.00057047023,0.00033317503,2359330,0.0,0.0,-0.017032756,592905,0.0,0.0,0.0
305628849,2359330,0.0015519343,0.0005690186,0.00034668564,2359330,0.0,0.0,-0.01667705,592905,0.0,0.0,0.0
306628849,2359330,0.0015584511,0.0005671716,0.00037519087,2359330,0.0,0.0,-0.016078535,592905,0.0,0.0,0.0
307628851,2359330,0.0015593084,0.0005691846,0.00039919233,2359330,0.0,0.0,-0.016785193,592905,0.0,0.0,0.0
308628849,2359330,0.0015771271,0.0005802804,0.00041332564,2359330,0.0,0.0,-0.015938414,592905,0.0,0.0,0.0
309628861,2359330,0.0015839465,0.0005707632,0.000420752,2359330,0.0,0.0,-0.014473847,592905,0.0,0.0,0.0
310628849,2359330,0.0015990786,0.0005487447,0.00043500584,2359330,0.0,0.0,-0.014031327,592905,0.0,0.0,0.0
