timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
79630867,79630867,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
80126546,80126546,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
80606442,80606442,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
81126300,81126300,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
81622060,81622060,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
82126311,82126311,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
82632494,82632494,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
83126166,83126166,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
83626417,83626417,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
85106179,85106179,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
85626469,85626469,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
86116469,86116469,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
86616228,86616228,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
87122056,87122056,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
87612113,87612113,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
88132292,88132292,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
88632158,88632158,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
89132329,89132329,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
89616208,89616208,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
90113724,90113724,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
90626410,90626410,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
91132172,91132172,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
91626194,91626194,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
93126449,93126449,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
93616506,93616506,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
94126463,94126463,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
94622134,94622134,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
95126449,95126449,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
95622119,95622119,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
96112599,96112599,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
96612815,96612815,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
97126544,97126544,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
97616457,97616457,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
98126403,98126403,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
98612486,98612486,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
99113018,99113018,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
100616450,100616450,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
101116409,101116409,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
101613050,101613050,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
102113816,102113816,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
102612652,102612652,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
103116475,103116475,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
103622596,103622596,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
104103593,104103593,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
104606590,104606590,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
105113961,105113961,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
105622157,105622157,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
106122198,106122198,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
106622271,106622271,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
107113680,107113680,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
107622199,107622199,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
108116467,108116467,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
108616290,108616290,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
109132288,109132288,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
109612708,109612708,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
110113796,110113796,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
110626579,110626579,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
111616220,111616220,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
112113761,112113761,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
112622197,112622197,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
113122249,113122249,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
114113747,114113747,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
114616214,114616214,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
115132564,115132564,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
115632559,115632559,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
116126456,116126456,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
116626464,116626464,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
117113965,117113965,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
117622305,117622305,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
120126166,120126166,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
120622823,120622823,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
121132236,121132236,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
121622152,121622152,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
122616428,122616428,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
123113781,123113781,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
123616300,123616300,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
124113694,124113694,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
124622447,124622447,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
125113503,125113503,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
125632343,125632343,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
126122135,126122135,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
126626195,126626195,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
127122195,127122195,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
127622169,127622169,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
128126398,128126398,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
128626435,128626435,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
129126438,129126438,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
129632451,129632451,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
130113909,130113909,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
130631091,130631091,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
131113541,131113541,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
131616156,131616156,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
132116437,132116437,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
132632188,132632188,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
133116229,133116229,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
133612543,133612543,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
134126231,134126231,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
134616178,134616178,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
135122042,135122042,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
135626316,135626316,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
136113735,136113735,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
136622663,136622663,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
137126497,137126497,45,0,0,0,1514,1442,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
137622028,137622028,45,0,0,0,1514,1442,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
138113785,138113785,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
138616156,138616156,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
139113718,139113718,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
139612250,139612250,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
140122168,140122168,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
140616440,140616440,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
142622718,142622718,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
143132425,143132425,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
143612506,143612506,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
144116523,144116523,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
144612640,144612640,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
145132309,145132309,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
145622199,145622199,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
146116428,146116428,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
146626312,146626312,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
147112618,147112618,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
147632230,147632230,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
148126105,148126105,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
148616216,148616216,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
149122033,149122033,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
149616148,149616148,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
150123342,150123342,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
152622108,152622108,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
153123466,153123466,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
153626433,153626433,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
154116215,154116215,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
154612990,154612990,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
155116500,155116500,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
155626394,155626394,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
156116560,156116560,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
156626241,156626241,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
157130939,157130939,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
157632413,157632413,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
158106390,158106390,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
158612214,158612214,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
159112258,159112258,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
159616389,159616389,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
160113721,160113721,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
160616311,160616311,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
161113615,161113615,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
161632339,161632339,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
162126442,162126442,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
162622134,162622134,45,0,0,0,1514,1443,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
163123404,163123404,45,0,0,0,1580,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
163616474,163616474,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
