timestamp,timestamp_sample,device_id,error_count,pressure,temperature
164623704,164623693,3997730,0,1010.61,35.3
166617227,166617216,3997730,0,1010.63995,35.329998
167623494,167623483,3997730,0,1010.62,35.34
168630233,168630222,3997730,0,1010.63995,35.36
171629857,171629846,3997730,0,1010.64996,35.399998
172616206,172616195,3997730,0,1010.64996,35.42
173622963,173622952,3997730,0,1010.66,35.44
174629792,174629781,3997730,0,1010.63,35.45
175626095,175626084,3997730,0,1010.64996,35.46
176632805,176632794,3997730,0,1010.6,35.48
177629648,177629637,3997730,0,1010.6,35.5
178615750,178615736,3997730,0,1010.58997,35.51
179622674,179622663,3997730,0,1010.66,35.53
180629388,180629378,3997730,0,1010.63,35.54
181625618,181625604,3997730,0,1010.6,35.559998
182632069,182632058,3997730,0,1010.64996,35.579998
185620988,185620978,3997730,0,1010.64996,35.62
186627798,186627787,3997730,0,1010.69,35.64
187624662,187624651,3997730,0,1010.64996,35.66
188631182,188631171,3997730,0,1010.63,35.67
189627942,189627931,3997730,0,1010.64996,35.69
190614797,190614783,3997730,0,1010.56,35.71
191620874,191620863,3997730,0,1010.61,35.719997
192627536,192627525,3997730,0,1010.63,35.739998
193623678,193623667,3997730,0,1010.64996,35.76
194630289,194630278,3997730,0,1010.63,35.77
197619722,197619703,3997730,0,1010.63995,35.82
198626267,198626256,3997730,0,1010.62,35.84
199633266,199633255,3997730,0,1010.63,35.86
200629985,200629974,3997730,0,1010.61,35.88
201627038,201627024,3997730,0,1010.63995,35.89
202633202,202633191,3997730,0,1010.63,35.91
203619658,203619647,3997730,0,1010.62,35.92
204625833,204625822,3997730,0,1010.68,35.94
205632720,205632709,3997730,0,1010.63995,35.96
206629479,206629468,3997730,0,1010.63995,35.98
209619465,209619454,3997730,0,1010.63995,36.03
210625794,210625783,3997730,0,1010.63995,36.04
211632655,211632634,3997730,0,1010.66,36.059998
212628806,212628795,3997730,0,1010.66,36.079998
213625609,213625598,3997730,0,1010.64996,36.1
214632192,214632181,3997730,0,1010.62,36.12
215618142,215618127,3997730,0,1010.66,36.13
216624864,216624853,3997730,0,1010.62,36.149998
217631356,217631345,3997730,0,1010.63,36.17
218628033,218628019,3997730,0,1010.61,36.18
220631077,220631066,3997730,0,1010.62,36.219997
221617918,221617907,3997730,0,1010.62,36.239998
222625081,222625070,3997730,0,1010.63995,36.26
223631110,223631097,3997730,0,1010.62,36.27
224628063,224628052,3997730,0,1010.62,36.29
225624937,225624923,3997730,0,1010.67,36.309998
228624632,228624621,3997730,0,1010.61,36.36
229631078,229631067,3997730,0,1010.57,36.38
230628011,230628001,3997730,0,1010.61,36.399998
231624797,231624786,3997730,0,1010.6,36.42
232630837,232630826,3997730,0,1010.56,36.43
233617592,233617581,3997730,0,1010.57996,36.45
234623845,234623834,3997730,0,1010.58997,36.46
235630588,235630577,3997730,0,1010.61,36.489998
236627585,236627572,3997730,0,1010.63,36.51
237624432,237624421,3997730,0,1010.67,36.52
238630963,238630952,3997730,0,1010.62,36.54
239617615,239617604,3997730,0,1010.6,36.559998
240624630,240624619,3997730,0,1010.58997,36.579998
241630864,241630853,3997730,0,1010.61,36.59
243623639,243623628,3997730,0,1010.66,36.64
244630562,244630548,3997730,0,1010.58997,36.649998
245617117,245617106,3997730,0,1010.6,36.67
246623637,246623626,3997730,0,1010.58997,36.69
248627067,248627056,3997730,0,1010.68,36.73
249623396,249623385,3997730,0,1010.64996,36.739998
250630066,250630055,3997730,0,1010.6,36.76
251616190,251616179,3997730,0,1010.66,36.79
252622984,252622973,3997730,0,1010.63,36.8
253629586,253629575,3997730,0,1010.62,36.82
256629411,256629398,3997730,0,1010.6,36.88
257615752,257615741,3997730,0,1010.51996,36.89
258622594,258622583,3997730,0,1010.6,36.91
259628799,259628788,3997730,0,1010.62,36.93
260625422,260625411,3997730,0,1010.62,36.95
261632283,261632258,3997730,0,1010.67,36.969997
262628468,262628458,3997730,0,1010.58997,36.989998
263615409,263615398,3997730,0,1010.6,37.01
264622264,264622253,3997730,0,1010.63995,37.03
265628648,265628634,3997730,0,1010.56,37.04
266625347,266625336,3997730,0,1010.56,37.059998
267632189,267632178,3997730,0,1010.63995,37.09
268628316,268628305,3997730,0,1010.67,37.1
270621124,270621113,3997730,0,1010.57996,37.14
271627974,271627963,3997730,0,1010.62,37.16
272624732,272624721,3997730,0,1010.62,37.18
273631918,273631907,3997730,0,1010.67,37.19
274628383,274628373,3997730,0,1010.64996,37.21
275615166,275615155,3997730,0,1010.64996,37.23
277627866,277627855,3997730,0,1010.6,37.27
278624527,278624516,3997730,0,1010.63995,37.29
279630682,279630668,3997730,0,1010.61,37.309998
280627582,280627571,3997730,0,1010.63,37.329998
281613653,281613642,3997730,0,1010.63995,37.35
282620342,282620331,3997730,0,1010.61,37.37
283627443,283627432,3997730,0,1010.63,37.39
284623547,284623536,3997730,0,1010.64996,37.41
285630226,285630215,3997730,0,1010.63995,37.42
286626356,286626345,3997730,0,1010.6,37.44
289626867,289626856,3997730,0,1010.54,37.5
290633269,290633258,3997730,0,1010.58997,37.52
291629898,291629888,3997730,0,1010.6,37.54
292625887,292625876,3997730,0,1010.58997,37.55
293632705,293632694,3997730,0,1010.63,37.579998
294619438,294619427,3997730,0,1010.62,37.6
295625908,295625895,3997730,0,1010.61,37.61
296632655,296632644,3997730,0,1010.62,37.64
297629568,297629557,3997730,0,1010.61,37.66
298625831,298625820,3997730,0,1010.61,37.68
301625474,301625461,3997730,0,1010.64996,37.73
302632270,302632259,3997730,0,1010.57996,37.75
303628772,303628761,3997730,0,1010.63,37.77
304625763,304625740,3997730,0,1010.57996,37.79
305632811,305632800,3997730,0,1010.66,37.809998
306619648,306619637,3997730,0,1010.67,37.84
307625880,307625869,3997730,0,1010.57996,37.84
308632882,308632871,3997730,0,1010.6,37.87
309629815,309629804,3997730,0,1010.66,37.89
310625887,310625876,3997730,0,1010.63995,37.91
312619712,312619701,3997730,0,1010.61,37.95
313626116,313626105,3997730,0,1010.62,37.969997
314633034,314633023,3997730,0,1010.62,37.98
315629885,315629874,3997730,0,1010.58997,38.0
316626031,316626021,3997730,0,1010.70996,38.02
317632997,317632986,3997730,0,1010.58997,38.04
318619679,318619668,3997730,0,1010.64996,38.059998
319626238,319626228,3997730,0,1010.63995,38.079998
320633029,320633018,3997730,0,1010.62,38.11
321629798,321629787,3997730,0,1010.64996,38.12
322625748,322625737,3997730,0,1010.63,38.14
324618510,324618499,3997730,0,1010.64996,38.18
325625366,325625355,3997730,0,1010.68,38.2
326632189,326632178,3997730,0,1010.58997,38.219997
327628391,327628381,3997730,0,1010.67,38.239998
328625018,328625007,3997730,0,1010.63995,38.26
329632060,329632049,3997730,0,1010.69,38.28
330617989,330617978,3997730,0,1010.58997,38.3
331624706,331624692,3997730,0,1010.55,38.32
333627502,333627491,3997730,0,1010.70996,38.36
334624548,334624537,3997730,0,1010.57,38.379997
335630904,335630893,3997730,0,1010.44,38.399998
336617773,336617762,3997730,0,1010.05,38.41
339627250,339627239,3997730,0,1008.51996,38.48
340633673,340633662,3997730,0,1007.98,38.489998
341630508,341630497,3997730,0,1007.42,38.51
342617334,342617323,3997730,0,1006.87,38.54
343623662,343623651,3997730,0,1006.05,38.55
344630386,344630375,3997730,0,1005.49,38.57
345627040,345627029,3997730,0,1004.63,38.59
346623232,346623221,3997730,0,1003.82996,38.61
347630225,347630214,3997730,0,1003.22,38.629997
348616881,348616870,3997730,0,1002.8,38.649998
349623265,349623255,3997730,0,1002.38995,38.67
350630338,350630327,3997730,0,1002.19,38.69
351627063,351627052,3997730,0,1002.00995,38.7
352623184,352623173,3997730,0,1001.91,38.719997
353630046,353630035,3997730,0,1001.95996,38.739998
354616092,354616081,3997730,0,1001.87,38.76
355622918,355622907,3997730,0,1001.68,38.78
356629693,356629683,3997730,0,1001.55,38.8
358632271,358632260,3997730,0,1001.70996,38.85
360614877,360614866,3997730,0,1001.82,38.879997
361621322,361621307,3997730,0,1001.68,38.89
362628500,362628489,3997730,0,1001.44,38.92
363625260,363625249,3997730,0,1001.12,38.93
364632018,364632007,3997730,0,1000.67,38.95
365628238,365628227,3997730,0,1000.47,38.969997
366614969,366614959,3997730,0,1000.24,38.989998
367621256,367621245,3997730,0,1000.07,39.0
368628237,368628221,3997730,0,999.82996,39.02
369625027,369625016,3997730,0,999.56,39.04
370631162,370631148,3997730,0,999.39996,39.059998
371627771,371627760,3997730,0,998.94,39.079998
372614389,372614378,3997730,0,998.98,39.09
373620719,373620708,3997730,0,999.05,39.12
374627418,374627407,3997730,0,998.97,39.129997
375623650,375623636,3997730,0,998.83997,39.149998
376630254,376630243,3997730,0,998.62,39.17
377627364,377627353,3997730,0,998.55,39.18
378613450,378613439,3997730,0,998.38,39.2
379620211,379620200,3997730,0,998.36,39.219997
380626938,380626927,3997730,0,998.38995,39.23
382630093,382630082,3997730,0,998.52997,39.27
383626343,383626332,3997730,0,998.92,39.29
384633074,384633063,3997730,0,999.01996,39.3
385619790,385619777,3997730,0,999.13995,39.32
387632882,387632871,3997730,0,999.31,39.36
388629876,388629865,3997730,0,999.13,39.37
391619738,391619728,3997730,0,999.19,39.43
392625798,392625787,3997730,0,999.57996,39.44
393632913,393632895,3997730,0,999.55,39.46
394629589,394629578,3997730,0,999.44995,39.469997
395625997,395625986,3997730,0,999.44995,39.48
396632551,396632540,3997730,0,999.37,39.51
397618863,397618849,3997730,0,999.44,39.52
398625345,398625334,3997730,0,999.75995,39.53
399632149,399632138,3997730,0,1000.18,39.55
400628467,400628456,3997730,0,1000.63,39.559998
401625127,401625116,3997730,0,1001.08997,39.579998
402631909,402631898,3997730,0,1001.13995,39.6
403618077,403618066,3997730,0,1001.18,39.61
404624898,404624887,3997730,0,1001.44995,39.629997
405631096,405631085,3997730,0,1001.66,39.64
406627848,406627828,3997730,0,1001.94995,39.649998
407624630,407624619,3997730,0,1002.32996,39.67
408630847,408630836,3997730,0,1002.57996,39.69
409617660,409617649,3997730,0,1002.85,39.7
410624476,410624465,3997730,0,1003.14996,39.71
411630690,411630679,3997730,0,1003.6,39.73
412627512,412627501,3997730,0,1004.24,39.739998
413623771,413623760,3997730,0,1004.43,39.76
415617165,415617154,3997730,0,1004.62,39.79
416623509,416623498,3997730,0,1004.57996,39.8
417630236,417630225,3997730,0,1003.85,39.809998
418626875,418626864,3997730,0,1003.24,39.829998
419633184,419633173,3997730,0,1002.62,39.84
420629930,420629869,3997730,0,1002.12,39.86
421616233,421616222,3997730,0,1002.06,39.86
424626044,424626033,3997730,0,1002.88995,39.91
425632811,425632800,3997730,0,1003.37,39.92
426629372,426629361,3997730,0,1003.69995,39.93
427615673,427615662,3997730,0,1003.88,39.95
428622387,428622376,3997730,0,1004.56,39.96
429628648,429628633,3997730,0,1004.8,39.969997
430625134,430625121,3997730,0,1005.18,39.98
431631858,431631847,3997730,0,1005.67,40.0
432628239,432628228,3997730,0,1005.93,40.01
433615061,433615050,3997730,0,1006.37,40.02
434622033,434622022,3997730,0,1006.79,40.03
435628472,435628461,3997730,0,1007.02997,40.04
436625501,436625490,3997730,0,1007.44,40.059998
440620954,440620943,3997730,0,1008.8,40.1
441627842,441627831,3997730,0,1009.06,40.12
442624653,442624642,3997730,0,1009.43,40.129997
443630685,443630674,3997730,0,1009.50995,40.149998
444627421,444627410,3997730,0,1009.50995,40.149998
445613561,445613551,3997730,0,1009.73,40.16
446620589,446620578,3997730,0,1009.99,40.18
447627411,447627400,3997730,0,1010.18,40.19
448623673,448623662,3997730,0,1010.19,40.2
449630667,449630653,3997730,0,1010.23,40.21
450627524,450627513,3997730,0,1010.32,40.219997
451613636,451613625,3997730,0,1010.68,40.23
452620736,452620715,3997730,0,1010.64996,40.25
453627360,453627346,3997730,0,1010.70996,40.26
454623408,454623397,3997730,0,1010.66,40.27
455630163,455630152,3997730,0,1010.58997,40.29
456626161,456626148,3997730,0,1010.62,40.3
