timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
66584518,2359330,2359330,0,0,0,0,0,0.0002486554,1.2024569e-05,1.7980993e-10,400,400
68559487,2359330,2359330,0,0,0,0,0,0.00024117195,1.239051e-05,1.2224821e-10,400,400
69599436,2359330,2359330,0,0,0,0,0,0.00023452142,1.216784e-05,1.6728677e-10,400,400
70529482,2359330,2359330,0,0,0,0,0,0.00024004368,1.2143402e-05,1.9640786e-10,400,400
71574457,2359330,2359330,0,0,0,0,0,0.00023563024,1.2583525e-05,2.8189187e-10,400,400
72609474,2359330,2359330,0,0,0,0,0,0.0002559598,1.1689293e-05,2.7626137e-10,400,400
73544405,2359330,2359330,0,0,0,0,0,0.0002461859,1.2752092e-05,2.2040955e-10,400,400
74559535,2359330,2359330,0,0,0,0,0,0.00023321818,1.313397e-05,1.6618333e-10,400,400
75599523,2359330,2359330,0,0,0,0,0,0.0002352181,1.3219358e-05,2.894731e-10,400,400
76534441,2359330,2359330,0,0,0,0,0,0.00021573566,1.37718525e-05,2.344771e-10,400,400
77564457,2359330,2359330,0,0,0,0,0,0.00022787615,1.2865573e-05,2.1250596e-10,400,400
78614451,2359330,2359330,0,0,0,0,0,0.0002526874,1.2456163e-05,1.4945797e-10,400,400
79534523,2359330,2359330,0,0,0,0,0,0.00023250119,1.2269272e-05,1.2948619e-10,400,400
80574478,2359330,2359330,0,0,0,0,0,0.00024460672,1.3123919e-05,1.5373794e-10,400,400
81619498,2359330,2359330,0,0,0,0,0,0.00026176815,1.2485185e-05,1.2087706e-10,400,400
82544505,2359330,2359330,0,0,0,0,0,0.00025253376,1.2419542e-05,1.03442414e-10,400,400
83579503,2359330,2359330,0,0,0,0,0,0.00024153714,1.335425e-05,1.2625694e-10,400,400
85554570,2359330,2359330,0,0,0,0,0,0.00025783217,1.23942855e-05,9.676302e-11,400,400
86594525,2359330,2359330,0,0,0,0,0,0.0004562632,1.2542658e-05,1.5322534e-10,400,400
87624475,2359330,2359330,0,0,0,0,0,0.00027036387,1.2180789e-05,1.5668974e-10,400,400
88569479,2359330,2359330,0,0,0,0,0,0.0002297438,1.2629243e-05,2.1913274e-10,400,400
89599463,2359330,2359330,0,0,0,0,0,0.00024540542,1.2487351e-05,4.3814335e-10,400,400
90629495,2359330,2359330,0,0,0,0,0,0.00025429,1.2670058e-05,2.2006034e-10,400,400
91559519,2359330,2359330,0,0,0,0,0,0.00022842312,1.3062386e-05,1.7999115e-10,400,400
93624625,2359330,2359330,0,0,0,0,0,0.00034278262,1.2282275e-05,1.6149342e-10,400,400
94559573,2359330,2359330,0,0,0,0,0,0.0003133414,1.2852492e-05,1.7792987e-10,400,400
95604567,2359330,2359330,0,0,0,0,0,0.00025289805,1.2696088e-05,2.9334815e-10,400,400
96539605,2359330,2359330,0,0,0,0,0,0.00024795378,1.2414491e-05,3.838848e-10,400,400
97579494,2359330,2359330,0,0,0,0,0,0.000252016,1.1720836e-05,3.836234e-10,400,400
98629491,2359330,2359330,0,0,0,0,0,0.0002552127,1.26314835e-05,3.0469524e-10,400,400
100599617,2359330,2359330,0,0,0,0,0,0.0002507449,1.2670958e-05,7.6153e-10,400,400
101544577,2359330,2359330,0,0,0,0,0,0.00026049872,1.4212273e-05,8.2168644e-10,400,400
102574567,2359330,2359330,0,0,0,0,0,0.0002985688,1.5350686e-05,5.3759913e-10,400,400
103614529,2359330,2359330,0,0,0,0,0,0.00039280392,1.5221716e-05,4.672112e-10,400,400
104549503,2359330,2359330,0,0,0,0,0,0.00034689932,1.524167e-05,5.194958e-10,400,400
105579492,2359330,2359330,0,0,0,0,0,0.00028285105,1.435237e-05,7.1599593e-10,400,400
106629481,2359330,2359330,0,0,0,0,0,0.00027154,1.4050861e-05,8.5390556e-10,400,400
107554487,2359330,2359330,0,0,0,0,0,0.0002591702,1.3573025e-05,5.669796e-10,400,400
108589485,2359330,2359330,0,0,0,0,0,0.00026029765,1.3172653e-05,2.88936e-10,400,400
109609448,2359330,2359330,0,0,0,0,0,0.00024082286,1.235494e-05,2.099183e-10,400,400
110534552,2359330,2359330,0,0,0,0,0,0.00026848423,1.319778e-05,6.6401046e-10,400,400
111569535,2359330,2359330,0,0,0,0,0,0.0002544363,1.3264783e-05,9.535037e-10,400,400
112594483,2359330,2359330,0,0,0,0,0,0.00027182573,1.394819e-05,6.320222e-10,400,400
114549495,2359330,2359330,0,0,0,0,0,0.0002559809,1.3789318e-05,5.989573e-10,400,400
115589501,2359330,2359330,0,0,0,0,0,0.00024281486,1.291207e-05,2.404048e-10,400,400
116614561,2359330,2359330,0,0,0,0,0,0.00026347724,1.3266644e-05,2.952464e-10,400,400
117544626,2359330,2359330,0,0,0,0,0,0.00043441373,1.2487594e-05,3.888759e-10,400,400
120549515,2359330,2359330,0,0,0,0,0,0.00024881057,1.3420979e-05,5.450016e-10,400,400
121579599,2359330,2359330,0,0,0,0,0,0.0002899777,1.2548012e-05,2.991347e-10,400,400
122629489,2359330,2359330,0,0,0,0,0,0.00023358264,1.2625738e-05,3.563491e-10,400,400
123574472,2359330,2359330,0,0,0,0,0,0.00023268665,1.3047403e-05,5.746681e-10,400,400
124624555,2359330,2359330,0,0,0,0,0,0.0002649351,1.3033967e-05,3.487867e-10,400,400
125554536,2359330,2359330,0,0,0,0,0,0.0002606037,1.253657e-05,4.767023e-10,400,400
126599499,2359330,2359330,0,0,0,0,0,0.00025653737,1.3082868e-05,4.924849e-10,400,400
127544475,2359330,2359330,0,0,0,0,0,0.0002939895,1.2799484e-05,4.375699e-10,400,400
128579484,2359330,2359330,0,0,0,0,0,0.00024261468,1.277527e-05,3.5021006e-10,400,400
129624449,2359330,2359330,0,0,0,0,0,0.00024683517,1.3515622e-05,6.8956063e-10,400,400
130549492,2359330,2359330,0,0,0,0,0,0.00026826002,1.3257084e-05,6.1812994e-10,400,400
131599501,2359330,2359330,0,0,0,0,0,0.0002563118,1.3068077e-05,5.091757e-10,400,400
132544464,2359330,2359330,0,0,0,0,0,0.00023968122,1.2494429e-05,4.2331597e-10,400,400
133569478,2359330,2359330,0,0,0,0,0,0.0002567902,1.3267591e-05,3.6705208e-10,400,400
134599532,2359330,2359330,0,0,0,0,0,0.00022435919,1.2531844e-05,4.765727e-10,400,400
135534528,2359330,2359330,0,0,0,0,0,0.00023485822,1.2889807e-05,4.673699e-10,400,400
136564600,2359330,2359330,0,0,0,0,0,0.000342676,1.3002308e-05,4.9501514e-10,400,400
137604497,2359330,2359330,0,0,0,0,0,0.00029955673,1.3338447e-05,4.2961792e-10,400,400
138539485,2359330,2359330,0,0,0,0,0,0.0002599033,1.2589268e-05,3.047247e-10,400,400
139574634,2359330,2359330,0,0,0,0,0,0.00032918624,1.3337971e-05,8.290651e-10,400,400
140604607,2359330,2359330,0,0,0,0,0,0.00027208196,1.3788853e-05,9.842037e-10,400,400
142579533,2359330,2359330,0,0,0,0,0,0.00022208435,1.2433509e-05,3.931358e-10,400,400
143619565,2359330,2359330,0,0,0,0,0,0.00022994715,1.189672e-05,2.4895286e-10,400,400
144549467,2359330,2359330,0,0,0,0,0,0.00025808765,1.2230962e-05,1.7236486e-10,400,400
145584476,2359330,2359330,0,0,0,0,0,0.0002493955,1.2979723e-05,2.728323e-10,400,400
146614480,2359330,2359330,0,0,0,0,0,0.00024531188,1.2720771e-05,2.8920738e-10,400,400
147539564,2359330,2359330,0,0,0,0,0,0.00023906644,1.33178155e-05,2.3415914e-10,400,400
148574477,2359330,2359330,0,0,0,0,0,0.000214525,1.2074328e-05,2.541299e-10,400,400
149599516,2359330,2359330,0,0,0,0,0,0.00022185977,1.150271e-05,1.4399965e-10,400,400
152589697,2359330,2359330,0,0,0,0,0,0.00037256815,1.279013e-05,3.1904582e-10,400,400
153624480,2359330,2359330,0,0,0,0,0,0.0002636266,1.2419596e-05,1.6790791e-10,400,400
154549526,2359330,2359330,0,0,0,0,0,0.0002472495,1.2862934e-05,1.445358e-10,400,400
155584592,2359330,2359330,0,0,0,0,0,0.0002554066,1.282596e-05,3.1396571e-10,400,400
156619533,2359330,2359330,0,0,0,0,0,0.00024942393,1.2769671e-05,5.6155397e-10,400,400
157554579,2359330,2359330,0,0,0,0,0,0.00023967582,1.2714989e-05,4.076128e-10,400,400
158584445,2359330,2359330,0,0,0,0,0,0.00024429016,1.2954011e-05,7.0840367e-10,400,400
159609505,2359330,2359330,0,0,0,0,0,0.00022662897,1.341676e-05,8.267941e-10,400,400
160544481,2359330,2359330,0,0,0,0,0,0.00022146064,1.2649472e-05,5.0019977e-10,400,400
161584515,2359330,2359330,0,0,0,0,0,0.00024431816,1.3900962e-05,6.2285177e-10,400,400
162624508,2359330,2359330,0,0,0,0,0,0.000246688,1.3650823e-05,2.7530073e-10,400,400
163554458,2359330,2359330,0,0,0,0,0,0.00052071654,1.703749e-05,3.1615563e-10,400,400
164579607,2359330,2359330,0,0,0,0,0,0.00058062567,1.6326687e-05,3.2723058e-10,400,400
166544511,2359330,2359330,0,0,0,0,0,0.00096847856,3.1383173e-05,1.4034512e-09,400,400
167589461,2359330,2359330,0,0,0,0,0,0.0013510042,3.4774723e-05,7.7007795e-10,400,400
168624591,2359330,2359330,0,0,0,0,0,0.0014984348,3.8439553e-05,7.653522e-10,400,400
171609536,2359330,2359330,0,0,0,0,0,0.0006556484,2.0523225e-05,7.451867e-10,400,400
